Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,185044560.0,2.2299180030822754,12.38,2.15600061416626,12.78,0,0.005,resnet50,GMP,cifar100,0.85
0,22390391760.0,1.1822431087493896,63.96,1.0766583681106567,55.81,0,0.005,resnet50,GMP,cifar100,0.85
10,244443863760.0,0.3006587922573089,86.84,0.4238938689231872,68.87,0,0.005,resnet50,GMP,cifar100,0.85
20,466497335760.0,0.1870934665203094,90.42,0.4545994699001312,71.12,0,0.005,resnet50,GMP,cifar100,0.85
30,688550807760.0,0.1562879085540771,92.84,0.4470415711402893,71.98,0,0.005,resnet50,GMP,cifar100,0.85
40,910604279760.0,0.1445670127868652,94.84,0.4522219002246856,72.83,0,0.005,resnet50,GMP,cifar100,0.85
50,1132657751760.0,0.1394120454788208,95.58,0.4546509683132171,73.12,0,0.005,resnet50,GMP,cifar100,0.85
60,1354711223760.0,0.1374555081129074,96.04,0.4762054085731506,73.53,0,0.005,resnet50,GMP,cifar100,0.85
70,1576764695760.0,0.143695443868637,96.12,0.475941389799118,73.89,0,0.005,resnet50,GMP,cifar100,0.85
80,1798818167760.0,0.1412023901939392,97.36,0.5356072783470154,73.94,0,0.005,resnet50,GMP,cifar100,0.85
90,2020871639760.0,0.125462144613266,97.74,0.541926920413971,73.97,0,0.005,resnet50,GMP,cifar100,0.85
100,2242925111760.0,0.1453298777341842,97.94,0.5119054913520813,74.25,0,0.005,resnet50,GMP,cifar100,0.85
101,2242925111760.0,0.1364595144987106,97.96,0.5119054913520813,74.25,0,0.005,resnet50,GMP,cifar100,0.85
-1,184932864.0,2.892009973526001,13.02,2.8224880695343018,13.79,1,0.005,resnet50,GMP,cifar100,0.85
0,22376876544.0,1.0839840173721311,66.32,0.9117749333381652,57.38,1,0.005,resnet50,GMP,cifar100,0.85
10,244296313344.0,0.2404473572969436,87.06,0.4105778038501739,69.5,1,0.005,resnet50,GMP,cifar100,0.85
20,466215750144.0,0.2055048793554306,90.82,0.36497563123703,71.22,1,0.005,resnet50,GMP,cifar100,0.85
30,688135186944.0,0.1962453722953796,92.5,0.394300252199173,72.32,1,0.005,resnet50,GMP,cifar100,0.85
40,910054623744.0,0.1672786623239517,93.82,0.416984349489212,72.9,1,0.005,resnet50,GMP,cifar100,0.85
50,1131974060544.0,0.1250800192356109,95.46,0.4488816261291504,73.15,1,0.005,resnet50,GMP,cifar100,0.85
60,1353893497344.0,0.1277316808700561,96.1,0.4199497103691101,73.62,1,0.005,resnet50,GMP,cifar100,0.85
70,1575812934144.0,0.1276611387729644,96.74,0.4643858969211578,73.85,1,0.005,resnet50,GMP,cifar100,0.85
80,1797732370944.0,0.125175192952156,97.2,0.4898231029510498,74.1,1,0.005,resnet50,GMP,cifar100,0.85
90,2019651807744.0,0.1235930025577545,97.36,0.5181182622909546,74.04,1,0.005,resnet50,GMP,cifar100,0.85
100,2241571244544.0,0.138303741812706,97.66,0.4638082087039947,74.11,1,0.005,resnet50,GMP,cifar100,0.85
101,2241571244544.0,0.1234960258007049,97.8,0.4638082385063171,74.11,1,0.005,resnet50,GMP,cifar100,0.85
-1,184929696.0,2.0662755966186523,13.14,2.033154964447021,14.26,2,0.005,resnet50,GMP,cifar100,0.85
0,22376493216.0,1.167752742767334,65.08,0.9566627144813538,57.03,2,0.005,resnet50,GMP,cifar100,0.85
10,244292128416.0,0.2774981260299682,86.86,0.3252527713775635,69.11,2,0.005,resnet50,GMP,cifar100,0.85
20,466207763616.0,0.1796214282512664,90.52,0.3412514925003052,71.35,2,0.005,resnet50,GMP,cifar100,0.85
30,688123398816.0,0.1686006635427475,92.9,0.3426554799079895,71.87,2,0.005,resnet50,GMP,cifar100,0.85
40,910039034016.0,0.1334006488323211,94.34,0.3757073879241943,72.45,2,0.005,resnet50,GMP,cifar100,0.85
50,1131954669216.0,0.1390161365270614,95.5,0.4100648760795593,72.9,2,0.005,resnet50,GMP,cifar100,0.85
60,1353870304416.0,0.1333772987127304,95.64,0.4091980755329132,73.14,2,0.005,resnet50,GMP,cifar100,0.85
