layer_names,pr
conv1,0.0
layer1.0.conv1,0.36132812
layer1.0.conv2,0.6994561
layer1.0.shortcut.0,0.6196289
layer2.0.conv1,0.35751343
layer2.0.conv2,0.7012431
layer2.0.shortcut.0,0.7368927
layer3.0.conv1,0.52703094
layer3.0.conv2,0.9927326
layer3.0.shortcut.0,0.9436016
linear,0.0
