Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma
50,143330088848.0,0.2045545727014541,97.44,0.2243019044399261,91.75,7,0.005
60,171415671248.0,0.1973880231380462,97.14,0.2194146364927292,91.85,7,0.005
70,199501253648.0,0.176754742860794,97.9,0.2089016884565353,91.92,7,0.005
80,227586836048.0,0.1237594932317733,98.08,0.1658146381378173,92.19,7,0.005
90,255672418448.0,0.1007969230413436,98.26,0.1544839441776275,92.18,7,0.005
100,283758000848.0,0.0944452434778213,97.98,0.1492412090301513,92.21,7,0.005
101,283758000848.0,0.0975568369030952,98.0,0.1492412090301513,92.21,7,0.005
-1,93794696.0,3.732563734054565,10.14,3.711777448654175,11.27,8,0.005
0,2907635576.0,2.922437191009521,13.66,2.904684066772461,15.16,8,0.005
10,31046044376.0,0.1842042505741119,94.48,0.185388758778572,90.09,8,0.005
20,59184453176.0,0.192768856883049,96.38,0.193190187215805,90.66,8,0.005
30,87322861976.0,0.2164697051048278,96.52,0.2139952927827835,91.12,8,0.005
40,115461270776.0,0.2572267353534698,96.88,0.2525515258312225,90.9,8,0.005
50,143599679576.0,0.218014970421791,97.1,0.2444389760494232,91.63,8,0.005
60,171738088376.0,0.2101986408233642,97.24,0.236475870013237,91.65,8,0.005
70,199876497176.0,0.1892019659280777,97.42,0.2256353348493576,91.81,8,0.005
80,228014905976.0,0.1405092775821685,97.82,0.1965654492378235,92.05,8,0.005
90,256153314776.0,0.1021485924720764,98.34,0.165970042347908,92.22,8,0.005
100,284291723576.0,0.1038561463356018,97.96,0.1752856224775314,92.18,8,0.005
101,284291723576.0,0.1050610095262527,97.7,0.1752856224775314,92.18,8,0.005
-1,93829700.0,3.810157299041748,12.0,3.808521509170532,12.97,9,0.005
0,2908720700.0,2.999077320098877,16.22,2.995325088500977,16.61,9,0.005
10,31057630700.0,0.1744458377361297,94.98,0.1800716072320938,90.2,9,0.005
20,59206540700.0,0.1809582710266113,96.2,0.1806357651948928,91.32,9,0.005
30,87355450700.0,0.2108744829893112,96.26,0.2055296003818512,91.25,9,0.005
40,115504360700.0,0.263721227645874,96.54,0.2618034780025482,91.01,9,0.005
50,143653270700.0,0.220458447933197,97.12,0.2379613220691681,91.44,9,0.005
60,171802180700.0,0.2076464295387268,97.2,0.2368702143430709,91.51,9,0.005
70,199951090700.0,0.1913638561964035,97.6,0.2243986278772354,91.68,9,0.005
80,228100000700.0,0.1360124349594116,98.08,0.1921755075454712,91.93,9,0.005
90,256248910700.0,0.107547640800476,98.1,0.1743136048316955,92.02,9,0.005
100,284397820700.0,0.1034974381327629,98.12,0.1759872436523437,92.06,9,0.005
101,284397820700.0,0.1005811244249343,98.26,0.1759872436523437,92.06,9,0.005
-1,93735248.0,3.5879428386688232,12.98,3.595493793487549,13.75,10,0.005
0,2905792688.0,2.810384511947632,16.06,2.815000534057617,16.51,10,0.005
10,31026367088.0,0.1761572062969207,96.8,0.1759800314903259,90.69,10,0.005
20,59146941488.0,0.1919452100992202,96.26,0.1920998841524124,91.0,10,0.005
30,87267515888.0,0.2171023488044738,96.22,0.2114395052194595,90.84,10,0.005
40,115388090288.0,0.2597969472408294,96.76,0.2626547515392303,90.7,10,0.005
50,143508664688.0,0.2296932190656662,97.1,0.2585857808589935,91.05,10,0.005
60,171629239088.0,0.2109584659337997,97.28,0.2476997077465057,91.11,10,0.005
70,199749813488.0,0.1986057311296463,97.04,0.2396566420793533,91.23,10,0.005
80,227870387888.0,0.1520570963621139,97.82,0.2121665626764297,91.65,10,0.005
90,255990962288.0,0.1199129670858383,98.2,0.1866437494754791,91.86,10,0.005
100,284111536688.0,0.1141339689493179,98.12,0.1883344650268554,91.84,10,0.005
101,284111536688.0,0.116393819451332,98.26,0.1883344650268554,91.84,10,0.005
-1,93628136.0,3.824798107147217,18.86,3.783604383468628,19.42,11,0.005
0,2902472216.0,3.011540412902832,18.82,2.9794297218322754,19.37,11,0.005
10,30990913016.0,0.1891561299562454,93.54,0.1960256695747375,89.28,11,0.005
20,59079353816.0,0.1951533704996109,95.34,0.1998552829027176,90.44,11,0.005
30,87167794616.0,0.2171472758054733,96.16,0.2167461812496185,90.87,11,0.005
40,115256235416.0,0.2626587152481079,96.72,0.2614376544952392,91.09,11,0.005
50,143344676216.0,0.2253284454345703,97.2,0.2495923787355423,91.6,11,0.005
60,171433117016.0,0.2165988236665725,97.12,0.2378583550453186,91.64,11,0.005
70,199521557816.0,0.1992896199226379,97.62,0.2381574958562851,91.68,11,0.005
80,227609998616.0,0.1480701565742492,97.98,0.21312116086483,91.84,11,0.005
90,255698439416.0,0.1159728541970253,98.0,0.1759247779846191,92.15,11,0.005
100,283786880216.0,0.1032377779483795,98.02,0.1812688410282135,92.12,11,0.005
101,283786880216.0,0.1055045947432518,98.04,0.1812688410282135,92.12,11,0.005
-1,93715748.0,3.574747085571289,9.94,3.58449649810791,10.0,12,0.005
0,2905188188.0,2.717311143875122,11.0,2.726423978805542,11.9,12,0.005
10,31019912588.0,0.1817964762449264,96.06,0.1745708286762237,90.69,12,0.005
20,59134636988.0,0.2158967554569244,93.86,0.2080006599426269,89.6,12,0.005
30,87249361388.0,0.2332355678081512,95.0,0.2233245819807052,89.99,12,0.005
40,115364085788.0,0.2548386454582214,96.32,0.2502097487449646,90.71,12,0.005
50,143478810188.0,0.2113251984119415,97.0,0.2367914766073227,91.16,12,0.005
60,171593534588.0,0.1996856033802032,97.06,0.2269961982965469,91.27,12,0.005
70,199708258988.0,0.1878128200769424,97.14,0.2226994186639785,91.44,12,0.005
80,227822983388.0,0.1399309486150741,97.72,0.1775126308202743,91.9,12,0.005
90,255937707788.0,0.1103728041052818,98.04,0.1549004316329956,92.1,12,0.005
100,284052432188.0,0.1126715540885925,97.98,0.1590433418750763,92.13,12,0.005
101,284052432188.0,0.1000510230660438,98.2,0.1590433418750763,92.13,12,0.005
-1,93650348.0,3.793870449066162,19.58,3.799835205078125,19.21,13,0.005
0,2903160788.0,2.969529151916504,19.64,2.9813456535339355,19.39,13,0.005
10,30998265188.0,0.1850387006998062,93.82,0.1848305314779281,89.32,13,0.005
20,59093369588.0,0.1997665613889694,94.52,0.1987181305885315,89.83,13,0.005
30,87188473988.0,0.2199979573488235,95.0,0.2195305973291397,90.12,13,0.005
40,115283578388.0,0.258410096168518,96.26,0.2638193666934967,90.64,13,0.005
50,143378682788.0,0.214426040649414,97.24,0.2502132356166839,91.17,13,0.005
60,171473787188.0,0.2032610923051834,97.54,0.2431529015302658,91.26,13,0.005
70,199568891588.0,0.191870242357254,97.72,0.2441637068986892,91.49,13,0.005
80,227663995988.0,0.1332665234804153,97.98,0.1860847473144531,91.85,13,0.005
90,255759100388.0,0.1092175841331482,97.96,0.1708937138319015,92.06,13,0.005
100,283854204788.0,0.1010727286338806,98.24,0.1839300692081451,92.1,13,0.005
101,283854204788.0,0.1022097691893577,97.98,0.1839300692081451,92.1,13,0.005
-1,93677996.0,3.591521739959717,11.76,3.655006885528565,12.45,14,0.005
0,2904017876.0,2.786460399627685,16.28,2.8409793376922607,16.01,14,0.005
10,31007416676.0,0.1829675734043121,96.12,0.1654683053493499,91.0,14,0.005
20,59110815476.0,0.200848788022995,96.9,0.1823418587446212,91.44,14,0.005
30,87214214276.0,0.2285245358943939,96.66,0.2109633088111877,91.12,14,0.005
40,115317613076.0,0.2597191929817199,97.04,0.2656001448631286,91.44,14,0.005
50,143421011876.0,0.2123419642448425,97.42,0.2577921450138092,91.91,14,0.005
60,171524410676.0,0.1968811005353927,97.56,0.2454846501350402,91.97,14,0.005
70,199627809476.0,0.1874949485063552,97.76,0.2387136369943618,92.06,14,0.005
80,227731208276.0,0.1303645372390747,98.16,0.1898843795061111,92.22,14,0.005
90,255834607076.0,0.1019868776202201,98.04,0.1882857531309127,92.31,14,0.005
100,283938005876.0,0.0952414125204086,98.24,0.1817921698093414,92.31,14,0.005
101,283938005876.0,0.0944147706031799,98.04,0.1817921698093414,92.31,14,0.005
-1,93672872.0,3.874493360519409,9.78,3.869587421417236,10.03,15,0.005
0,2903859032.0,2.993149995803833,12.9,2.9892189502716064,14.06,15,0.005
10,31005720632.0,0.1790051758289337,96.34,0.1745093017816543,91.16,15,0.005
20,59107582232.0,0.2162761092185974,96.3,0.2117176502943039,90.82,15,0.005
30,87209443832.0,0.2231229394674301,96.98,0.2193982452154159,91.19,15,0.005
40,115311305432.0,0.2657698392868042,96.4,0.2630597054958343,91.18,15,0.005
50,143413167032.0,0.2131792455911636,97.36,0.2608238756656647,91.31,15,0.005
60,171515028632.0,0.2050978690385818,97.08,0.2514296770095825,91.42,15,0.005
70,199616890232.0,0.1923806220293045,97.22,0.2441040128469467,91.59,15,0.005
80,227718751832.0,0.1454747170209884,97.94,0.184173583984375,91.91,15,0.005
90,255820613432.0,0.1101766526699066,97.96,0.2031842470169067,91.9,15,0.005
100,283922475032.0,0.1149287894368171,98.02,0.1931728273630142,91.93,15,0.005
101,283922475032.0,0.1085921004414558,98.14,0.1931728273630142,91.93,15,0.005
-1,116294312.0,2.917155504226685,19.2,2.901618242263794,19.38,0,0.001
0,3605123672.0,1.847871780395508,28.46,1.8344147205352783,27.02,0,0.001
10,38493417272.0,0.2735108137130737,98.46,0.260167121887207,92.51,0,0.001
20,73381710872.0,0.2567712664604187,98.5,0.2496319860219955,92.61,0,0.001
30,108270004472.0,0.2217719554901123,98.78,0.2256223708391189,92.69,0,0.001
40,143158298072.0,0.1215573698282241,99.24,0.1663569808006286,92.93,0,0.001
50,178046591672.0,0.0788037106394767,98.98,0.1480859518051147,93.15,0,0.001
60,212934885272.0,0.0782380923628807,98.98,0.1524099111557006,93.08,0,0.001
70,247823178872.0,0.0735363736748695,99.18,0.1555020958185196,93.07,0,0.001
80,282711472472.0,0.0624450743198394,99.22,0.1458761990070343,93.2,0,0.001
90,317599766072.0,0.0570303723216056,99.04,0.1630314439535141,93.1,0,0.001
100,352488059672.0,0.0505114011466503,99.32,0.1519667506217956,93.18,0,0.001
101,352488059672.0,0.0582174845039844,99.28,0.1519667506217956,93.18,0,0.001
-1,116322656.0,2.981971502304077,20.14,3.012826442718506,19.38,1,0.001
0,3606002336.0,1.912431001663208,29.0,1.932725429534912,26.36,1,0.001
10,38502799136.0,0.2731941640377044,98.32,0.258374810218811,92.45,1,0.001
20,73399595936.0,0.2553461194038391,98.34,0.2532753050327301,92.6,1,0.001
30,108296392736.0,0.2249861359596252,98.8,0.231224849820137,92.67,1,0.001
40,143193189536.0,0.1243515461683273,98.96,0.1736495643854141,92.8,1,0.001
50,178089986336.0,0.0871464535593986,99.1,0.1661632061004638,92.92,1,0.001
60,212986783136.0,0.0900969132781028,99.26,0.1547565460205078,92.91,1,0.001
70,247883579936.0,0.0773148238658905,99.36,0.1587737649679184,92.9,1,0.001
80,282780376736.0,0.0649039074778556,99.32,0.1546683758497238,93.0,1,0.001
90,317677173536.0,0.0496232435107231,99.28,0.1496894806623459,93.04,1,0.001
100,352573970336.0,0.0528039522469043,99.32,0.1436520516872406,93.08,1,0.001
101,352573970336.0,0.0522400289773941,99.24,0.1436520516872406,93.08,1,0.001
-1,116314220.0,2.998389482498169,19.98,3.021104335784912,19.37,2,0.001
0,3605740820.0,1.9285072088241573,28.26,1.9430056810379028,25.92,2,0.001
10,38500006820.0,0.2710689306259155,97.96,0.2629679441452026,92.42,2,0.001
20,73394272820.0,0.2561741471290588,98.34,0.2553696930408478,92.48,2,0.001
30,108288538820.0,0.2305366247892379,98.48,0.2339349240064621,92.64,2,0.001
40,143182804820.0,0.1247170940041542,98.96,0.1780868470668792,92.89,2,0.001
50,178077070820.0,0.0852320119738578,99.02,0.1600135415792465,93.05,2,0.001
60,212971336820.0,0.0859030783176422,99.18,0.157097578048706,93.04,2,0.001
70,247865602820.0,0.0746362209320068,99.22,0.1562570333480835,93.06,2,0.001
80,282759868820.0,0.0608872324228286,99.06,0.1560602486133575,93.06,2,0.001
90,317654134820.0,0.0493256971240043,99.14,0.1639749854803085,93.15,2,0.001
100,352548400820.0,0.054366361349821,99.24,0.1551315039396286,93.15,2,0.001
101,352548400820.0,0.0596365332603454,98.92,0.1551315039396286,93.15,2,0.001
-1,116285984.0,3.024569034576416,19.6,3.03784441947937,19.34,3,0.001
0,3604865504.0,1.9204294681549072,29.02,1.9387404918670648,26.53,3,0.001
10,38490660704.0,0.270939439535141,98.26,0.260352075099945,92.45,3,0.001
20,73376455904.0,0.2576348483562469,98.74,0.2503331303596496,92.56,3,0.001
30,108262251104.0,0.2233512848615646,98.68,0.2239375710487365,92.69,3,0.001
40,143148046304.0,0.1312218457460403,99.14,0.1699486374855041,92.96,3,0.001
50,178033841504.0,0.0892450585961341,98.92,0.148197203874588,93.1,3,0.001
60,212919636704.0,0.0799659788608551,99.2,0.1482422798871994,93.1,3,0.001
70,247805431904.0,0.0756692215800285,99.1,0.1416569501161575,93.09,3,0.001
80,282691227104.0,0.0584090985357761,99.16,0.1482338607311248,93.04,3,0.001
90,317577022304.0,0.0578790344297885,99.2,0.1393541544675827,93.04,3,0.001
100,352462817504.0,0.0506927296519279,99.4,0.141775295138359,93.08,3,0.001
101,352462817504.0,0.0566301569342613,99.32,0.1417753100395202,93.08,3,0.001
-1,116343128.0,2.952155113220215,19.76,2.965925693511963,19.37,4,0.001
0,3606636968.0,1.876511812210083,28.48,1.8834240436553955,26.42,4,0.001
10,38509575368.0,0.2714609801769256,98.2,0.2686461508274078,92.46,4,0.001
20,73412513768.0,0.2539085745811462,98.62,0.258766233921051,92.54,4,0.001
30,108315452168.0,0.2274252772331237,98.88,0.2321583032608032,92.77,4,0.001
40,143218390568.0,0.1219104155898094,99.04,0.1685181558132171,92.93,4,0.001
50,178121328968.0,0.0810612961649894,99.22,0.1594564765691757,92.98,4,0.001
60,213024267368.0,0.0798226818442344,99.38,0.1546310931444168,92.98,4,0.001
70,247927205768.0,0.0738551542162895,99.08,0.1595807075500488,93.03,4,0.001
80,282830144168.0,0.0619578994810581,99.02,0.1422397345304489,93.12,4,0.001
90,317733082568.0,0.0507674142718315,99.2,0.1439610123634338,93.07,4,0.001
100,352636020968.0,0.0644280686974525,99.3,0.1505957841873169,93.12,4,0.001
101,352636020968.0,0.0620972849428653,99.5,0.1505957841873169,93.12,4,0.001
-1,116317076.0,3.024028778076172,20.06,3.0537257194519043,19.37,5,0.001
0,3605829356.0,1.9261993169784544,27.78,1.9452584981918333,25.27,5,0.001
10,38500952156.0,0.2682819962501526,98.08,0.2574197649955749,92.43,5,0.001
20,73396074956.0,0.2534644901752472,98.32,0.2488837093114853,92.66,5,0.001
30,108291197756.0,0.222807765007019,98.6,0.2281162589788437,92.73,5,0.001
40,143186320556.0,0.1275187730789184,98.9,0.1672907322645187,92.9,5,0.001
50,178081443356.0,0.0857770964503288,99.08,0.1637292504310608,93.0,5,0.001
60,212976566156.0,0.0784652456641197,99.16,0.1534034311771392,93.06,5,0.001
70,247871688956.0,0.0720166340470314,99.2,0.1528214365243911,93.04,5,0.001
80,282766811756.0,0.0672288388013839,99.28,0.1608012616634369,93.01,5,0.001
90,317661934556.0,0.0543067492544651,99.12,0.1523128598928451,93.11,5,0.001
100,352557057356.0,0.0547884851694107,99.34,0.1494373977184295,93.12,5,0.001
101,352557057356.0,0.0477030947804451,99.2,0.1494373977184295,93.12,5,0.001
-1,116326676.0,2.997011661529541,19.6,2.999300479888916,19.37,6,0.001
0,3606126956.0,1.8978315591812127,28.18,1.8965848684310915,26.38,6,0.001
10,38504129756.0,0.2656309008598327,97.94,0.2685203850269317,92.3,6,0.001
20,73402132556.0,0.2525839805603027,98.22,0.2609536051750183,92.43,6,0.001
30,108300135356.0,0.2237598896026611,98.26,0.2376479506492614,92.66,6,0.001
40,143198138156.0,0.1206539794802665,98.84,0.1778628975152969,92.96,6,0.001
50,178096140956.0,0.089931808412075,99.08,0.1602560132741928,92.93,6,0.001
60,212994143756.0,0.0912084877490997,99.2,0.1537092179059982,92.97,6,0.001
70,247892146556.0,0.0755435228347778,98.8,0.1508117765188217,92.98,6,0.001
80,282790149356.0,0.0676045790314674,99.14,0.1471690535545349,93.03,6,0.001
90,317688152156.0,0.0560585260391235,99.04,0.1463019549846649,93.07,6,0.001
100,352586154956.0,0.0536475293338298,99.24,0.1510987430810928,93.09,6,0.001
101,352586154956.0,0.055285420268774,99.14,0.1510987281799316,93.09,6,0.001
-1,116283668.0,3.056119918823242,19.94,3.0891270637512207,19.21,7,0.001
0,3604793708.0,1.9557725191116333,28.5,1.9896647930145264,25.6,7,0.001
10,38489894108.0,0.2696975767612457,98.8,0.2564781010150909,92.69,7,0.001
20,73374994508.0,0.2589098513126373,98.58,0.2482318580150604,92.76,7,0.001
30,108260094908.0,0.2233893424272537,98.68,0.2265876978635788,92.84,7,0.001
40,143145195308.0,0.1209597438573837,99.0,0.1697430461645126,93.01,7,0.001
50,178030295708.0,0.0856692120432853,99.32,0.1506499648094177,93.09,7,0.001
60,212915396108.0,0.0758456513285636,99.08,0.1487386375665664,93.06,7,0.001
70,247800496508.0,0.0789427831768989,99.06,0.1522401273250579,93.1,7,0.001
80,282685596908.0,0.0568697936832904,99.4,0.1514779776334762,93.18,7,0.001
90,317570697308.0,0.0559414252638816,99.16,0.1588235795497894,93.2,7,0.001
100,352455797708.0,0.0431246384978294,98.98,0.1538382172584533,93.19,7,0.001
101,352455797708.0,0.052029151469469,99.4,0.1538382172584533,93.19,7,0.001
-1,116341124.0,2.872917413711548,20.88,2.954708814620972,19.37,8,0.001
0,3606574844.0,1.8134212493896484,30.9,1.8867435455322263,26.82,8,0.001
10,38508912044.0,0.2744500339031219,98.02,0.2640244662761688,92.39,8,0.001
20,73411249244.0,0.2557407319545746,98.42,0.2588092982769012,92.54,8,0.001
30,108313586444.0,0.2237103730440139,98.38,0.2446710765361786,92.59,8,0.001
40,143215923644.0,0.1206605359911918,98.9,0.188489019870758,92.84,8,0.001
50,178118260844.0,0.0843512490391731,98.94,0.1648868024349212,92.91,8,0.001
60,213020598044.0,0.0791786462068557,99.18,0.1603517681360244,92.93,8,0.001
70,247922935244.0,0.0827164128422737,99.04,0.1559624224901199,92.99,8,0.001
80,282825272444.0,0.0579683259129524,99.42,0.1667325645685196,92.94,8,0.001
90,317727609644.0,0.0516915172338485,99.3,0.1648451387882232,93.03,8,0.001
100,352629946844.0,0.0511213950812816,99.2,0.1568450331687927,93.06,8,0.001
101,352629946844.0,0.0518128611147403,99.22,0.1568450182676315,93.06,8,0.001
-1,116351228.0,2.8386669158935547,21.28,2.907866954803467,19.54,9,0.001
0,3606888068.0,1.8153260946273804,30.24,1.8555611371994016,27.02,9,0.001
10,38512256468.0,0.2673397958278656,98.38,0.25668865442276,92.49,9,0.001
20,73417624868.0,0.2582999467849731,98.46,0.2508486807346344,92.51,9,0.001
30,108322993268.0,0.2230958938598632,99.02,0.234465479850769,92.67,9,0.001
40,143228361668.0,0.135150596499443,98.88,0.1970558762550354,92.8,9,0.001
50,178133730068.0,0.087170660495758,99.22,0.1662503629922866,93.02,9,0.001
60,213039098468.0,0.083222284913063,99.22,0.1674410998821258,92.98,9,0.001
70,247944466868.0,0.0717579200863838,99.12,0.1619350612163543,93.03,9,0.001
80,282849835268.0,0.0620094053447246,99.2,0.1555909216403961,93.08,9,0.001
90,317755203668.0,0.0565257482230663,99.22,0.1513430029153823,93.1,9,0.001
100,352660572068.0,0.050208393484354,99.1,0.1521772742271423,93.11,9,0.001
101,352660572068.0,0.0546087175607681,99.3,0.1521772742271423,93.11,9,0.001
-1,116306072.0,2.941714286804199,20.0,2.966885566711426,19.47,10,0.001
0,3605488232.0,1.8701423406600952,29.26,1.891808032989502,26.87,10,0.001
10,38497309832.0,0.2742632925510406,98.4,0.2562999129295349,92.46,10,0.001
