layer_names,pr
conv1,0.0
layer1.0.conv1,0.5078125
layer1.0.conv2,0.6251628
layer1.0.conv3,0.6448364
layer1.0.shortcut.0,0.6904907
layer1.1.conv1,0.70599365
layer1.1.conv2,0.67822266
layer1.1.conv3,0.7584839
layer2.0.conv1,0.6900635
layer2.0.conv2,0.81692845
layer2.0.conv3,0.8197174
layer2.0.shortcut.0,0.85627747
layer2.1.conv1,0.9432373
layer2.1.conv2,0.9341838
layer2.1.conv3,0.94488525
layer3.0.conv1,0.7998886
layer3.0.conv2,0.89113873
layer3.0.conv3,0.7740326
layer3.0.shortcut.0,0.9230137
layer3.1.conv1,0.89419174
layer3.1.conv2,0.8741286
layer3.1.conv3,0.76758575
layer4.0.conv1,0.7158375
layer4.0.conv2,0.89851
layer4.0.conv3,0.9188309
layer4.0.shortcut.0,0.99169874
layer4.1.conv1,0.8943043
layer4.1.conv2,0.90221745
layer4.1.conv3,0.9304085
linear,0.0
