layer_names,pr
conv1,tensor(0.)
layer1.0.conv1,tensor(0.0001)
layer1.0.conv2,tensor(0.0013)
layer1.0.conv3,tensor(0.0006)
layer1.0.shortcut.0,tensor(0.0004)
layer1.1.conv1,tensor(0.0006)
layer1.1.conv2,tensor(0.0015)
layer1.1.conv3,tensor(0.0007)
layer1.2.conv1,tensor(0.0005)
layer1.2.conv2,tensor(0.0013)
layer1.2.conv3,tensor(0.0006)
layer2.0.conv1,tensor(0.0011)
layer2.0.conv2,tensor(0.0049)
layer2.0.conv3,tensor(0.0023)
layer2.0.shortcut.0,tensor(0.0043)
layer2.1.conv1,tensor(0.0023)
layer2.1.conv2,tensor(0.0052)
layer2.1.conv3,tensor(0.0023)
layer2.2.conv1,tensor(0.0019)
layer2.2.conv2,tensor(0.0040)
layer2.2.conv3,tensor(0.0018)
layer2.3.conv1,tensor(0.0017)
layer2.3.conv2,tensor(0.0037)
layer2.3.conv3,tensor(0.0018)
layer3.0.conv1,tensor(0.0030)
layer3.0.conv2,tensor(0.0176)
layer3.0.conv3,tensor(0.0064)
layer3.0.shortcut.0,tensor(0.0166)
layer3.1.conv1,tensor(0.0085)
layer3.1.conv2,tensor(0.0167)
layer3.1.conv3,tensor(0.0061)
layer3.2.conv1,tensor(0.0059)
layer3.2.conv2,tensor(0.0129)
layer3.2.conv3,tensor(0.0063)
layer3.3.conv1,tensor(0.0084)
layer3.3.conv2,tensor(0.0223)
layer3.3.conv3,tensor(0.0098)
layer3.4.conv1,tensor(0.0083)
layer3.4.conv2,tensor(0.0229)
layer3.4.conv3,tensor(0.0103)
layer3.5.conv1,tensor(0.0094)
layer3.5.conv2,tensor(0.0244)
layer3.5.conv3,tensor(0.0109)
layer4.0.conv1,tensor(0.0173)
layer4.0.conv2,tensor(0.0981)
layer4.0.conv3,tensor(0.0439)
layer4.0.shortcut.0,tensor(0.0885)
layer4.1.conv1,tensor(0.0443)
layer4.1.conv2,tensor(0.1000)
layer4.1.conv3,tensor(0.0443)
layer4.2.conv1,tensor(0.0444)
layer4.2.conv2,tensor(0.1002)
layer4.2.conv3,tensor(0.0444)
linear,tensor(0.)
