Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,195233152.0,1.0372973680496216,86.28,0.9174888730049132,83.21,0,0.003,resnet50,GMP,cifar10,0.9
0,23623211392.0,0.2431471645832061,97.6,0.2409404963254928,91.98,0,0.003,resnet50,GMP,cifar10,0.9
10,257902993792.0,0.0632586032152175,98.36,0.1188541054725647,92.7,0,0.003,resnet50,GMP,cifar10,0.9
20,492182776192.0,0.0680964887142181,99.06,0.1138396859169006,93.0,0,0.003,resnet50,GMP,cifar10,0.9
30,726462558592.0,0.0485500656068325,99.24,0.1257856786251068,93.23,0,0.003,resnet50,GMP,cifar10,0.9
40,960742340992.0,0.0403796844184398,99.34,0.103256955742836,93.43,0,0.003,resnet50,GMP,cifar10,0.9
50,1195022123392.0,0.0422014780342578,99.34,0.1132899075746536,93.49,0,0.003,resnet50,GMP,cifar10,0.9
60,1429301905792.0,0.0259327236562967,99.56,0.1225133091211319,93.66,0,0.003,resnet50,GMP,cifar10,0.9
70,1663581688192.0,0.0293757561594247,99.72,0.118118442595005,93.76,0,0.003,resnet50,GMP,cifar10,0.9
80,1897861470592.0,0.0409807004034519,99.66,0.1157546117901802,93.85,0,0.003,resnet50,GMP,cifar10,0.9
90,2132141252992.0,0.023633312433958,99.68,0.1174177601933479,93.91,0,0.003,resnet50,GMP,cifar10,0.9
100,2366421035392.0,0.0266093295067548,99.74,0.1142531633377075,93.88,0,0.003,resnet50,GMP,cifar10,0.9
101,2366421035392.0,0.0320455878973007,99.66,0.1142532303929328,93.88,0,0.003,resnet50,GMP,cifar10,0.9
-1,195051376.0,0.8138320446014404,88.08,0.7607280611991882,84.87,1,0.003,resnet50,GMP,cifar10,0.9
0,23601216496.0,0.2540264725685119,97.46,0.2294592857360839,91.76,1,0.003,resnet50,GMP,cifar10,0.9
10,257662867696.0,0.0769480019807815,98.48,0.1156016066670417,92.79,1,0.003,resnet50,GMP,cifar10,0.9
20,491724518896.0,0.0533893704414367,99.08,0.0870875269174575,93.2,1,0.003,resnet50,GMP,cifar10,0.9
30,725786170096.0,0.0689053833484649,99.2,0.0897268503904342,93.43,1,0.003,resnet50,GMP,cifar10,0.9
40,959847821296.0,0.0402106791734695,99.26,0.0838283076882362,93.66,1,0.003,resnet50,GMP,cifar10,0.9
50,1193909472496.0,0.034904059022665,99.5,0.0947748124599456,93.67,1,0.003,resnet50,GMP,cifar10,0.9
60,1427971123696.0,0.0472266674041748,99.58,0.0916473641991615,93.85,1,0.003,resnet50,GMP,cifar10,0.9
70,1662032774896.0,0.0367452576756477,99.68,0.0995643883943557,93.85,1,0.003,resnet50,GMP,cifar10,0.9
80,1896094426096.0,0.0506082773208618,99.66,0.0995597764849662,93.87,1,0.003,resnet50,GMP,cifar10,0.9
90,2130156077296.0,0.0270684845745563,99.54,0.0997034013271331,93.96,1,0.003,resnet50,GMP,cifar10,0.9
100,2364217728496.0,0.0297676883637905,99.62,0.0994732230901718,94.0,1,0.003,resnet50,GMP,cifar10,0.9
101,2364217728496.0,0.0330916792154312,99.7,0.0994731560349464,94.0,1,0.003,resnet50,GMP,cifar10,0.9
-1,194990752.0,0.9297878742218018,84.94,0.8715482950210571,82.19,2,0.003,resnet50,GMP,cifar10,0.9
