Epoch,test accuracy,training accuracy
0,13.49,14.786666666666667
1,16.55,17.191111111111113
2,20.45,20.27777777777778
3,23.53,22.977777777777778
4,25.12,25.144444444444446
5,27.92,26.535555555555554
6,28.87,27.433333333333334
7,31.48,30.184444444444445
8,32.48,31.113333333333333
9,34.32,32.73111111111111
10,34.24,32.98444444444444
11,36.44,34.25111111111111
12,37.29,35.34222222222222
13,37.22,35.62
14,38.71,36.32666666666667
15,38.18,36.904444444444444
16,40.53,38.42888888888889
17,40.38,39.04888888888889
18,40.65,39.14222222222222
19,41.97,40.215555555555554
20,43.16,41.19111111111111
21,43.25,41.626666666666665
22,42.77,41.68888888888889
23,43.99,42.70444444444445
24,44.03,43.20666666666666
25,43.94,43.44444444444444
26,45.29,44.153333333333336
27,45.36,44.593333333333334
28,44.96,44.12
29,45.26,44.86
30,46.99,45.562222222222225
31,47.33,46.73777777777778
32,47.6,46.77111111111111
33,48.14,47.11333333333334
34,48.29,47.72666666666667
35,48.96,48.05777777777778
36,49.01,48.37111111111111
37,49.38,48.675555555555555
38,48.86,48.864444444444445
39,49.72,49.34888888888889
40,50.33,49.937777777777775
41,50.05,50.16222222222222
42,50.45,50.275555555555556
43,50.81,50.675555555555555
44,51.05,50.397777777777776
45,51.4,51.16444444444444
46,51.31,51.09111111111111
47,51.75,51.39111111111111
48,51.61,51.32666666666667
49,52.26,51.79555555555555
50,52.42,52.39555555555555
51,52.9,52.04666666666667
52,53.01,52.791111111111114
53,53.15,52.73777777777778
54,52.94,53.093333333333334
55,53.3,52.96222222222222
56,53.45,53.39333333333333
57,53.34,53.32222222222222
58,53.85,53.75111111111111
59,53.88,53.70666666666666
60,54.13,53.68888888888889
61,54.29,54.11333333333334
62,54.08,54.22666666666667
63,54.43,54.33777777777778
64,54.78,54.56666666666667
65,54.92,54.48888888888889
66,55.09,54.58444444444444
67,55.21,54.72222222222222
68,54.79,54.91777777777778
69,55.24,54.80888888888889
70,55.32,54.782222222222224
71,55.62,55.34222222222222
72,55.71,55.24666666666667
73,55.62,55.23555555555556
74,55.59,55.257777777777775
75,55.25,55.48444444444444
76,55.55,55.553333333333335
77,55.65,55.50666666666667
78,55.79,55.65555555555556
79,56.03,55.76222222222222
80,56.04,55.742222222222225
81,55.87,55.59777777777778
82,55.87,55.80888888888889
83,56.13,55.94444444444444
84,56.07,55.72
85,56.22,55.86
86,56.07,55.955555555555556
87,56.26,55.973333333333336
88,56.17,55.85777777777778
89,56.2,56.00222222222222
90,56.22,55.84444444444444
91,56.14,55.82666666666667
92,56.28,55.95777777777778
93,56.31,55.98
94,56.31,56.00666666666667
95,56.27,55.864444444444445
96,56.26,55.873333333333335
97,56.24,55.897777777777776
98,56.24,55.98444444444444
99,56.25,56.05111111111111
