Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,189898560.0,0.3049937188625335,97.46,0.2640206217765808,92.59,0,0.003,LAMP,resnet18,cifar10,0.85
0,22977725760.0,0.1440666913986206,98.68,0.1876691281795501,93.64,0,0.003,LAMP,resnet18,cifar10,0.85
10,250855997760.0,0.0612817630171775,99.16,0.1377731263637542,94.07,0,0.003,LAMP,resnet18,cifar10,0.85
20,478734269760.0,0.0595168471336364,99.22,0.1331149488687515,94.09,0,0.003,LAMP,resnet18,cifar10,0.85
30,706612541760.0,0.0358672514557838,99.46,0.1339772641658783,94.15,0,0.003,LAMP,resnet18,cifar10,0.85
40,934490813760.0,0.0335665717720985,99.38,0.1332603245973587,94.13,0,0.003,LAMP,resnet18,cifar10,0.85
50,1162369085760.0,0.0449063219130039,99.36,0.1555583029985427,94.15,0,0.003,LAMP,resnet18,cifar10,0.85
60,1390247357760.0,0.0301343221217393,99.64,0.1373255997896194,94.11,0,0.003,LAMP,resnet18,cifar10,0.85
70,1618125629760.0,0.034523744136095,99.66,0.1489561200141906,94.15,0,0.003,LAMP,resnet18,cifar10,0.85
80,1846003901760.0,0.040711510926485,99.44,0.1650727689266204,94.1,0,0.003,LAMP,resnet18,cifar10,0.85
90,2073882173760.0,0.029063694179058,99.64,0.1627417653799057,94.17,0,0.003,LAMP,resnet18,cifar10,0.85
100,2301760445760.0,0.0271224677562713,99.64,0.1500598788261413,94.08,0,0.003,LAMP,resnet18,cifar10,0.85
101,2301760445760.0,0.0252728872001171,99.64,0.1500599235296249,94.08,0,0.003,LAMP,resnet18,cifar10,0.85
-1,190100640.0,0.4832886755466461,95.96,0.3977833390235901,90.78,1,0.003,LAMP,resnet18,cifar10,0.85
0,23002177440.0,0.1490189880132675,99.0,0.1743990331888198,93.45,1,0.003,LAMP,resnet18,cifar10,0.85
10,251122945440.0,0.0590348728001117,99.3,0.1160700023174285,93.82,1,0.003,LAMP,resnet18,cifar10,0.85
20,479243713440.0,0.0443131327629089,99.22,0.1287912726402282,93.81,1,0.003,LAMP,resnet18,cifar10,0.85
30,707364481440.0,0.0397498570382595,99.24,0.131107747554779,93.81,1,0.003,LAMP,resnet18,cifar10,0.85
40,935485249440.0,0.033232282847166,99.36,0.1368623226881027,93.92,1,0.003,LAMP,resnet18,cifar10,0.85
50,1163606017440.0,0.0369253270328044,99.4,0.1381807029247284,93.85,1,0.003,LAMP,resnet18,cifar10,0.85
60,1391726785440.0,0.0319155827164649,99.6,0.1417205929756164,93.9,1,0.003,LAMP,resnet18,cifar10,0.85
70,1619847553440.0,0.0424709171056747,99.42,0.1465908139944076,94.01,1,0.003,LAMP,resnet18,cifar10,0.85
80,1847968321440.0,0.0360267162322998,99.7,0.1408003717660904,94.05,1,0.003,LAMP,resnet18,cifar10,0.85
90,2076089089440.0,0.0349210500717163,99.58,0.1401019394397735,94.01,1,0.003,LAMP,resnet18,cifar10,0.85
100,2304209857440.0,0.0295460950583219,99.58,0.1421097666025161,94.09,1,0.003,LAMP,resnet18,cifar10,0.85
101,2304209857440.0,0.0302614197134971,99.68,0.1421097368001938,94.09,1,0.003,LAMP,resnet18,cifar10,0.85
-1,189862944.0,0.2869917750358581,97.94,0.2433968335390091,92.56,2,0.003,LAMP,resnet18,cifar10,0.85
0,22973416224.0,0.1372302323579788,98.92,0.1551616340875625,93.85,2,0.003,LAMP,resnet18,cifar10,0.85
10,250808949024.0,0.051413644105196,99.42,0.0993949025869369,94.14,2,0.003,LAMP,resnet18,cifar10,0.85
20,478644481824.0,0.0437223091721534,99.46,0.0950746908783912,94.1,2,0.003,LAMP,resnet18,cifar10,0.85
30,706480014624.0,0.0404533855617046,99.48,0.113930657505989,94.22,2,0.003,LAMP,resnet18,cifar10,0.85
40,934315547424.0,0.0391812622547149,99.4,0.1081372499465942,94.16,2,0.003,LAMP,resnet18,cifar10,0.85
50,1162151080224.0,0.0365956500172615,99.68,0.1099561378359794,94.27,2,0.003,LAMP,resnet18,cifar10,0.85
60,1389986613024.0,0.0278732925653457,99.62,0.1158495247364044,94.32,2,0.003,LAMP,resnet18,cifar10,0.85
70,1617822145824.0,0.0319811068475246,99.66,0.123470202088356,94.29,2,0.003,LAMP,resnet18,cifar10,0.85
80,1845657678624.0,0.0289160553365945,99.72,0.1314891725778579,94.27,2,0.003,LAMP,resnet18,cifar10,0.85
90,2073493211424.0,0.0409073717892169,99.72,0.114556148648262,94.25,2,0.003,LAMP,resnet18,cifar10,0.85
100,2301328744224.0,0.029968312010169,99.66,0.1356164664030075,94.28,2,0.003,LAMP,resnet18,cifar10,0.85
101,2301328744224.0,0.0245266314595937,99.6,0.1356164664030075,94.28,2,0.003,LAMP,resnet18,cifar10,0.85
-1,189930288.0,0.3448759615421295,96.62,0.2798353433609009,92.04,3,0.003,LAMP,resnet18,cifar10,0.85
0,22981564848.0,0.1379025727510452,98.88,0.1579783111810684,93.57,3,0.003,LAMP,resnet18,cifar10,0.85
10,250897910448.0,0.0631526187062263,99.16,0.111042208969593,93.9,3,0.003,LAMP,resnet18,cifar10,0.85
20,478814256048.0,0.0453081764280796,99.12,0.1087824404239654,93.94,3,0.003,LAMP,resnet18,cifar10,0.85
30,706730601648.0,0.0457825064659118,99.52,0.1120969653129577,93.93,3,0.003,LAMP,resnet18,cifar10,0.85
40,934646947248.0,0.042441189289093,99.38,0.1168449968099594,93.88,3,0.003,LAMP,resnet18,cifar10,0.85
50,1162563292848.0,0.0327958166599273,99.58,0.100970834493637,93.95,3,0.003,LAMP,resnet18,cifar10,0.85
60,1390479638448.0,0.0349685661494731,99.4,0.1218312755227088,93.93,3,0.003,LAMP,resnet18,cifar10,0.85
70,1618395984048.0,0.0360708758234977,99.54,0.1087975054979324,94.01,3,0.003,LAMP,resnet18,cifar10,0.85
80,1846312329648.0,0.0322891660034656,99.58,0.1343396753072738,94.05,3,0.003,LAMP,resnet18,cifar10,0.85
90,2074228675248.0,0.0297616403549909,99.66,0.1230842694640159,94.08,3,0.003,LAMP,resnet18,cifar10,0.85
100,2302145020848.0,0.034721840173006,99.62,0.1262156218290329,94.13,3,0.003,LAMP,resnet18,cifar10,0.85
101,2302145020848.0,0.0314905382692813,99.6,0.1262156516313552,94.13,3,0.003,LAMP,resnet18,cifar10,0.85
-1,189687024.0,0.3211424648761749,97.66,0.2825159728527069,92.25,4,0.003,LAMP,resnet18,cifar10,0.85
0,22952129904.0,0.1402566879987716,99.16,0.1981240510940551,93.78,4,0.003,LAMP,resnet18,cifar10,0.85
10,250576558704.0,0.0547614470124244,99.16,0.1108848229050636,93.92,4,0.003,LAMP,resnet18,cifar10,0.85
20,478200987504.0,0.0515536926686763,99.44,0.103318303823471,93.96,4,0.003,LAMP,resnet18,cifar10,0.85
30,705825416304.0,0.0389881692826747,99.34,0.1214164048433303,93.97,4,0.003,LAMP,resnet18,cifar10,0.85
40,933449845104.0,0.0431573614478111,99.28,0.1318899244070053,94.08,4,0.003,LAMP,resnet18,cifar10,0.85
50,1161074273904.0,0.0397624149918556,99.64,0.1212036088109016,94.08,4,0.003,LAMP,resnet18,cifar10,0.85
60,1388698702704.0,0.0366398431360721,99.6,0.1192660182714462,94.1,4,0.003,LAMP,resnet18,cifar10,0.85
70,1616323131504.0,0.0337508209049701,99.42,0.1286464035511016,94.02,4,0.003,LAMP,resnet18,cifar10,0.85
80,1843947560304.0,0.0301850754767656,99.66,0.1361763626337051,94.16,4,0.003,LAMP,resnet18,cifar10,0.85
90,2071571989104.0,0.0457225292921066,99.48,0.1360839009284973,94.12,4,0.003,LAMP,resnet18,cifar10,0.85
100,2299196417904.0,0.0268746893852949,99.7,0.128739133477211,94.15,4,0.003,LAMP,resnet18,cifar10,0.85
101,2299196417904.0,0.0380961075425148,99.62,0.1287391036748886,94.15,4,0.003,LAMP,resnet18,cifar10,0.85
-1,190037536.0,0.3194930851459503,97.38,0.2916679680347442,92.02,5,0.003,LAMP,resnet18,cifar10,0.85
0,22994541856.0,0.1384915858507156,99.06,0.1461494714021682,93.53,5,0.003,LAMP,resnet18,cifar10,0.85
10,251039585056.0,0.0524262189865112,99.32,0.1154727414250373,93.91,5,0.003,LAMP,resnet18,cifar10,0.85
20,479084628256.0,0.0456228107213974,99.42,0.120031826198101,93.96,5,0.003,LAMP,resnet18,cifar10,0.85
30,707129671456.0,0.0352592654526233,99.26,0.1271896362304687,94.0,5,0.003,LAMP,resnet18,cifar10,0.85
40,935174714656.0,0.0389754064381122,99.4,0.1386468857526779,93.97,5,0.003,LAMP,resnet18,cifar10,0.85
50,1163219757856.0,0.0288689211010932,99.54,0.1249352991580963,93.97,5,0.003,LAMP,resnet18,cifar10,0.85
60,1391264801056.0,0.0378601551055908,99.58,0.1392999440431594,94.02,5,0.003,LAMP,resnet18,cifar10,0.85
70,1619309844256.0,0.0320687070488929,99.66,0.1380858123302459,93.94,5,0.003,LAMP,resnet18,cifar10,0.85
