Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,372921120.0,2.5206634998321533,31.12,2.450331211090088,31.56,0,0.003,LAMP,resnet50,cifar100,0.85
0,45123455520.0,0.7428627610206604,71.36,0.7079349756240845,61.25,0,0.003,LAMP,resnet50,cifar100,0.85
10,492628799520.0,0.2719865441322326,84.18,0.502148449420929,68.68,0,0.003,LAMP,resnet50,cifar100,0.85
20,940134143520.0,0.2567645311355591,87.4,0.3964174687862396,70.54,0,0.003,LAMP,resnet50,cifar100,0.85
30,1387639487520.0,0.2363493144512176,90.52,0.5569924116134644,71.47,0,0.003,LAMP,resnet50,cifar100,0.85
40,1835144831520.0,0.2369085550308227,91.7,0.5703938603401184,71.76,0,0.003,LAMP,resnet50,cifar100,0.85
50,2282650175520.0,0.21608966588974,93.54,0.5127097964286804,72.5,0,0.003,LAMP,resnet50,cifar100,0.85
60,2730155519520.0,0.2137436717748642,93.98,0.5950357913970947,72.33,0,0.003,LAMP,resnet50,cifar100,0.85
70,3177660863520.0,0.1843231767416,94.84,0.5423396229743958,72.7,0,0.003,LAMP,resnet50,cifar100,0.85
80,3625166207520.0,0.2131438553333282,95.6,0.6262825727462769,72.57,0,0.003,LAMP,resnet50,cifar100,0.85
90,4072671551520.0,0.2029661387205124,96.38,0.5980960726737976,72.74,0,0.003,LAMP,resnet50,cifar100,0.85
100,4520176895520.0,0.2193752974271774,96.56,0.6149197220802307,72.89,0,0.003,LAMP,resnet50,cifar100,0.85
101,4520176895520.0,0.1904289871454239,96.68,0.6149197220802307,72.89,0,0.003,LAMP,resnet50,cifar100,0.85
-1,372965424.0,2.278600215911865,36.18,2.126110076904297,36.42,1,0.003,LAMP,resnet50,cifar100,0.85
0,45128816304.0,0.7365239262580872,70.56,0.6869147419929504,61.63,1,0.003,LAMP,resnet50,cifar100,0.85
10,492687325104.0,0.2601128816604614,82.86,0.4407055079936981,68.73,1,0.003,LAMP,resnet50,cifar100,0.85
20,940245833904.0,0.2082265615463256,87.04,0.4773158729076385,70.15,1,0.003,LAMP,resnet50,cifar100,0.85
30,1387804342704.0,0.2247960418462753,89.42,0.4351329505443573,71.12,1,0.003,LAMP,resnet50,cifar100,0.85
40,1835362851504.0,0.2683490514755249,90.88,0.5252631902694702,71.92,1,0.003,LAMP,resnet50,cifar100,0.85
50,2282921360304.0,0.242071270942688,92.0,0.5603723526000977,71.98,1,0.003,LAMP,resnet50,cifar100,0.85
60,2730479869104.0,0.2536664307117462,93.0,0.6264680027961731,72.41,1,0.003,LAMP,resnet50,cifar100,0.85
70,3178038377904.0,0.2523410022258758,93.8,0.5663718581199646,72.45,1,0.003,LAMP,resnet50,cifar100,0.85
80,3625596886704.0,0.1944958418607711,95.42,0.5872870087623596,72.54,1,0.003,LAMP,resnet50,cifar100,0.85
90,4073155395504.0,0.2338209301233291,95.52,0.5193396806716919,72.78,1,0.003,LAMP,resnet50,cifar100,0.85
100,4520713904304.0,0.2338757961988449,96.46,0.6481803059577942,72.79,1,0.003,LAMP,resnet50,cifar100,0.85
101,4520713904304.0,0.2356147021055221,95.94,0.6481803059577942,72.79,1,0.003,LAMP,resnet50,cifar100,0.85
-1,372889968.0,2.5049190521240234,30.32,2.4667067527771,29.64,2,0.003,LAMP,resnet50,cifar100,0.85
0,45119686128.0,0.7656124234199524,70.56,0.7135330438613892,61.38,2,0.003,LAMP,resnet50,cifar100,0.85
10,492587647728.0,0.269604742527008,83.56,0.4672690033912658,68.46,2,0.003,LAMP,resnet50,cifar100,0.85
20,940055609328.0,0.2706915140151977,87.4,0.5319650769233704,70.05,2,0.003,LAMP,resnet50,cifar100,0.85
30,1387523570928.0,0.2447995096445083,89.66,0.5410235524177551,71.11,2,0.003,LAMP,resnet50,cifar100,0.85
40,1834991532528.0,0.2354849725961685,91.1,0.5734251737594604,71.55,2,0.003,LAMP,resnet50,cifar100,0.85
50,2282459494128.0,0.2356451153755188,92.8,0.5763967633247375,72.09,2,0.003,LAMP,resnet50,cifar100,0.85
60,2729927455728.0,0.235996201634407,93.66,0.6336994171142578,72.06,2,0.003,LAMP,resnet50,cifar100,0.85
70,3177395417328.0,0.2281360328197479,94.5,0.5896214246749878,72.34,2,0.003,LAMP,resnet50,cifar100,0.85
80,3624863378928.0,0.2098819315433502,95.62,0.6645339131355286,72.7,2,0.003,LAMP,resnet50,cifar100,0.85
90,4072331340528.0,0.1906478554010391,95.82,0.6679154634475708,72.61,2,0.003,LAMP,resnet50,cifar100,0.85
100,4519799302128.0,0.2481325268745422,95.9,0.7598755955696106,72.53,2,0.003,LAMP,resnet50,cifar100,0.85
101,4519799302128.0,0.2617105841636657,96.1,0.7598755359649658,72.53,2,0.003,LAMP,resnet50,cifar100,0.85
-1,372558912.0,2.399625539779663,34.08,2.283191442489624,34.61,3,0.003,LAMP,resnet50,cifar100,0.85
0,45079628352.0,0.8022928237915039,71.32,0.7425340414047241,61.14,3,0.003,LAMP,resnet50,cifar100,0.85
10,492150322752.0,0.280426412820816,83.46,0.4833429753780365,68.17,3,0.003,LAMP,resnet50,cifar100,0.85
20,939221017152.0,0.2486133724451065,86.84,0.5017122030258179,69.73,3,0.003,LAMP,resnet50,cifar100,0.85
30,1386291711552.0,0.2047860920429229,90.52,0.5307906270027161,70.65,3,0.003,LAMP,resnet50,cifar100,0.85
40,1833362405952.0,0.234573021531105,91.88,0.6055184602737427,71.17,3,0.003,LAMP,resnet50,cifar100,0.85
