Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,409399776.0,2.2541205883026123,14.9,2.297271251678467,15.25,0,0.005,LAMP,resnet50,cifar100,0.85
0,49537372896.0,0.8627676367759705,57.54,0.8343779444694519,51.86,0,0.005,LAMP,resnet50,cifar100,0.85
10,540817104096.0,0.2800875604152679,75.52,0.4506763815879822,64.66,0,0.005,LAMP,resnet50,cifar100,0.85
20,1032096835296.0,0.3009830415248871,79.84,0.4629589915275574,67.07,0,0.005,LAMP,resnet50,cifar100,0.85
30,1523376566496.0,0.3009559512138366,83.48,0.5239919424057007,68.25,0,0.005,LAMP,resnet50,cifar100,0.85
40,2014656297696.0,0.2587106823921203,86.32,0.6044872999191284,68.86,0,0.005,LAMP,resnet50,cifar100,0.85
50,2505936028896.0,0.2931991219520569,87.64,0.6212897300720215,69.29,0,0.005,LAMP,resnet50,cifar100,0.85
60,2997215760096.0,0.2660867571830749,89.6,0.5919739603996277,69.83,0,0.005,LAMP,resnet50,cifar100,0.85
70,3488495491296.0,0.3206715285778045,90.52,0.6320838332176208,70.28,0,0.005,LAMP,resnet50,cifar100,0.85
80,3979775222496.0,0.2566282749176025,91.66,0.6114956736564636,70.6,0,0.005,LAMP,resnet50,cifar100,0.85
90,4471054953696.0,0.3141913414001465,92.42,0.6255089640617371,70.71,0,0.005,LAMP,resnet50,cifar100,0.85
100,4962334684896.0,0.2973946034908294,93.4,0.7108925580978394,70.43,0,0.005,LAMP,resnet50,cifar100,0.85
101,4962334684896.0,0.3185909390449524,93.62,0.7108924984931946,70.43,0,0.005,LAMP,resnet50,cifar100,0.85
-1,409127424.0,1.9760174751281736,19.84,1.904102087020874,20.34,1,0.005,LAMP,resnet50,cifar100,0.85
0,49504418304.0,0.8429012298583984,56.2,0.8239646553993225,51.48,1,0.005,LAMP,resnet50,cifar100,0.85
10,540457327104.0,0.2840560674667358,74.3,0.4658911824226379,63.56,1,0.005,LAMP,resnet50,cifar100,0.85
20,1031410235904.0,0.2553900480270386,79.34,0.4971131086349487,66.69,1,0.005,LAMP,resnet50,cifar100,0.85
30,1522363144704.0,0.2588697075843811,83.66,0.576033890247345,68.16,1,0.005,LAMP,resnet50,cifar100,0.85
40,2013316053504.0,0.2953009307384491,85.62,0.5596883296966553,69.11,1,0.005,LAMP,resnet50,cifar100,0.85
50,2504268962304.0,0.3404423296451568,87.0,0.6729407906532288,70.05,1,0.005,LAMP,resnet50,cifar100,0.85
60,2995221871104.0,0.2774138450622558,89.0,0.6750789284706116,70.07,1,0.005,LAMP,resnet50,cifar100,0.85
70,3486174779904.0,0.3176072835922241,90.64,0.5429654121398926,70.72,1,0.005,LAMP,resnet50,cifar100,0.85
80,3977127688704.0,0.2653617858886719,91.64,0.648230791091919,70.72,1,0.005,LAMP,resnet50,cifar100,0.85
90,4468080597504.0,0.2679189145565033,92.62,0.6651907563209534,70.72,1,0.005,LAMP,resnet50,cifar100,0.85
100,4959033506304.0,0.2785830795764923,93.42,0.7298890948295593,70.84,1,0.005,LAMP,resnet50,cifar100,0.85
101,4959033506304.0,0.2658959031105041,93.22,0.7298890948295593,70.84,1,0.005,LAMP,resnet50,cifar100,0.85
-1,409534336.0,1.9222270250320437,18.92,1.909488677978516,18.69,2,0.005,LAMP,resnet50,cifar100,0.85
0,49553654656.0,0.859497606754303,56.22,0.8412336111068726,51.38,2,0.005,LAMP,resnet50,cifar100,0.85
10,540994857856.0,0.315329760313034,74.52,0.4842370748519897,63.72,2,0.005,LAMP,resnet50,cifar100,0.85
20,1032436061056.0,0.2708400189876556,80.54,0.4791792333126068,66.52,2,0.005,LAMP,resnet50,cifar100,0.85
30,1523877264256.0,0.2771229147911072,82.72,0.4833907783031463,67.93,2,0.005,LAMP,resnet50,cifar100,0.85
40,2015318467456.0,0.2880159616470337,86.1,0.5606317520141602,68.82,2,0.005,LAMP,resnet50,cifar100,0.85
50,2506759670656.0,0.2455461323261261,88.34,0.5672305822372437,69.28,2,0.005,LAMP,resnet50,cifar100,0.85
60,2998200873856.0,0.267543613910675,89.9,0.5333046317100525,70.05,2,0.005,LAMP,resnet50,cifar100,0.85
70,3489642077056.0,0.2338206619024276,91.02,0.591180682182312,70.38,2,0.005,LAMP,resnet50,cifar100,0.85
80,3981083280256.0,0.3215481638908386,91.8,0.6417790055274963,70.16,2,0.005,LAMP,resnet50,cifar100,0.85
90,4472524483456.0,0.2413655817508697,93.06,0.6501827836036682,70.6,2,0.005,LAMP,resnet50,cifar100,0.85
100,4963965686656.0,0.2911608219146728,93.72,0.6935473680496216,70.51,2,0.005,LAMP,resnet50,cifar100,0.85
101,4963965686656.0,0.2787682116031647,93.54,0.6935473680496216,70.51,2,0.005,LAMP,resnet50,cifar100,0.85
-1,409330368.0,1.6026198863983154,23.1,1.6245973110198977,23.7,3,0.005,LAMP,resnet50,cifar100,0.85
0,49528974528.0,0.8035580515861511,54.78,0.8054120540618896,50.93,3,0.005,LAMP,resnet50,cifar100,0.85
10,540725416128.0,0.2906041443347931,74.62,0.470804750919342,64.08,3,0.005,LAMP,resnet50,cifar100,0.85
20,1031921857728.0,0.2612638473510742,79.38,0.4768141210079193,66.63,3,0.005,LAMP,resnet50,cifar100,0.85
30,1523118299328.0,0.3271682858467102,83.28,0.602398157119751,67.93,3,0.005,LAMP,resnet50,cifar100,0.85
40,2014314740928.0,0.3121486306190491,85.82,0.5439663529396057,69.2,3,0.005,LAMP,resnet50,cifar100,0.85
50,2505511182528.0,0.2626277208328247,87.98,0.5624378323554993,69.53,3,0.005,LAMP,resnet50,cifar100,0.85
60,2996707624128.0,0.261431872844696,89.28,0.6280918121337891,69.9,3,0.005,LAMP,resnet50,cifar100,0.85
70,3487904065728.0,0.2862779200077057,89.76,0.6080342531204224,70.49,3,0.005,LAMP,resnet50,cifar100,0.85
80,3979100507328.0,0.2621792554855346,91.28,0.669514000415802,70.24,3,0.005,LAMP,resnet50,cifar100,0.85
90,4470296948928.0,0.2939314842224121,92.2,0.6454388499259949,70.5,3,0.005,LAMP,resnet50,cifar100,0.85
100,4961493390528.0,0.3096348345279693,93.18,0.7256798148155212,70.59,3,0.005,LAMP,resnet50,cifar100,0.85
101,4961493390528.0,0.3358430862426758,93.3,0.7256798148155212,70.59,3,0.005,LAMP,resnet50,cifar100,0.85
-1,409631424.0,1.935567021369934,21.32,1.8925961256027224,21.56,4,0.005,LAMP,resnet50,cifar100,0.85
0,49565402304.0,0.8027423024177551,58.02,0.7551607489585876,51.3,4,0.005,LAMP,resnet50,cifar100,0.85
10,541123111104.0,0.306626409292221,74.42,0.4770510196685791,64.0,4,0.005,LAMP,resnet50,cifar100,0.85
20,1032680819904.0,0.2801342606544494,80.24,0.4560345411300659,66.83,4,0.005,LAMP,resnet50,cifar100,0.85
30,1524238528704.0,0.2218998968601226,82.88,0.546195387840271,68.23,4,0.005,LAMP,resnet50,cifar100,0.85
40,2015796237504.0,0.2514412105083465,85.22,0.6276327967643738,68.93,4,0.005,LAMP,resnet50,cifar100,0.85
50,2507353946304.0,0.2539166808128357,87.9,0.6258372068405151,69.79,4,0.005,LAMP,resnet50,cifar100,0.85
60,2998911655104.0,0.2362157255411148,89.28,0.6328861713409424,70.32,4,0.005,LAMP,resnet50,cifar100,0.85
70,3490469363904.0,0.2896308600902557,90.12,0.7327814102172852,70.44,4,0.005,LAMP,resnet50,cifar100,0.85
80,3982027072704.0,0.3250385224819183,91.86,0.6777612566947937,70.68,4,0.005,LAMP,resnet50,cifar100,0.85
90,4473584781504.0,0.2934995591640472,91.58,0.7028069496154785,71.14,4,0.005,LAMP,resnet50,cifar100,0.85
100,4965142490304.0,0.2511246502399444,92.92,0.7953819632530212,71.16,4,0.005,LAMP,resnet50,cifar100,0.85
101,4965142490304.0,0.2681688964366913,93.34,0.7953819632530212,71.16,4,0.005,LAMP,resnet50,cifar100,0.85
