layer_names,pr
conv1,0.0
layer1.0.conv1,0.50960284
layer1.0.conv2,0.4145779
layer1.1.conv1,0.36203343
layer1.1.conv2,0.37980142
layer2.0.conv1,0.32157388
layer2.0.conv2,0.42515054
layer2.0.shortcut.0,0.3708496
layer2.1.conv1,0.6418389
layer2.1.conv2,0.7142198
layer3.0.conv1,0.34014553
layer3.0.conv2,0.3750373
layer3.0.shortcut.0,0.23822021
layer3.1.conv1,0.5870243
layer3.1.conv2,0.59966874
layer4.0.conv1,0.3650589
layer4.0.conv2,0.4135687
layer4.0.shortcut.0,0.3006897
layer4.1.conv1,0.41330802
layer4.1.conv2,0.7535188
linear,0.0
