layer_names,pr
features.0,0.0
features.4,0.20439996
features.8,0.041585285
features.11,0.046223957
features.15,0.04896715
features.18,0.07358636
features.21,0.10695733
features.24,0.18704224
features.28,0.49221885
features.31,0.7981347
features.34,0.9215694
features.37,0.97419864
features.40,0.9799317
features.43,0.9777705
features.46,0.93143296
features.49,0.8529532
classifier,0.0
