Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,99373704.0,3.4397172927856445,17.92,3.427186727523804,17.75,0,0.003,VGG19,GMP,cifar10,0.95
0,12024218184.0,0.517350971698761,25.2,0.51288902759552,23.83,0,0.003,VGG19,GMP,cifar10,0.95
10,131272662984.0,0.2418943345546722,97.36,0.2561817765235901,91.57,0,0.003,VGG19,GMP,cifar10,0.95
20,250521107784.0,0.1161571443080902,98.32,0.1553089469671249,92.59,0,0.003,VGG19,GMP,cifar10,0.95
30,369769552584.0,0.0750204399228096,98.92,0.1430889219045639,92.71,0,0.003,VGG19,GMP,cifar10,0.95
40,489017997384.0,0.0564113929867744,98.98,0.1543804407119751,92.72,0,0.003,VGG19,GMP,cifar10,0.95
50,608266442184.0,0.061009656637907,99.2,0.1714328080415725,92.75,0,0.003,VGG19,GMP,cifar10,0.95
60,727514886984.0,0.05027961358428,99.12,0.1786545664072036,92.78,0,0.003,VGG19,GMP,cifar10,0.95
70,846763331784.0,0.0454114489257335,99.52,0.181766852736473,92.9,0,0.003,VGG19,GMP,cifar10,0.95
80,966011776584.0,0.0546551458537578,99.32,0.1629326790571212,92.91,0,0.003,VGG19,GMP,cifar10,0.95
90,1085260221384.0,0.0441521406173706,99.68,0.181019902229309,92.91,0,0.003,VGG19,GMP,cifar10,0.95
100,1204508666184.0,0.0404731072485446,99.38,0.1775278449058532,92.91,0,0.003,VGG19,GMP,cifar10,0.95
101,1204508666184.0,0.055307138711214,99.4,0.1775278598070144,92.91,0,0.003,VGG19,GMP,cifar10,0.95
-1,99379092.0,3.5486509799957275,17.56,3.5584442615509038,17.42,1,0.003,VGG19,GMP,cifar10,0.95
0,12024870132.0,0.4973478019237518,32.16,0.4934372305870056,30.35,1,0.003,VGG19,GMP,cifar10,0.95
10,131279780532.0,0.2507345080375671,97.36,0.2543210685253143,91.6,1,0.003,VGG19,GMP,cifar10,0.95
20,250534690932.0,0.1153097972273826,98.74,0.1948596984148025,92.45,1,0.003,VGG19,GMP,cifar10,0.95
30,369789601332.0,0.0698952674865722,99.16,0.1464675962924957,92.67,1,0.003,VGG19,GMP,cifar10,0.95
40,489044511732.0,0.0622242651879787,98.86,0.1521358042955398,92.66,1,0.003,VGG19,GMP,cifar10,0.95
50,608299422132.0,0.079745352268219,98.9,0.143202930688858,92.86,1,0.003,VGG19,GMP,cifar10,0.95
60,727554332532.0,0.0709579661488533,99.28,0.1756636798381805,92.66,1,0.003,VGG19,GMP,cifar10,0.95
70,846809242932.0,0.0521364398300647,99.12,0.154135599732399,92.84,1,0.003,VGG19,GMP,cifar10,0.95
80,966064153332.0,0.0566085986793041,99.32,0.1816153079271316,92.89,1,0.003,VGG19,GMP,cifar10,0.95
90,1085319063732.0,0.0515142269432544,99.54,0.1950564086437225,92.8,1,0.003,VGG19,GMP,cifar10,0.95
100,1204573974132.0,0.0421950034797191,99.42,0.1623100787401199,92.96,1,0.003,VGG19,GMP,cifar10,0.95
101,1204573974132.0,0.0620722882449626,99.32,0.1623100787401199,92.96,1,0.003,VGG19,GMP,cifar10,0.95
-1,99401988.0,3.485524177551269,19.6,3.5181167125701904,18.73,2,0.003,VGG19,GMP,cifar10,0.95
0,12027640548.0,0.4775347709655761,28.68,0.4442705512046814,27.65,2,0.003,VGG19,GMP,cifar10,0.95
10,131310026148.0,0.2328377366065979,97.5,0.2411765903234481,91.75,2,0.003,VGG19,GMP,cifar10,0.95
20,250592411748.0,0.1125106066465377,98.46,0.1933187693357467,92.36,2,0.003,VGG19,GMP,cifar10,0.95
30,369874797348.0,0.0710427910089492,99.16,0.1621187627315521,92.62,2,0.003,VGG19,GMP,cifar10,0.95
40,489157182948.0,0.0670561268925666,98.98,0.145450010895729,92.82,2,0.003,VGG19,GMP,cifar10,0.95
50,608439568548.0,0.0646328404545784,99.1,0.1902592927217483,92.72,2,0.003,VGG19,GMP,cifar10,0.95
60,727721954148.0,0.0524884387850761,99.24,0.1547908782958984,92.92,2,0.003,VGG19,GMP,cifar10,0.95
70,847004339748.0,0.0761961713433265,99.32,0.1566835045814514,92.92,2,0.003,VGG19,GMP,cifar10,0.95
80,966286725348.0,0.0514128282666206,99.14,0.1755961030721664,92.93,2,0.003,VGG19,GMP,cifar10,0.95
90,1085569110948.0,0.0404706597328186,99.4,0.1887876689434051,92.88,2,0.003,VGG19,GMP,cifar10,0.95
100,1204851496548.0,0.0667593106627464,99.28,0.2309604734182357,92.94,2,0.003,VGG19,GMP,cifar10,0.95
101,1204851496548.0,0.0538342520594596,99.52,0.2309604734182357,92.94,2,0.003,VGG19,GMP,cifar10,0.95
-1,99400668.0,3.521010637283325,10.36,3.5630197525024414,10.0,3,0.003,VGG19,GMP,cifar10,0.95
0,12027480828.0,0.4993119537830353,34.44,0.4891716837882995,32.01,3,0.003,VGG19,GMP,cifar10,0.95
10,131308282428.0,0.2416080981492996,95.96,0.2732804417610168,90.66,3,0.003,VGG19,GMP,cifar10,0.95
20,250589084028.0,0.1125251874327659,98.18,0.189018040895462,92.35,3,0.003,VGG19,GMP,cifar10,0.95
30,369869885628.0,0.0696614310145378,98.58,0.1734629869461059,92.65,3,0.003,VGG19,GMP,cifar10,0.95
40,489150687228.0,0.0714881345629692,98.76,0.185228019952774,92.75,3,0.003,VGG19,GMP,cifar10,0.95
50,608431488828.0,0.0665426701307296,98.82,0.1621770560741424,92.89,3,0.003,VGG19,GMP,cifar10,0.95
60,727712290428.0,0.0524691641330719,99.04,0.1841689646244049,92.77,3,0.003,VGG19,GMP,cifar10,0.95
70,846993092028.0,0.0619737207889556,99.28,0.1641096323728561,92.98,3,0.003,VGG19,GMP,cifar10,0.95
80,966273893628.0,0.0580658353865146,99.36,0.1664975881576538,92.94,3,0.003,VGG19,GMP,cifar10,0.95
90,1085554695228.0,0.0495154298841953,99.22,0.1739046275615692,93.01,3,0.003,VGG19,GMP,cifar10,0.95
100,1204835496828.0,0.0554388277232646,99.38,0.2289419323205948,92.79,3,0.003,VGG19,GMP,cifar10,0.95
101,1204835496828.0,0.0451824963092803,99.42,0.2289419323205948,92.79,3,0.003,VGG19,GMP,cifar10,0.95
-1,99473568.0,3.5101375579833984,20.3,3.5456247329711914,19.37,4,0.003,VGG19,GMP,cifar10,0.95
0,12036301728.0,0.5002978444099426,38.7,0.4964407980442047,36.81,4,0.003,VGG19,GMP,cifar10,0.95
10,131404583328.0,0.241824135184288,97.26,0.2539254128932953,91.46,4,0.003,VGG19,GMP,cifar10,0.95
20,250772864928.0,0.110729195177555,98.34,0.1867042630910873,92.3,4,0.003,VGG19,GMP,cifar10,0.95
30,370141146528.0,0.0736227110028266,98.74,0.1828152537345886,92.51,4,0.003,VGG19,GMP,cifar10,0.95
40,489509428128.0,0.0793184638023376,99.02,0.2130361497402191,92.38,4,0.003,VGG19,GMP,cifar10,0.95
50,608877709728.0,0.0555337592959404,99.06,0.1576815098524093,92.69,4,0.003,VGG19,GMP,cifar10,0.95
60,728245991328.0,0.0488337986171245,99.26,0.2136200517416,92.42,4,0.003,VGG19,GMP,cifar10,0.95
70,847614272928.0,0.0536633469164371,99.2,0.226701334118843,92.56,4,0.003,VGG19,GMP,cifar10,0.95
80,966982554528.0,0.037016998976469,99.36,0.18312768638134,92.66,4,0.003,VGG19,GMP,cifar10,0.95
90,1086350836128.0,0.0373100452125072,99.24,0.203491523861885,92.79,4,0.003,VGG19,GMP,cifar10,0.95
100,1205719117728.0,0.0496670231223106,99.36,0.1984262019395828,92.65,4,0.003,VGG19,GMP,cifar10,0.95
101,1205719117728.0,0.0354116335511207,99.2,0.1984262019395828,92.65,4,0.003,VGG19,GMP,cifar10,0.95
-1,99351996.0,3.3149664402008057,19.52,3.3147709369659424,19.15,5,0.003,VGG19,GMP,cifar10,0.95
0,12021591516.0,0.5045871734619141,36.0,0.4917292594909668,33.9,5,0.003,VGG19,GMP,cifar10,0.95
10,131243986716.0,0.2455208301544189,97.0,0.2614259421825409,91.38,5,0.003,VGG19,GMP,cifar10,0.95
