Pruning rate,Stochastic performance,Fitness,Sigma,Difference with deterministic,F2
0.7316532260201044,83.34,-0.06999999999999318,0.0005362054139430334,-0.06999999999999318,0.7316532260201044
0.7089794343657052,87.56,0.1914244472787376,0.0001589934174950984,0.269999999999996,0.7089794343657052
0.8520478994128635,22.78,-0.120000000000001,0.00011079082592777672,-0.120000000000001,0.8520478994128635
0.6763942159696593,91.98,-0.29999999999999716,0.00010201019203928338,-0.29999999999999716,0.6763942159696593
0.9798559963523068,2.0,-0.16999999999999993,0.00020176248820818145,-0.16999999999999993,0.9798559963523068
0.5451198495656934,97.94,0.01635359548697142,0.00016774973300047447,0.030000000000001137,0.5451198495656934
0.7991199789307655,54.38,0.19977999473269137,0.00016533440489963948,0.25,0.7991199789307655
0.8726315747377422,11.34,-0.10999999999999943,0.00034844299129661887,-0.10999999999999943,0.8726315747377422
0.6321051743214054,95.46,-0.09000000000000341,0.00014189135364363833,-0.09000000000000341,0.6321051743214054
0.7416576699445013,79.74,-0.17999999999999972,0.0001460095968543778,-0.17999999999999972,0.7416576699445013
0.2691860021965106,99.06,-0.13000000000000966,0.0004619470327049382,-0.13000000000000966,0.2691860021965106
0.4004072512471943,98.82,0.03203258009977486,0.00027337854038401126,0.0799999999999983,0.4004072512471943
0.7021331573762315,89.0,0.14744796304900423,0.00018868544185418167,0.20999999999999375,0.7021331573762315
0.830742837951159,36.74,0.5815199865658077,0.0008871126812641338,0.6999999999999957,0.830742837951159
0.9140736425013025,3.16,-0.1200000000000001,0.002539601843062686,-0.1200000000000001,0.9140736425013025
0.7839553660401738,63.88,-1.4600000000000009,0.0017591258975080384,-1.4600000000000009,0.7839553660401738
0.8468450105845975,25.78,-2.349999999999998,0.0010724918961447555,-2.349999999999998,0.8468450105845975
0.8036275979244857,53.72,-0.6400000000000006,0.0012353404294348047,-0.6400000000000006,0.8036275979244857
0.768821356723694,69.42,0.7534449295892177,0.0006023320436374333,0.9799999999999969,0.768821356723694
0.8066259184390323,50.68,-0.28999999999999915,0.0001272699974654397,-0.28999999999999915,0.8066259184390323
0.8569500475921377,21.26,-0.889999999999997,0.00020096393484092127,-0.889999999999997,0.8569500475921377
0.6938176402696485,89.92,0.12488717524854147,0.00017868735202471728,0.18000000000000682,0.6938176402696485
0.876206751530831,10.88,-0.4499999999999993,0.00034749148161047785,-0.4499999999999993,0.876206751530831
0.7852056726011103,62.0,0.07852056726011214,0.00017789099591488303,0.10000000000000142,0.7852056726011103
0.6435769177087138,94.52,0.12227961436465416,0.0001512434655555523,0.18999999999999773,0.6435769177087138
0.8143582541527593,46.96,-0.3100000000000023,0.00014858190908849083,-0.3100000000000023,0.8143582541527593
0.7571038869431829,73.24,0.10599454417204603,0.00024873972244755316,0.14000000000000057,0.7571038869431829
0.7809743866666254,63.94,0.21086308439999132,0.00037218601573657355,0.2700000000000031,0.7809743866666254
0.69014219042905,91.12,-0.2600000000000051,0.0002625897970824622,-0.2600000000000051,0.69014219042905
0.5919679209380796,97.2,-0.15000000000000568,0.0005153074691478952,-0.15000000000000568,0.5919679209380796
0.7705594036630634,69.18,0.7782649976996925,0.0008430581410229364,1.009999999999998,0.7705594036630634
0.8219889117659692,40.16,-1.4099999999999966,0.000978617172258327,-1.4099999999999966,0.8219889117659692
0.7063744780287543,87.88,-0.5700000000000074,0.0007388013797195716,-0.5700000000000074,0.7063744780287543
