Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,128296192.0,1.3579728603363037,87.62,0.9382259845733644,68.03,0,0.001,resnet18,GMP,cifar100,0.8
0,15523839232.0,0.5220006108283997,94.26,0.4706906378269195,72.29,0,0.001,resnet18,GMP,cifar100,0.8
10,169479269632.0,0.2134037315845489,96.7,0.4189183115959167,74.09,0,0.001,resnet18,GMP,cifar100,0.8
20,323434700032.0,0.1447531431913375,97.26,0.4981620013713836,74.41,0,0.001,resnet18,GMP,cifar100,0.8
30,477390130432.0,0.1290211230516433,97.64,0.5174345374107361,74.58,0,0.001,resnet18,GMP,cifar100,0.8
40,631345560832.0,0.1281907111406326,98.34,0.5972515344619751,74.51,0,0.001,resnet18,GMP,cifar100,0.8
50,785300991232.0,0.1255373358726501,98.56,0.5818194150924683,74.58,0,0.001,resnet18,GMP,cifar100,0.8
60,939256421632.0,0.1343328952789306,98.8,0.6109279990196228,74.76,0,0.001,resnet18,GMP,cifar100,0.8
70,1093211852032.0,0.1165434792637825,98.82,0.5874062180519104,74.81,0,0.001,resnet18,GMP,cifar100,0.8
80,1247167282432.0,0.1140662804245948,98.82,0.593416154384613,74.71,0,0.001,resnet18,GMP,cifar100,0.8
90,1401122712832.0,0.0975073799490928,99.24,0.6526262760162354,74.76,0,0.001,resnet18,GMP,cifar100,0.8
100,1555078143232.0,0.1110213994979858,99.2,0.6701223254203796,74.7,0,0.001,resnet18,GMP,cifar100,0.8
101,1555078143232.0,0.1028133854269981,99.42,0.6701222658157349,74.7,0,0.001,resnet18,GMP,cifar100,0.8
-1,128301280.0,1.3049674034118652,87.0,0.9182908535003662,67.93,1,0.001,resnet18,GMP,cifar100,0.8
0,15524454880.0,0.5090946555137634,93.72,0.4967195689678192,72.15,1,0.001,resnet18,GMP,cifar100,0.8
10,169485990880.0,0.1648263186216354,96.4,0.4897828102111816,74.25,1,0.001,resnet18,GMP,cifar100,0.8
20,323447526880.0,0.1437143236398697,97.2,0.5178434252738953,74.43,1,0.001,resnet18,GMP,cifar100,0.8
30,477409062880.0,0.1443105041980743,98.22,0.5447826981544495,74.73,1,0.001,resnet18,GMP,cifar100,0.8
40,631370598880.0,0.1276763677597046,98.44,0.6062980890274048,74.89,1,0.001,resnet18,GMP,cifar100,0.8
50,785332134880.0,0.1136785745620727,98.62,0.5707995295524597,75.07,1,0.001,resnet18,GMP,cifar100,0.8
60,939293670880.0,0.1089029088616371,98.78,0.5873896479606628,74.97,1,0.001,resnet18,GMP,cifar100,0.8
70,1093255206880.0,0.1079824939370155,99.24,0.6186668872833252,74.92,1,0.001,resnet18,GMP,cifar100,0.8
80,1247216742880.0,0.1075374335050582,99.28,0.5998875498771667,75.0,1,0.001,resnet18,GMP,cifar100,0.8
90,1401178278880.0,0.0981328189373016,99.4,0.6317088603973389,74.93,1,0.001,resnet18,GMP,cifar100,0.8
100,1555139814880.0,0.0956237241625785,99.48,0.6215535998344421,74.89,1,0.001,resnet18,GMP,cifar100,0.8
101,1555139814880.0,0.099024698138237,99.22,0.6215535998344421,74.89,1,0.001,resnet18,GMP,cifar100,0.8
-1,128317216.0,1.4314618110656738,88.04,0.9965724349021912,68.36,2,0.001,resnet18,GMP,cifar100,0.8
0,15526383136.0,0.4931492507457733,93.74,0.4710598886013031,72.36,2,0.001,resnet18,GMP,cifar100,0.8
10,169507042336.0,0.2147464752197265,96.9,0.4342227876186371,74.32,2,0.001,resnet18,GMP,cifar100,0.8
20,323487701536.0,0.1551259756088256,97.72,0.4833843410015106,74.67,2,0.001,resnet18,GMP,cifar100,0.8
30,477468360736.0,0.1326611787080764,97.84,0.496308296918869,75.01,2,0.001,resnet18,GMP,cifar100,0.8
40,631449019936.0,0.117948792874813,98.54,0.5144554972648621,74.85,2,0.001,resnet18,GMP,cifar100,0.8
50,785429679136.0,0.1228979900479316,98.5,0.5444951057434082,74.98,2,0.001,resnet18,GMP,cifar100,0.8
60,939410338336.0,0.1141960024833679,99.1,0.5535250306129456,75.06,2,0.001,resnet18,GMP,cifar100,0.8
70,1093390997536.0,0.0944942012429237,99.14,0.5815595984458923,74.89,2,0.001,resnet18,GMP,cifar100,0.8
80,1247371656736.0,0.1327593028545379,99.26,0.606764018535614,74.99,2,0.001,resnet18,GMP,cifar100,0.8
90,1401352315936.0,0.0897852927446365,99.38,0.6426584720611572,74.94,2,0.001,resnet18,GMP,cifar100,0.8
100,1555332975136.0,0.1082971394062042,99.48,0.6238265037536621,74.85,2,0.001,resnet18,GMP,cifar100,0.8
101,1555332975136.0,0.096397653222084,99.4,0.6238265037536621,74.85,2,0.001,resnet18,GMP,cifar100,0.8
-1,128297200.0,1.3053195476531982,88.86,0.896313488483429,69.04,3,0.001,resnet18,GMP,cifar100,0.8
0,15523961200.0,0.4827377796173095,94.06,0.4675723910331726,72.57,3,0.001,resnet18,GMP,cifar100,0.8
10,169480601200.0,0.172745019197464,96.54,0.4571373462677002,74.43,3,0.001,resnet18,GMP,cifar100,0.8
20,323437241200.0,0.1240128800272941,97.22,0.4502217471599579,74.56,3,0.001,resnet18,GMP,cifar100,0.8
30,477393881200.0,0.1187552884221077,97.92,0.4790793657302856,74.61,3,0.001,resnet18,GMP,cifar100,0.8
40,631350521200.0,0.1245119646191597,98.34,0.5409228801727295,74.85,3,0.001,resnet18,GMP,cifar100,0.8
50,785307161200.0,0.1254188120365142,98.5,0.5389769673347473,74.67,3,0.001,resnet18,GMP,cifar100,0.8
60,939263801200.0,0.1023588627576828,98.64,0.5358592867851257,74.7,3,0.001,resnet18,GMP,cifar100,0.8
70,1093220441200.0,0.0957709476351738,98.86,0.5649855732917786,74.81,3,0.001,resnet18,GMP,cifar100,0.8
80,1247177081200.0,0.0990707576274871,99.18,0.6017854809761047,74.73,3,0.001,resnet18,GMP,cifar100,0.8
90,1401133721200.0,0.1130107268691062,99.26,0.6137523055076599,74.74,3,0.001,resnet18,GMP,cifar100,0.8
100,1555090361200.0,0.1145839542150497,99.4,0.6057028770446777,74.83,3,0.001,resnet18,GMP,cifar100,0.8
101,1555090361200.0,0.0987555235624313,99.3,0.6057029366493225,74.83,3,0.001,resnet18,GMP,cifar100,0.8
-1,128342608.0,1.3292953968048096,87.38,0.8995708227157593,68.83,4,0.001,resnet18,GMP,cifar100,0.8
0,15529455568.0,0.5305353999137878,94.3,0.4739543199539184,72.51,4,0.001,resnet18,GMP,cifar100,0.8
10,169540585168.0,0.1858540475368499,96.68,0.4606252610683441,74.07,4,0.001,resnet18,GMP,cifar100,0.8
20,323551714768.0,0.1539435088634491,97.2,0.4978160262107849,74.43,4,0.001,resnet18,GMP,cifar100,0.8
30,477562844368.0,0.1356879770755767,97.92,0.52503901720047,74.76,4,0.001,resnet18,GMP,cifar100,0.8
40,631573973968.0,0.1230066418647766,98.56,0.549126148223877,74.72,4,0.001,resnet18,GMP,cifar100,0.8
50,785585103568.0,0.107666864991188,98.62,0.5304457545280457,74.88,4,0.001,resnet18,GMP,cifar100,0.8
60,939596233168.0,0.1084581613540649,99.0,0.5675240755081177,74.96,4,0.001,resnet18,GMP,cifar100,0.8
70,1093607362768.0,0.1216200664639473,99.04,0.5920513272285461,74.87,4,0.001,resnet18,GMP,cifar100,0.8
80,1247618492368.0,0.1183312982320785,99.04,0.585476815700531,74.93,4,0.001,resnet18,GMP,cifar100,0.8
90,1401629621968.0,0.1165133863687515,99.12,0.6306114792823792,74.83,4,0.001,resnet18,GMP,cifar100,0.8
100,1555640751568.0,0.1060339659452438,99.36,0.619783878326416,74.68,4,0.001,resnet18,GMP,cifar100,0.8
101,1555640751568.0,0.1342648863792419,99.38,0.619783878326416,74.68,4,0.001,resnet18,GMP,cifar100,0.8
-1,128421280.0,1.27308452129364,88.92,0.8494999408721924,69.52,5,0.001,resnet18,GMP,cifar100,0.8
0,15538974880.0,0.4956163763999939,93.62,0.4938977360725403,72.55,5,0.001,resnet18,GMP,cifar100,0.8
