Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,3.6022047996521,11.86,3.592733860015869,12.7,0,0,GMP,VGG19,cifar10,0.95
0,12298754880.0,0.4981671571731567,21.46,0.5066336393356323,21.17,0,0,GMP,VGG19,cifar10,0.95
10,135286303680.0,0.2786720991134643,93.42,0.2636355459690094,88.34,0,0,GMP,VGG19,cifar10,0.95
20,258273852480.0,0.1494009643793106,97.82,0.1945901364088058,91.98,0,0,GMP,VGG19,cifar10,0.95
30,381261401280.0,0.100623108446598,98.7,0.140223741531372,92.45,0,0,GMP,VGG19,cifar10,0.95
40,504248950080.0,0.0809133574366569,98.88,0.1448729336261749,92.77,0,0,GMP,VGG19,cifar10,0.95
50,627236498880.0,0.0837175324559211,99.04,0.1869221329689026,92.49,0,0,GMP,VGG19,cifar10,0.95
60,750224047680.0,0.0572292357683181,99.16,0.1535808444023132,92.75,0,0,GMP,VGG19,cifar10,0.95
70,873211596480.0,0.0569191761314868,99.28,0.1802382320165634,92.74,0,0,GMP,VGG19,cifar10,0.95
80,996199145280.0,0.058379765599966,99.12,0.1518401205539703,92.85,0,0,GMP,VGG19,cifar10,0.95
90,1119186694080.0,0.0469530187547206,99.38,0.1782594472169876,92.84,0,0,GMP,VGG19,cifar10,0.95
100,1242174242880.0,0.0347381383180618,99.26,0.1720647066831588,92.98,0,0,GMP,VGG19,cifar10,0.95
101,1242174242880.0,0.0408689863979816,99.34,0.1720647066831588,92.98,0,0,GMP,VGG19,cifar10,0.95
-1,0.0,3.606399536132813,11.94,3.592733860015869,12.7,1,0,GMP,VGG19,cifar10,0.95
0,12298754880.0,0.4905247390270233,21.5,0.4871916472911834,22.29,1,0,GMP,VGG19,cifar10,0.95
10,135286303680.0,0.2673361897468567,95.6,0.2635699510574341,90.08,1,0,GMP,VGG19,cifar10,0.95
20,258273852480.0,0.1585633158683776,98.02,0.2036856114864349,92.04,1,0,GMP,VGG19,cifar10,0.95
30,381261401280.0,0.0862091183662414,98.42,0.1774437576532364,92.26,1,0,GMP,VGG19,cifar10,0.95
40,504248950080.0,0.0744342058897018,98.86,0.1740632057189941,92.4,1,0,GMP,VGG19,cifar10,0.95
50,627236498880.0,0.0642427057027816,99.24,0.1598149389028549,92.62,1,0,GMP,VGG19,cifar10,0.95
60,750224047680.0,0.0530549176037311,99.2,0.1544455885887146,92.84,1,0,GMP,VGG19,cifar10,0.95
70,873211596480.0,0.0583604425191879,99.14,0.1526204794645309,92.94,1,0,GMP,VGG19,cifar10,0.95
80,996199145280.0,0.0593800693750381,99.36,0.1855597496032714,92.73,1,0,GMP,VGG19,cifar10,0.95
90,1119186694080.0,0.0565231144428253,99.34,0.1651028245687484,92.88,1,0,GMP,VGG19,cifar10,0.95
100,1242174242880.0,0.053697969764471,99.36,0.1915256530046463,92.82,1,0,GMP,VGG19,cifar10,0.95
101,1242174242880.0,0.0435158312320709,99.56,0.1915256530046463,92.82,1,0,GMP,VGG19,cifar10,0.95
-1,0.0,3.570473909378052,12.62,3.592733860015869,12.7,2,0,GMP,VGG19,cifar10,0.95
0,12298754880.0,0.4917453229427337,23.04,0.4893125593662262,22.62,2,0,GMP,VGG19,cifar10,0.95
10,135286303680.0,0.2779358625411987,91.54,0.284604400396347,86.54,2,0,GMP,VGG19,cifar10,0.95
20,258273852480.0,0.1546578407287597,97.74,0.196987584233284,91.96,2,0,GMP,VGG19,cifar10,0.95
30,381261401280.0,0.0945372283458709,98.6,0.1854482293128967,92.42,2,0,GMP,VGG19,cifar10,0.95
40,504248950080.0,0.0619380660355091,98.52,0.2116963267326355,92.54,2,0,GMP,VGG19,cifar10,0.95
50,627236498880.0,0.0751880556344986,98.66,0.1543566882610321,92.66,2,0,GMP,VGG19,cifar10,0.95
60,750224047680.0,0.0584476627409458,99.1,0.1534520089626312,92.75,2,0,GMP,VGG19,cifar10,0.95
70,873211596480.0,0.0468462035059928,99.14,0.1522863209247589,92.78,2,0,GMP,VGG19,cifar10,0.95
80,996199145280.0,0.0534288920462131,99.2,0.1793354451656341,92.75,2,0,GMP,VGG19,cifar10,0.95
90,1119186694080.0,0.0584339797496795,99.5,0.1813013255596161,92.72,2,0,GMP,VGG19,cifar10,0.95
100,1242174242880.0,0.0558279193937778,99.38,0.2001984268426895,92.81,2,0,GMP,VGG19,cifar10,0.95
101,1242174242880.0,0.0563904121518135,99.36,0.2001984268426895,92.81,2,0,GMP,VGG19,cifar10,0.95
