Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,195166144.0,0.2983506321907043,99.44,0.2742700576782226,93.83,0,0.003,resnet18,GMP,cifar10,0.8
0,23615103424.0,0.1804651618003845,99.6,0.179950401186943,94.42,0,0.003,resnet18,GMP,cifar10,0.8
10,257814476224.0,0.0701237693428993,99.54,0.1079615205526351,94.32,0,0.003,resnet18,GMP,cifar10,0.8
20,492013849024.0,0.0475912354886531,99.76,0.109616033732891,94.4,0,0.003,resnet18,GMP,cifar10,0.8
30,726213221824.0,0.0364496521651744,99.6,0.1133297756314277,94.46,0,0.003,resnet18,GMP,cifar10,0.8
40,960412594624.0,0.0345289260149002,99.68,0.1226542145013809,94.44,0,0.003,resnet18,GMP,cifar10,0.8
50,1194611967424.0,0.0339329056441783,99.66,0.1405377238988876,94.46,0,0.003,resnet18,GMP,cifar10,0.8
60,1428811340224.0,0.0286669414490461,99.74,0.142678216099739,94.49,0,0.003,resnet18,GMP,cifar10,0.8
70,1663010713024.0,0.026939982548356,99.78,0.1466820240020752,94.5,0,0.003,resnet18,GMP,cifar10,0.8
80,1897210085824.0,0.0352014638483524,99.66,0.1341953128576278,94.44,0,0.003,resnet18,GMP,cifar10,0.8
90,2131409458624.0,0.0275724716484546,99.8,0.1407399177551269,94.53,0,0.003,resnet18,GMP,cifar10,0.8
100,2365608831424.0,0.0362389720976352,99.82,0.1537340730428695,94.53,0,0.003,resnet18,GMP,cifar10,0.8
101,2365608831424.0,0.025168303400278,99.86,0.1537341326475143,94.53,0,0.003,resnet18,GMP,cifar10,0.8
-1,194986144.0,0.2528452575206756,99.32,0.2524352371692657,94.25,1,0.003,resnet18,GMP,cifar10,0.8
0,23593323424.0,0.1662620157003402,99.7,0.1816317737102508,94.57,1,0.003,resnet18,GMP,cifar10,0.8
10,257576696224.0,0.0714213550090789,99.66,0.1155124902725219,94.59,1,0.003,resnet18,GMP,cifar10,0.8
20,491560069024.0,0.0496551804244518,99.7,0.1103406995534896,94.58,1,0.003,resnet18,GMP,cifar10,0.8
30,725543441824.0,0.0426833853125572,99.5,0.1110618561506271,94.56,1,0.003,resnet18,GMP,cifar10,0.8
40,959526814624.0,0.032912541180849,99.6,0.1216965243220329,94.59,1,0.003,resnet18,GMP,cifar10,0.8
50,1193510187424.0,0.0299663711339235,99.66,0.1146270409226417,94.59,1,0.003,resnet18,GMP,cifar10,0.8
60,1427493560224.0,0.0275144260376691,99.72,0.1307550519704818,94.58,1,0.003,resnet18,GMP,cifar10,0.8
70,1661476933024.0,0.0256438367068767,99.64,0.1235352307558059,94.6,1,0.003,resnet18,GMP,cifar10,0.8
80,1895460305824.0,0.0291738808155059,99.78,0.1404324471950531,94.59,1,0.003,resnet18,GMP,cifar10,0.8
90,2129443678624.0,0.0218341145664453,99.76,0.1298197656869888,94.62,1,0.003,resnet18,GMP,cifar10,0.8
100,2363427051424.0,0.0319517962634563,99.84,0.1373262107372284,94.63,1,0.003,resnet18,GMP,cifar10,0.8
