layer_names,pr
conv1,0.0
layer1.0.conv1,0.92301434
layer1.0.conv2,0.9088813
layer1.1.conv1,0.86659074
layer1.1.conv2,0.8548448
layer2.0.conv1,0.7674832
layer2.0.conv2,0.78807235
layer2.0.shortcut.0,0.63916016
layer2.1.conv1,0.8319566
layer2.1.conv2,0.8423869
layer3.0.conv1,0.7091573
layer3.0.conv2,0.76993984
layer3.0.shortcut.0,0.62280273
layer3.1.conv1,0.79930115
layer3.1.conv2,0.80400085
layer4.0.conv1,0.6919471
layer4.0.conv2,0.7309753
layer4.0.shortcut.0,0.72410583
layer4.1.conv1,0.76418304
layer4.1.conv2,0.9757432
linear,0.0
