layer_names,pr
conv1,0.0
layer1.0.conv1,0.20800781
layer1.0.conv2,0.5689358
layer1.0.shortcut.0,0.35845947
layer2.0.conv1,0.22357178
layer2.0.conv2,0.42787
layer2.0.shortcut.0,0.5055847
layer3.0.conv1,0.2308197
layer3.0.conv2,0.8164567
layer3.0.shortcut.0,0.72914505
linear,0.0
