layer_names,pr
conv1,0.0
layer1.0.conv1,0.5908203
layer1.0.conv2,0.5710449
layer1.0.conv3,0.65130615
layer1.0.shortcut.0,0.59539795
layer1.1.conv1,0.63708496
layer1.1.conv2,0.6504991
layer1.1.conv3,0.69836426
layer1.2.conv1,0.4758911
layer1.2.conv2,0.47639975
layer1.2.conv3,0.6078491
layer2.0.conv1,0.33270264
layer2.0.conv2,0.43366835
layer2.0.conv3,0.55763245
layer2.0.shortcut.0,0.5535965
layer2.1.conv1,0.7512512
layer2.1.conv2,0.8080987
layer2.1.conv3,0.80081177
layer2.2.conv1,0.7444
layer2.2.conv2,0.7861192
layer2.2.conv3,0.7553711
layer2.3.conv1,0.4974823
layer2.3.conv2,0.54282635
layer2.3.conv3,0.6395874
layer3.0.conv1,0.3490677
layer3.0.conv2,0.4842631
layer3.0.conv3,0.40033722
layer3.0.shortcut.0,0.55161667
layer3.1.conv1,0.76010513
layer3.1.conv2,0.7354024
layer3.1.conv3,0.59038544
layer3.2.conv1,0.7351532
layer3.2.conv2,0.79668003
layer3.2.conv3,0.66537476
layer3.3.conv1,0.62799454
layer3.3.conv2,0.70661587
layer3.3.conv3,0.60438156
layer3.4.conv1,0.52596664
layer3.4.conv2,0.64950055
layer3.4.conv3,0.576931
layer3.5.conv1,0.6808243
layer3.5.conv2,0.86397636
layer3.5.conv3,0.8853111
layer4.0.conv1,0.31573486
layer4.0.conv2,0.5044225
layer4.0.conv3,0.6125908
layer4.0.shortcut.0,0.81043863
layer4.1.conv1,0.72262955
layer4.1.conv2,0.7675082
layer4.1.conv3,0.77528286
layer4.2.conv1,0.79609203
layer4.2.conv2,0.86771053
layer4.2.conv3,0.8293581
linear,0.0
