Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual
0,12548411520.0,0.3910491168498993,68.12,0.4073036611080169,67.15,3
10,138032526720.0,0.2252776175737381,78.42,0.2920553088188171,76.56,3
20,263516641920.0,0.2100185006856918,83.36,0.3016381561756134,80.82,3
30,389000757120.0,0.1769231706857681,87.98,0.2632164359092712,84.45,3
40,514484872320.0,0.2713490426540375,90.12,0.2422357946634292,86.76,3
50,639968987520.0,0.2418247759342193,92.28,0.2122238129377365,87.87,3
60,765453102720.0,0.1824028640985489,93.68,0.2452274560928344,88.89,3
70,890937217920.0,0.2183537930250167,94.98,0.2781288027763366,89.34,3
80,1016421333120.0,0.2007127851247787,95.3,0.2893259525299072,89.67,3
90,1141905448320.0,0.2029059827327728,96.46,0.4106808602809906,89.76,3
100,1267389563520.0,0.2331920564174652,96.9,0.1331434547901153,90.38,3
101,1267389563520.0,0.1918864548206329,96.94,0.1331434547901153,90.38,3
-1,0.0,1.7535061836242676,11.16,1.725406050682068,11.96,4
0,12548411520.0,0.412381112575531,66.56,0.4678936302661896,64.82,4
10,138032526720.0,0.207860916852951,77.74,0.2452502995729446,76.69,4
20,263516641920.0,0.1988251060247421,83.36,0.2871026396751404,81.06,4
30,389000757120.0,0.1724249571561813,87.9,0.3130735456943512,84.17,4
40,514484872320.0,0.2894768714904785,90.02,0.4422248005867004,86.19,4
50,639968987520.0,0.2794918715953827,92.4,0.4829086661338806,87.7,4
60,765453102720.0,0.1292662918567657,93.98,0.2371527552604675,88.84,4
70,890937217920.0,0.101606972515583,94.42,0.2764366865158081,89.46,4
80,1016421333120.0,0.2241223156452179,95.5,0.3243612647056579,89.91,4
90,1141905448320.0,0.1925785392522812,96.32,0.367243081331253,89.93,4
100,1267389563520.0,0.2721694111824035,96.8,0.4478217363357544,89.88,4
101,1267389563520.0,0.2787654399871826,96.32,0.447821706533432,89.88,4
-1,0.0,1.72517991065979,11.42,1.725406050682068,11.96,5
0,12548411520.0,0.3949342370033264,67.76,0.4090661108493805,66.88,5
10,138032526720.0,0.2100693732500076,78.64,0.2576428353786468,76.69,5
20,263516641920.0,0.2201367616653442,83.24,0.2750068604946136,81.3,5
30,389000757120.0,0.1957787722349167,87.14,0.2510577440261841,84.16,5
40,514484872320.0,0.1722197532653808,90.62,0.1460467725992202,86.61,5
50,639968987520.0,0.2967844009399414,92.38,0.2630319893360138,88.0,5
60,765453102720.0,0.2062457799911499,93.96,0.3633766174316406,88.35,5
70,890937217920.0,0.159747764468193,94.88,0.2821528613567352,89.37,5
80,1016421333120.0,0.2527432441711426,95.92,0.3512072265148163,89.29,5
90,1141905448320.0,0.1553460657596588,96.36,0.3272491693496704,89.74,5
100,1267389563520.0,0.1357086300849914,97.1,0.1966367214918136,90.3,5
101,1267389563520.0,0.1236976906657219,96.78,0.1966367065906524,90.3,5
-1,0.0,1.7181808948516846,11.64,1.725406050682068,11.96,6
0,12548411520.0,0.3957129418849945,68.88,0.3995892107486725,66.91,6
10,138032526720.0,0.2063315659761428,79.58,0.2186013311147689,77.12,6
20,263516641920.0,0.1745593398809433,83.64,0.236084759235382,80.96,6
30,389000757120.0,0.2304470688104629,87.18,0.2210580557584762,84.18,6
40,514484872320.0,0.1622192710638046,90.66,0.3034578859806061,86.33,6
50,639968987520.0,0.1862741410732269,92.24,0.3096796870231628,87.97,6
60,765453102720.0,0.1692070215940475,93.82,0.2981268465518951,88.51,6
70,890937217920.0,0.0971995443105697,95.4,0.230932742357254,89.32,6
80,1016421333120.0,0.1989545971155166,95.56,0.2953516244888305,89.8,6
90,1141905448320.0,0.1393400728702545,96.04,0.2036392390727996,90.17,6
100,1267389563520.0,0.1512769907712936,96.66,0.2901735305786133,90.37,6
101,1267389563520.0,0.1360990703105926,96.74,0.2901735305786133,90.37,6
-1,0.0,1.7197707891464231,12.12,1.725406050682068,11.96,7
0,12548411520.0,0.3988181054592132,70.04,0.4111613035202026,67.69,7
10,138032526720.0,0.2093910723924636,78.64,0.2110380232334137,77.18,7
20,263516641920.0,0.3279176652431488,83.6,0.2444218099117279,81.28,7
30,389000757120.0,0.2115770280361175,87.8,0.3232696056365967,83.93,7
40,514484872320.0,0.2082552462816238,90.4,0.2998912334442138,86.3,7
50,639968987520.0,0.1399409621953964,92.72,0.1940323114395141,87.85,7
60,765453102720.0,0.14938984811306,93.64,0.1911497116088867,88.66,7
70,890937217920.0,0.1579589992761612,94.7,0.2919217944145202,89.13,7
80,1016421333120.0,0.1198164373636245,95.96,0.1985848098993301,89.76,7
90,1141905448320.0,0.0973660573363304,96.4,0.1577028930187225,90.01,7
100,1267389563520.0,0.1203798949718475,96.84,0.1921228170394897,90.22,7
101,1267389563520.0,0.1544668227434158,96.88,0.1921228170394897,90.22,7
-1,0.0,1.7241497039794922,11.26,1.725406050682068,11.96,8
0,12548411520.0,0.3822658360004425,67.36,0.4084491729736328,65.86,8
10,138032526720.0,0.2114346474409103,79.02,0.2543703913688659,76.56,8
20,263516641920.0,0.2158668041229248,82.8,0.1761974245309829,81.13,8
30,389000757120.0,0.1590456068515777,87.84,0.2714854776859283,84.21,8
40,514484872320.0,0.2251312732696533,90.2,0.2329074740409851,86.55,8
50,639968987520.0,0.3070901036262512,92.04,0.3604660928249359,87.95,8
60,765453102720.0,0.172156736254692,93.6,0.3116477429866791,88.85,8
70,890937217920.0,0.1868845671415329,94.7,0.3314884305000305,89.18,8
80,1016421333120.0,0.183447852730751,95.66,0.3730989098548889,89.72,8
90,1141905448320.0,0.2063563466072082,95.9,0.2615680694580078,90.13,8
100,1267389563520.0,0.1855869442224502,96.46,0.2790938913822174,90.33,8
101,1267389563520.0,0.2165650725364685,96.54,0.2790938913822174,90.33,8
-1,0.0,1.7574139833450315,11.42,1.725406050682068,11.96,9
0,12548411520.0,0.4098527133464813,66.68,0.4450490772724151,65.09,9
10,138032526720.0,0.2185470014810562,79.4,0.245435431599617,77.16,9
20,263516641920.0,0.2050318121910095,83.62,0.3007380366325378,81.37,9
30,389000757120.0,0.2305344492197036,87.98,0.2650311291217804,84.24,9
40,514484872320.0,0.1957870572805404,90.9,0.2243046909570694,86.43,9
50,639968987520.0,0.1378287822008133,93.2,0.206186443567276,87.99,9
60,765453102720.0,0.1786712408065796,94.46,0.3281126320362091,88.63,9
70,890937217920.0,0.1918734461069107,94.9,0.3173307776451111,89.25,9
80,1016421333120.0,0.143905222415924,95.72,0.312725305557251,89.61,9
90,1141905448320.0,0.1454615592956543,96.68,0.2199406623840332,90.03,9
100,1267389563520.0,0.156063973903656,96.76,0.3640553951263428,90.19,9
101,1267389563520.0,0.1792559623718261,96.96,0.3640553951263428,90.19,9
-1,0.0,1.7139899730682373,11.58,1.725406050682068,11.96,10
0,12548411520.0,0.3956528007984161,66.56,0.4183686673641205,64.29,10
10,138032526720.0,0.2148326337337494,77.7,0.2843360006809234,76.15,10
20,263516641920.0,0.178240031003952,83.62,0.245281383395195,81.22,10
30,389000757120.0,0.2189439684152603,87.08,0.290181040763855,84.04,10
40,514484872320.0,0.1440568268299102,89.98,0.3225370347499847,86.46,10
50,639968987520.0,0.2568191885948181,92.1,0.3258847892284393,87.83,10
60,765453102720.0,0.2436945289373397,93.1,0.410169243812561,88.46,10
70,890937217920.0,0.1560850739479065,94.82,0.2431129664182663,89.23,10
80,1016421333120.0,0.2328715473413467,95.62,0.4279001355171203,89.56,10
90,1141905448320.0,0.1616251468658447,95.86,0.2264794260263443,90.27,10
100,1267389563520.0,0.1102802604436874,96.84,0.2295039594173431,90.44,10
101,1267389563520.0,0.0955053567886352,96.66,0.2295039445161819,90.44,10
-1,0.0,1.6797404289245603,11.96,1.725406050682068,11.96,11
0,12548411520.0,0.3707621693611145,69.48,0.3886266946792602,67.44,11
10,138032526720.0,0.2105640769004821,78.66,0.2441993057727813,76.85,11
20,263516641920.0,0.2170297056436538,83.84,0.3133959770202636,80.87,11
30,389000757120.0,0.2884814739227295,87.9,0.3526230752468109,84.06,11
40,514484872320.0,0.204329177737236,91.12,0.3128335475921631,86.16,11
50,639968987520.0,0.1854963898658752,93.06,0.302932858467102,87.64,11
60,765453102720.0,0.2298000603914261,94.2,0.2812167704105377,88.51,11
70,890937217920.0,0.1401680558919906,95.36,0.198184534907341,89.37,11
80,1016421333120.0,0.1938553303480148,95.76,0.2949568033218384,89.56,11
90,1141905448320.0,0.2704404294490814,96.26,0.3859463632106781,89.59,11
100,1267389563520.0,0.1919194906949997,97.06,0.2795940339565277,90.35,11
101,1267389563520.0,0.1487336754798889,96.88,0.2795940637588501,90.35,11
-1,0.0,1.7145042419433594,11.82,1.725406050682068,11.96,12
0,12548411520.0,0.3832753300666809,69.38,0.3978461325168609,67.69,12
10,138032526720.0,0.2112694382667541,78.52,0.2493781894445419,76.99,12
20,263516641920.0,0.2036953717470169,83.04,0.2835581302642822,81.08,12
30,389000757120.0,0.2255654484033584,87.68,0.2097768038511276,83.94,12
40,514484872320.0,0.2524929642677307,90.52,0.3384822010993957,86.35,12
50,639968987520.0,0.2059420198202133,92.24,0.2776442468166351,87.86,12
60,765453102720.0,0.1708536744117736,93.92,0.316156655550003,88.75,12
70,890937217920.0,0.3017304241657257,94.46,0.306663304567337,89.39,12
80,1016421333120.0,0.1991957128047943,95.68,0.296373188495636,89.68,12
90,1141905448320.0,0.1683000475168228,96.2,0.3151016533374786,90.17,12
100,1267389563520.0,0.1566796600818634,96.62,0.3431701064109802,90.17,12
101,1267389563520.0,0.1638994365930557,96.66,0.3431701958179474,90.17,12
-1,0.0,1.7487555742263794,11.24,1.725406050682068,11.96,13
0,12548411520.0,0.4064938426017761,68.0,0.4008355736732483,66.29,13
10,138032526720.0,0.2171311974525451,78.24,0.2738252282142639,77.03,13
20,263516641920.0,0.2340434342622757,83.1,0.2853111326694488,81.1,13
30,389000757120.0,0.2540775239467621,87.62,0.151429995894432,84.36,13
40,514484872320.0,0.1773773282766342,90.78,0.2749064564704895,86.61,13
50,639968987520.0,0.2265170663595199,93.08,0.2118965834379196,88.29,13
60,765453102720.0,0.1455631703138351,94.36,0.2921138107776642,88.76,13
70,890937217920.0,0.1101037189364433,95.04,0.2668574750423431,89.07,13
80,1016421333120.0,0.1306579560041427,95.9,0.2505597472190857,89.89,13
90,1141905448320.0,0.2242169380187988,96.28,0.3457411825656891,89.88,13
100,1267389563520.0,0.1573976576328277,96.66,0.2422799617052078,90.17,13
101,1267389563520.0,0.1614791005849838,96.66,0.2422799468040466,90.17,13
-1,0.0,1.7285407781600952,11.28,1.725406050682068,11.96,14
0,12548411520.0,0.4000595211982727,68.08,0.4140619337558746,67.0,14
10,138032526720.0,0.2045207917690277,78.84,0.2262992411851883,77.26,14
20,263516641920.0,0.2592719197273254,83.1,0.2405561506748199,81.11,14
30,389000757120.0,0.168820783495903,87.68,0.2340014278888702,84.4,14
40,514484872320.0,0.2142148911952972,90.48,0.2842476367950439,86.63,14
50,639968987520.0,0.1665367782115936,92.58,0.2958729863166809,87.82,14
60,765453102720.0,0.3554766178131103,93.3,0.5458186864852905,88.21,14
70,890937217920.0,0.1531999111175537,95.08,0.3668795228004455,88.9,14
80,1016421333120.0,0.1735698580741882,95.94,0.3506120443344116,89.54,14
90,1141905448320.0,0.1135410889983177,96.82,0.2630864083766937,90.02,14
100,1267389563520.0,0.1715305298566818,96.74,0.3496014177799225,90.02,14
101,1267389563520.0,0.1880595088005066,96.98,0.3496014177799225,90.02,14
-1,0.0,1.7385467290878296,11.44,1.725406050682068,11.96,15
0,12548411520.0,0.3951750993728637,67.02,0.422344297170639,66.97,15
10,138032526720.0,0.227568045258522,79.04,0.2417694628238678,77.31,15
20,263516641920.0,0.2026006579399109,82.62,0.2374817579984665,81.26,15
30,389000757120.0,0.1785496324300766,87.4,0.2922308146953583,84.37,15
40,514484872320.0,0.2324166148900985,89.96,0.33043372631073,86.25,15
50,639968987520.0,0.1663074344396591,92.08,0.2876812517642975,87.78,15
60,765453102720.0,0.1603334844112396,93.9,0.2114599347114563,88.84,15
70,890937217920.0,0.118354745209217,95.18,0.2307586818933487,89.23,15
80,1016421333120.0,0.1659325808286667,95.3,0.326048880815506,89.33,15
90,1141905448320.0,0.2614182233810425,96.36,0.4457705914974212,89.71,15
100,1267389563520.0,0.1894655972719192,96.9,0.2970297038555145,90.05,15
101,1267389563520.0,0.1712488681077957,96.8,0.2970296740531921,90.05,15
-1,0.0,1.7245662212371826,11.56,1.725406050682068,11.96,16
0,12548411520.0,0.4545775651931762,66.12,0.4496477842330932,66.11,16
10,138032526720.0,0.2132347077131271,78.2,0.2305424064397812,77.04,16
20,263516641920.0,0.2693497538566589,83.48,0.3353046774864197,81.04,16
30,389000757120.0,0.1724076718091964,87.86,0.2238660156726837,84.22,16
40,514484872320.0,0.2956102192401886,90.04,0.2697954177856445,86.62,16
50,639968987520.0,0.1748975068330764,92.02,0.2861844599246979,88.06,16
60,765453102720.0,0.2072225213050842,93.62,0.2715678513050079,88.86,16
70,890937217920.0,0.1353364288806915,94.9,0.1543103158473968,89.38,16
80,1016421333120.0,0.2520401775836944,95.4,0.370211511850357,89.37,16
90,1141905448320.0,0.1766465008258819,96.26,0.2164558321237564,89.91,16
100,1267389563520.0,0.1747230887413025,96.68,0.2714757025241852,90.23,16
101,1267389563520.0,0.1606203317642212,96.8,0.2714757025241852,90.23,16
-1,0.0,1.7440863847732544,11.36,1.725406050682068,11.96,17
0,12548411520.0,0.3809418678283691,68.8,0.4037358164787292,67.13,17
10,138032526720.0,0.2417114675045013,78.86,0.2860233783721924,77.09,17
20,263516641920.0,0.2562713623046875,83.16,0.363727867603302,80.91,17
30,389000757120.0,0.3589172065258026,87.1,0.4217251539230346,83.88,17
40,514484872320.0,0.1752040237188339,90.48,0.2813262939453125,86.46,17
50,639968987520.0,0.1925383955240249,92.6,0.2857196033000946,87.74,17
60,765453102720.0,0.1915484219789505,93.56,0.3074316382408142,88.51,17
70,890937217920.0,0.3035094141960144,95.0,0.3211652338504791,89.14,17
80,1016421333120.0,0.1593089401721954,95.94,0.2733627557754516,89.72,17
90,1141905448320.0,0.280285894870758,96.0,0.2822213172912597,89.97,17
100,1267389563520.0,0.1529737710952758,97.06,0.2925957143306732,90.15,17
101,1267389563520.0,0.1494643092155456,96.82,0.2925957143306732,90.15,17
-1,0.0,1.7461472749710083,11.26,1.725406050682068,11.96,18
0,12548411520.0,0.3666326105594635,67.08,0.4058301746845245,65.43,18
10,138032526720.0,0.2335825115442276,78.02,0.3112033009529114,76.04,18
20,263516641920.0,0.2056210041046142,83.66,0.3185276985168457,81.23,18
30,389000757120.0,0.1637880951166153,87.12,0.316344678401947,84.55,18
40,514484872320.0,0.1961907148361206,90.4,0.2950600683689117,86.62,18
50,639968987520.0,0.2517714202404022,92.48,0.2708066403865814,87.91,18
60,765453102720.0,0.1955233514308929,93.96,0.270108014345169,89.15,18
70,890937217920.0,0.2068832516670227,94.66,0.2965666651725769,89.48,18
80,1016421333120.0,0.2121443450450897,95.88,0.3046409487724304,89.92,18
90,1141905448320.0,0.1797481477260589,96.08,0.2643594443798065,90.06,18
100,1267389563520.0,0.1961179375648498,96.92,0.3594688773155212,90.08,18
101,1267389563520.0,0.1710425764322281,96.86,0.3594688773155212,90.08,18
