Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,164830992.0,1.574703574180603,25.42,1.6247190237045288,25.31,0,0.003,LAMP,resnet50,cifar10,0.95
0,19944550032.0,0.4208339750766754,64.08,0.4104674458503723,65.12,0,0.003,LAMP,resnet50,cifar10,0.95
10,217741740432.0,0.2295903712511062,82.44,0.3194791972637176,80.63,0,0.003,LAMP,resnet50,cifar10,0.95
20,415538930832.0,0.2636184096336365,86.46,0.2683390378952026,84.34,0,0.003,LAMP,resnet50,cifar10,0.95
30,613336121232.0,0.2889295220375061,89.66,0.2517383992671966,86.19,0,0.003,LAMP,resnet50,cifar10,0.95
40,811133311632.0,0.2994958460330963,91.6,0.3454508483409881,87.11,0,0.003,LAMP,resnet50,cifar10,0.95
50,1008930502032.0,0.3102781176567077,92.38,0.2727681994438171,88.02,0,0.003,LAMP,resnet50,cifar10,0.95
60,1206727692432.0,0.1916856616735458,93.7,0.2196801751852035,88.92,0,0.003,LAMP,resnet50,cifar10,0.95
70,1404524882832.0,0.193239152431488,94.88,0.2782522439956665,88.85,0,0.003,LAMP,resnet50,cifar10,0.95
80,1602322073232.0,0.2622967362403869,95.56,0.2884221076965332,89.29,0,0.003,LAMP,resnet50,cifar10,0.95
90,1800119263632.0,0.1751052141189575,95.94,0.2731344103813171,89.34,0,0.003,LAMP,resnet50,cifar10,0.95
100,1997916454032.0,0.1837613433599472,96.22,0.2366480678319931,89.67,0,0.003,LAMP,resnet50,cifar10,0.95
101,1997916454032.0,0.2239956259727478,96.34,0.2366480529308319,89.67,0,0.003,LAMP,resnet50,cifar10,0.95
-1,165153232.0,1.919805645942688,24.84,1.9419620037078855,24.53,1,0.003,LAMP,resnet50,cifar10,0.95
0,19983541072.0,0.3409509360790252,64.92,0.356343537569046,65.8,1,0.003,LAMP,resnet50,cifar10,0.95
10,218167419472.0,0.4545983374118805,81.38,0.4793820977210998,79.29,1,0.003,LAMP,resnet50,cifar10,0.95
20,416351297872.0,0.4054594039916992,85.9,0.2886083722114563,83.81,1,0.003,LAMP,resnet50,cifar10,0.95
30,614535176272.0,0.1385192424058914,90.1,0.229243516921997,86.07,1,0.003,LAMP,resnet50,cifar10,0.95
40,812719054672.0,0.1945413202047348,91.68,0.2284130156040191,87.5,1,0.003,LAMP,resnet50,cifar10,0.95
50,1010902933072.0,0.1985117197036743,93.24,0.2882336974143982,88.23,1,0.003,LAMP,resnet50,cifar10,0.95
