Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,72180064.0,1.2709506750106812,19.22,1.2051416635513306,20.11,0,0.005,resnet18,GMP,cifar100,0.9
0,2237581984.0,1.1885159015655518,29.04,1.126587986946106,28.66,0,0.005,resnet18,GMP,cifar100,0.9
10,23891601184.0,0.6563986539840698,61.36,0.6869973540306091,55.01,0,0.005,resnet18,GMP,cifar100,0.9
20,45545620384.0,0.5783495903015137,63.64,0.6592712998390198,55.81,0,0.005,resnet18,GMP,cifar100,0.9
30,67199639584.0,0.5064699053764343,64.28,0.6132907867431641,57.07,0,0.005,resnet18,GMP,cifar100,0.9
40,88853658784.0,0.3413763046264648,69.66,0.5842335224151611,60.42,0,0.005,resnet18,GMP,cifar100,0.9
50,110507677984.0,0.2872321307659149,72.6,0.5865117907524109,61.7,0,0.005,resnet18,GMP,cifar100,0.9
60,132161697184.0,0.2871025502681732,73.38,0.5939447283744812,61.89,0,0.005,resnet18,GMP,cifar100,0.9
70,153815716384.0,0.2780046164989471,73.98,0.6120917201042175,62.44,0,0.005,resnet18,GMP,cifar100,0.9
80,175469735584.0,0.2649244368076324,76.08,0.6416652202606201,63.56,0,0.005,resnet18,GMP,cifar100,0.9
90,197123754784.0,0.2439335584640503,77.52,0.6052317023277283,64.35,0,0.005,resnet18,GMP,cifar100,0.9
100,218777773984.0,0.2321724146604538,77.36,0.6284235715866089,64.3,0,0.005,resnet18,GMP,cifar100,0.9
101,218777773984.0,0.2281748801469802,78.14,0.6284235715866089,64.3,0,0.005,resnet18,GMP,cifar100,0.9
-1,71889424.0,1.108129858970642,23.64,1.0328909158706665,23.06,1,0.005,resnet18,GMP,cifar100,0.9
0,2228572144.0,1.0101701021194458,31.42,0.9429566264152528,30.32,1,0.005,resnet18,GMP,cifar100,0.9
10,23795399344.0,0.7208681106567383,60.54,0.7846642732620239,53.66,1,0.005,resnet18,GMP,cifar100,0.9
20,45362226544.0,0.6544284224510193,63.52,0.748966634273529,55.24,1,0.005,resnet18,GMP,cifar100,0.9
30,66929053744.0,0.5513149499893188,64.66,0.6951666474342346,56.8,1,0.005,resnet18,GMP,cifar100,0.9
40,88495880944.0,0.3314101099967956,70.12,0.6227085590362549,60.05,1,0.005,resnet18,GMP,cifar100,0.9
