Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,87103980.0,3.0816216468811035,20.14,3.075880765914917,20.5,0,0.005,LAMP,VGG19,cifar10,0.9
0,10539581580.0,0.28513965010643,96.32,0.2706692218780517,90.88,0,0.005,LAMP,VGG19,cifar10,0.9
10,115064357580.0,0.0949048921465873,97.62,0.1436720341444015,92.28,0,0.005,LAMP,VGG19,cifar10,0.9
20,219589133580.0,0.0914834588766098,98.06,0.1742689609527588,92.2,0,0.005,LAMP,VGG19,cifar10,0.9
30,324113909580.0,0.0599744133651256,98.18,0.1577734649181366,92.33,0,0.005,LAMP,VGG19,cifar10,0.9
40,428638685580.0,0.0686313509941101,98.72,0.1466702073812484,92.37,0,0.005,LAMP,VGG19,cifar10,0.9
50,533163461580.0,0.0639034286141395,98.72,0.1589748412370681,92.47,0,0.005,LAMP,VGG19,cifar10,0.9
60,637688237580.0,0.0661643594503402,98.56,0.2168041616678238,92.24,0,0.005,LAMP,VGG19,cifar10,0.9
70,742213013580.0,0.0620565302670002,99.02,0.2229414284229278,92.28,0,0.005,LAMP,VGG19,cifar10,0.9
80,846737789580.0,0.0912213250994682,98.86,0.2063510417938232,92.55,0,0.005,LAMP,VGG19,cifar10,0.9
90,951262565580.0,0.0578287877142429,99.18,0.1547658592462539,92.56,0,0.005,LAMP,VGG19,cifar10,0.9
100,1055787341580.0,0.0690453350543975,98.86,0.2158595323562622,92.58,0,0.005,LAMP,VGG19,cifar10,0.9
101,1055787341580.0,0.0674498230218887,99.28,0.2158595323562622,92.58,0,0.005,LAMP,VGG19,cifar10,0.9
-1,87020904.0,3.289130449295044,20.94,3.3253660202026367,20.68,1,0.005,LAMP,VGG19,cifar10,0.9
0,10529529384.0,0.3015424609184265,96.88,0.2914424240589142,90.83,1,0.005,LAMP,VGG19,cifar10,0.9
10,114954614184.0,0.0804842486977577,97.6,0.1514404565095901,92.0,1,0.005,LAMP,VGG19,cifar10,0.9
20,219379698984.0,0.0662928745150566,98.26,0.1275170445442199,92.17,1,0.005,LAMP,VGG19,cifar10,0.9
30,323804783784.0,0.061487428843975,98.38,0.1519360244274139,92.27,1,0.005,LAMP,VGG19,cifar10,0.9
40,428229868584.0,0.06233736500144,98.68,0.168253481388092,92.35,1,0.005,LAMP,VGG19,cifar10,0.9
50,532654953384.0,0.0579247698187828,98.72,0.1524411588907241,92.39,1,0.005,LAMP,VGG19,cifar10,0.9
60,637080038184.0,0.0571618974208831,98.7,0.1742335557937622,92.52,1,0.005,LAMP,VGG19,cifar10,0.9
70,741505122984.0,0.0483778715133667,98.92,0.1750744730234146,92.53,1,0.005,LAMP,VGG19,cifar10,0.9
80,845930207784.0,0.0601020418107509,99.06,0.1729186028242111,92.64,1,0.005,LAMP,VGG19,cifar10,0.9
90,950355292584.0,0.0411135926842689,99.08,0.161754697561264,92.64,1,0.005,LAMP,VGG19,cifar10,0.9
100,1054780377384.0,0.0574384853243827,99.16,0.1739697754383087,92.69,1,0.005,LAMP,VGG19,cifar10,0.9
101,1054780377384.0,0.0542582161724567,99.18,0.1739697754383087,92.69,1,0.005,LAMP,VGG19,cifar10,0.9
-1,87028548.0,2.9085803031921387,21.12,2.9455699920654297,20.51,2,0.005,LAMP,VGG19,cifar10,0.9
0,10530454308.0,0.286445677280426,95.92,0.2720597982406616,91.37,2,0.005,LAMP,VGG19,cifar10,0.9
10,114964711908.0,0.0891198068857193,97.9,0.1485299468040466,92.27,2,0.005,LAMP,VGG19,cifar10,0.9
20,219398969508.0,0.0731074959039688,98.1,0.1591140329837799,92.27,2,0.005,LAMP,VGG19,cifar10,0.9
30,323833227108.0,0.069392405450344,97.78,0.1300289779901504,92.52,2,0.005,LAMP,VGG19,cifar10,0.9
40,428267484708.0,0.0686896368861198,98.4,0.1866471469402313,92.53,2,0.005,LAMP,VGG19,cifar10,0.9
50,532701742308.0,0.0680575892329216,98.42,0.1479395925998687,92.63,2,0.005,LAMP,VGG19,cifar10,0.9
60,637135999908.0,0.0788839906454086,98.74,0.1492912918329239,92.7,2,0.005,LAMP,VGG19,cifar10,0.9
70,741570257508.0,0.0545605011284351,98.72,0.2257819771766662,92.59,2,0.005,LAMP,VGG19,cifar10,0.9
80,846004515108.0,0.0520961284637451,98.84,0.1960629224777221,92.75,2,0.005,LAMP,VGG19,cifar10,0.9
90,950438772708.0,0.0532133467495441,99.02,0.1753370314836502,92.84,2,0.005,LAMP,VGG19,cifar10,0.9
100,1054873030308.0,0.0414948351681232,99.06,0.205733373761177,92.72,2,0.005,LAMP,VGG19,cifar10,0.9
101,1054873030308.0,0.0753812491893768,98.8,0.205733373761177,92.72,2,0.005,LAMP,VGG19,cifar10,0.9
-1,87070404.0,3.274251937866211,19.42,3.2953104972839355,19.06,3,0.005,LAMP,VGG19,cifar10,0.9
0,10535518884.0,0.3227585256099701,96.04,0.2954451143741607,90.84,3,0.005,LAMP,VGG19,cifar10,0.9
10,115020003684.0,0.0869560092687606,97.98,0.1887504607439041,92.15,3,0.005,LAMP,VGG19,cifar10,0.9
20,219504488484.0,0.077361412346363,98.3,0.2024862468242645,92.4,3,0.005,LAMP,VGG19,cifar10,0.9
