Pruning rate,Stochastic performance,Fitness,Sigma,Difference with deterministic,F2
0.9076989021864518,73.54,0.8804679351208572,0.0010261423329066095,0.9699999999999989,0.9076989021864518
0.9083425198911605,70.74,0.6176729135259824,0.0004986518968227204,0.6799999999999926,0.9083425198911605
0.966202812481951,10.62,0.0,0.000699352163745162,0.0,0.966202812481951
0.9604442257812462,10.88,0.0,0.0002926377064070242,0.0,0.9604442257812462
0.9754666787927196,10.56,0.0,0.0009806291329138134,0.0,0.9754666787927196
0.8700836862776102,99.54,-0.060000000000002274,0.00010538321446301513,-0.060000000000002274,0.8700836862776102
0.9584892695816407,12.36,1.0064137330607235,0.0004986518968227204,1.0500000000000007,0.9584892695816407
0.9853904664146597,10.22,0.0,0.00020110223739825786,0.0,0.9853904664146597
0.9391744796350492,20.42,0.29114408868686403,0.0011659247498133456,0.3099999999999987,0.9391744796350492
0.9111407185997394,61.3,5.2299477247625,0.00135405626697107,5.739999999999995,0.9111407185997394
0.9426608472190118,20.38,0.29222486263789244,0.0008903075760992611,0.3099999999999987,0.9426608472190118
0.9459930062348363,18.24,-0.6899999999999977,0.0004259941980103317,-0.6899999999999977,0.9459930062348363
0.8980575427873781,88.12,0.09878632970661108,0.0004950576091940533,0.10999999999999943,0.8980575427873781
0.9090343099458987,68.38,0.6726853893599669,0.000990457944683164,0.740000000000002,0.9090343099458987
0.8791725012180865,99.18,0.0,0.000990457944683164,0.0,0.8791725012180865
0.6413946214325212,99.86,-0.0799999999999983,0.0004950576091940533,-0.0799999999999983,0.6413946214325212
0.8846178009563767,98.8,0.20346209421997016,0.0005866646563147792,0.23000000000000398,0.8846178009563767
0.836524973726049,99.82,0.01673049947451765,0.0004986518968227204,0.01999999999999602,0.836524973726049
0.9016713168495003,84.52,-0.0799999999999983,0.00010504869848275951,-0.0799999999999983,0.9016713168495003
0.9144163033926747,50.88,4.681811473370492,0.0008508068271135074,5.119999999999997,0.9144163033926747
0.9130647906105628,51.66,2.373968455587458,0.0010261423329066095,2.5999999999999943,0.9130647906105628
0.9356026850018451,22.74,-0.5399999999999991,0.0002080113215548613,-0.5399999999999991,0.9356026850018451
0.9197858185084418,31.58,0.6806415056962487,0.0009526995548855863,0.740000000000002,0.9197858185084418
0.8791725012180865,99.18,0.026375175036543595,0.00011074105687524224,0.030000000000001137,0.8791725012180865
0.9174359626010499,39.12,5.568836292988373,0.0008347118468124379,6.07,0.9174359626010499
0.9318435867361577,28.06,-0.370000000000001,0.0004986518968227204,-0.370000000000001,0.9318435867361577
0.8643088875244922,99.66,-0.030000000000001137,0.0004950576091940533,-0.030000000000001137,0.8643088875244922
0.9370752822661915,20.7,0.02811225846798681,0.00011074105687524224,0.030000000000001137,0.9370752822661915
0.8884135264326211,98.24,-0.6400000000000006,0.0008903075760992611,-0.6400000000000006,0.8884135264326211
0.8738324323913804,99.32,0.026214972971742405,0.0003516254383402937,0.030000000000001137,0.8738324323913804
