Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,188208864.0,0.7331296801567078,25.64,0.7172293663024902,26.5,0,0.005,LAMP,resnet50,cifar10,0.95
0,22773272544.0,0.3044013977050781,50.04,0.2978028059005737,49.45,0,0.005,LAMP,resnet50,cifar10,0.95
10,248623909344.0,0.2583309412002563,62.78,0.2896899878978729,62.25,0,0.005,LAMP,resnet50,cifar10,0.95
20,474474546144.0,0.2817275524139404,69.58,0.2486710101366043,69.03,0,0.005,LAMP,resnet50,cifar10,0.95
30,700325182944.0,0.373048722743988,74.76,0.3372951745986938,73.93,0,0.005,LAMP,resnet50,cifar10,0.95
40,926175819744.0,0.3360456228256225,78.24,0.3551868498325348,77.23,0,0.005,LAMP,resnet50,cifar10,0.95
50,1152026456544.0,0.3364208936691284,81.48,0.4228062629699707,79.18,0,0.005,LAMP,resnet50,cifar10,0.95
60,1377877093344.0,0.4044894874095917,83.86,0.4176869094371795,81.33,0,0.005,LAMP,resnet50,cifar10,0.95
70,1603727730144.0,0.4043548107147217,85.42,0.3531572520732879,82.78,0,0.005,LAMP,resnet50,cifar10,0.95
80,1829578366944.0,0.2649960517883301,87.5,0.3089419901371002,84.23,0,0.005,LAMP,resnet50,cifar10,0.95
90,2055429003744.0,0.5045110583305359,88.8,0.4759454131126404,84.57,0,0.005,LAMP,resnet50,cifar10,0.95
100,2281279640544.0,0.3961108028888702,89.68,0.3814550936222076,85.34,0,0.005,LAMP,resnet50,cifar10,0.95
101,2281279640544.0,0.3803655803203583,89.36,0.3814550638198852,85.34,0,0.005,LAMP,resnet50,cifar10,0.95
-1,188095440.0,0.9509161114692688,29.4,0.97014319896698,28.82,1,0.005,LAMP,resnet50,cifar10,0.95
0,22759548240.0,0.2943364679813385,45.32,0.2970400750637054,45.73,1,0.005,LAMP,resnet50,cifar10,0.95
10,248474076240.0,0.2743788957595825,63.98,0.2684794068336487,63.98,1,0.005,LAMP,resnet50,cifar10,0.95
20,474188604240.0,0.3598584234714508,70.7,0.3562171459197998,70.02,1,0.005,LAMP,resnet50,cifar10,0.95
30,699903132240.0,0.3874075710773468,75.54,0.4258890450000763,74.41,1,0.005,LAMP,resnet50,cifar10,0.95
40,925617660240.0,0.7099149227142334,78.22,0.566068172454834,76.67,1,0.005,LAMP,resnet50,cifar10,0.95
50,1151332188240.0,0.2472721189260482,82.08,0.4235714673995971,79.93,1,0.005,LAMP,resnet50,cifar10,0.95
60,1377046716240.0,0.3464683294296264,84.42,0.3472010195255279,81.86,1,0.005,LAMP,resnet50,cifar10,0.95
70,1602761244240.0,0.4513486623764038,86.04,0.4406518340110779,82.33,1,0.005,LAMP,resnet50,cifar10,0.95
80,1828475772240.0,0.3675888478755951,87.56,0.5558682084083557,82.92,1,0.005,LAMP,resnet50,cifar10,0.95
90,2054190300240.0,0.4250525534152984,88.32,0.5087619423866272,84.15,1,0.005,LAMP,resnet50,cifar10,0.95
100,2279904828240.0,0.6240575909614563,89.2,0.6645961403846741,84.19,1,0.005,LAMP,resnet50,cifar10,0.95
101,2279904828240.0,0.6479699611663818,88.86,0.6645961403846741,84.19,1,0.005,LAMP,resnet50,cifar10,0.95
-1,188225280.0,1.0239171981811523,24.94,1.0708003044128418,23.97,2,0.005,LAMP,resnet50,cifar10,0.95
0,22775258880.0,0.3268735408782959,45.76,0.3392195999622345,46.66,2,0.005,LAMP,resnet50,cifar10,0.95
10,248645594880.0,0.2212681174278259,64.1,0.2282653599977493,63.86,2,0.005,LAMP,resnet50,cifar10,0.95
20,474515930880.0,0.2941752076148987,71.54,0.3875239789485931,70.79,2,0.005,LAMP,resnet50,cifar10,0.95
