Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,83410340800.0,16.56746482849121,77.18,18.771446228027344,53.61
0,108433443040.0,2.953429698944092,98.12,3.8704988956451416,69.62
10,358664465440.0,0.7184993624687195,99.68,2.3565266132354736,71.92
20,608895487840.0,0.4879145920276642,99.82,2.3460209369659424,72.04
30,859126510240.0,0.3619588315486908,99.84,2.3542301654815674,72.21
40,1109357532640.0,0.3311765789985657,99.82,2.3336634635925293,72.33
50,1359588555040.0,0.25996720790863037,99.86,2.368964195251465,72.31
60,1609819577440.0,0.25528573989868164,99.9,2.4107565879821777,72.37
70,1860050599840.0,0.2231169492006302,99.92,2.4184398651123047,72.46
80,2110281622240.0,0.2245309203863144,99.9,2.4702165126800537,72.45
90,2360512644640.0,0.1929536908864975,99.94,2.5119926929473877,72.39
100,2585720564800.0,0.1912301629781723,99.98,2.498140335083008,72.38
