Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131561104.0,0.5872286558151245,2.3767182710798807e-07,29.62,0.5741482973098755,3.276008726516011e-07,30.91
0,4078394224.0,0.5777338147163391,2.3832031104120688e-07,30.68,0.5662734508514404,3.225829630082444e-07,31.56
10,43546725424.0,0.46085453033447266,2.1340930800306523e-07,52.42,0.45409080386161804,3.473594176739425e-07,53.25
20,83015056624.0,0.44240331649780273,2.9355311426115804e-07,58.22,0.4354866147041321,3.6379887546900136e-07,58.39
30,122483387824.0,0.410261332988739,2.9553834224316233e-07,67.02,0.4037353992462158,3.9822012354306935e-07,66.77
40,161951719024.0,0.3079402446746826,5.3443568504008e-07,84.94,0.3134849965572357,6.721980412294215e-07,82.21
50,201420050224.0,0.2909961938858032,1.1850235068777693e-06,87.8,0.31071725487709045,1.5818152405699948e-06,84.02
60,240888381424.0,0.29064106941223145,1.9527758468029788e-06,87.0,0.3112153112888336,1.903868792396679e-06,84.11
70,280356712624.0,0.2884582281112671,2.679638782865368e-06,87.12,0.31450334191322327,2.594399347799481e-06,83.97
80,319825043824.0,0.28267183899879456,7.1319482231047004e-06,86.14,0.32820895314216614,7.753054887871258e-06,83.25
90,359293375024.0,0.24327459931373596,1.2442110346455593e-05,86.18,0.29474595189094543,1.5562893167953007e-05,83.67
