Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,58058137600.0,7.511983394622803,96.98,7.254650115966797,91.04
0,75473493760.0,5.80856990814209,98.68,5.660684585571289,92.77
10,249627055360.0,2.74499249458313,98.62,2.712904214859009,93.21
20,423780616960.0,1.7434074878692627,98.5,1.8831371068954468,93.23
30,597934178560.0,1.2554084062576294,98.66,1.7315528392791748,93.18
40,772087740160.0,0.9850844144821167,98.72,1.7139803171157837,93.18
50,946241301760.0,0.8267992734909058,98.98,1.6759517192840576,93.18
60,1120394863360.0,0.7474625110626221,98.92,1.730179786682129,93.28
70,1294548424960.0,0.6447280645370483,98.96,1.6627815961837769,93.24
80,1468701986560.0,0.661645770072937,99.04,1.5122039318084717,93.34
90,1642855548160.0,0.6317231059074402,99.12,1.8012162446975708,93.37
100,1799593753600.0,0.6140963435173035,99.44,2.1853716373443604,93.45
