Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,90074128.0,0.9066405892372131,1.0107777370649274e-06,23.02,0.9054573178291321,1.173045802715933e-06,23.28
0,2792297968.0,0.7374557852745056,1.0225612641079351e-06,29.72,0.7384029030799866,1.1865657825183007e-06,30.08
10,29814536368.0,0.2528188228607178,9.681787105364492e-07,75.24,0.2732173502445221,1.3097619557811413e-06,74.76
20,56836774768.0,0.23986221849918365,9.865598258329555e-07,76.72,0.26543402671813965,1.3720884908252629e-06,75.8
30,83859013168.0,0.23116987943649292,1.1815210427812417e-06,77.84,0.25496557354927063,1.4430370356421918e-06,76.89
40,110881251568.0,0.204523965716362,1.5384350717795314e-06,79.36,0.2394891381263733,1.868481717792747e-06,78.23
50,137903489968.0,0.18369834125041962,2.03481909011316e-06,80.34,0.22112683951854706,2.615294988572714e-06,79.13
60,164925728368.0,0.18082423508167267,2.8361976092128316e-06,79.88,0.21597124636173248,2.74570265901275e-06,79.27
70,191947966768.0,0.17461934685707092,2.0700483673863346e-06,80.08,0.21080023050308228,3.014657295352663e-06,79.42
80,218970205168.0,0.15723244845867157,3.1977572234609397e-06,80.6,0.20129913091659546,4.267807980795624e-06,80.1
90,245992443568.0,0.13991843163967133,4.4436105781642254e-06,81.38,0.19817103445529938,5.906959358981112e-06,80.83
