Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,135654820.0,0.8765479922294617,88.26,0.8316601514816284,66.29
0,16414233220.0,0.30899715423583984,95.02,0.4181766211986542,70.0
10,179200017220.0,0.1571117490530014,96.26,0.3569522202014923,71.11
20,341985801220.0,0.1338113397359848,97.6,0.3723345696926117,71.13
30,504771585220.0,0.09731189906597137,97.74,0.3876589238643646,71.33
40,667557369220.0,0.09551826864480972,97.7,0.4051961302757263,71.46
50,830343153220.0,0.09584156423807144,98.06,0.39330416917800903,71.4
60,993128937220.0,0.09500926733016968,98.24,0.42130160331726074,71.49
70,1155914721220.0,0.08037224411964417,98.32,0.42599228024482727,71.55
80,1318700505220.0,0.07499769330024719,98.32,0.4171355068683624,71.42
90,1481486289220.0,0.0844058245420456,98.72,0.45293763279914856,71.62
100,1644272073220.0,0.09663775563240051,98.74,0.452146053314209,71.49
101,1644272073220.0,0.0685199722647667,98.6,0.452146053314209,71.49
