Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,2307847040.0,14.556760787963867,9.74,14.115898132324219,10.0
0,9231388160.0,1.8226211071014404,10.56,2.078017234802246,10.0
10,78466799360.0,0.3568585515022278,13.06,0.43356531858444214,12.66
20,147702210560.0,0.6899228096008301,10.6,0.8020174503326416,10.31
30,216937621760.0,0.4738128185272217,10.56,0.8422406315803528,10.0
40,286173032960.0,0.5124216675758362,14.38,0.9329208731651306,13.95
50,355408444160.0,0.7338835597038269,11.7,0.7397323846817017,12.49
60,424643855360.0,0.6351884603500366,13.8,1.0962162017822266,14.33
70,493879266560.0,1.3060455322265625,13.7,0.9195125699043274,14.46
80,563114677760.0,1.52932608127594,15.6,2.859386920928955,15.44
90,632350088960.0,4.0161285400390625,14.58,1.5030142068862915,15.53
100,701585500160.0,1.7776916027069092,16.58,3.8794634342193604,16.58
110,770820911360.0,1.03485906124115,17.74,6.56516695022583,17.66
120,840056322560.0,3.248967409133911,18.4,11.222855567932129,17.68
130,909291733760.0,4.615675926208496,17.86,13.292333602905273,17.53
140,978527144960.0,4.790202617645264,19.78,7.063652992248535,19.26
150,1047762556160.0,2.607306480407715,19.62,12.707498550415039,19.05
160,1116997967360.0,9.416576385498047,19.7,3.157125473022461,21.59
170,1186233378560.0,2.0723085403442383,20.4,10.609007835388184,20.73
180,1255468789760.0,2.0564444065093994,20.86,9.483936309814453,21.86
190,1324704200960.0,1.6619611978530884,21.7,10.58642292022705,22.04
200,1387016071040.0,4.472528457641602,21.4,7.683234691619873,21.62
