Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,87.27799987792969,21.22,89.67369079589844,22.46
0,15091845120.0,12.522171974182129,80.34,11.214966773986816,78.2
10,166010296320.0,3.9434218406677246,92.5,5.601352691650391,87.37
20,316928747520.0,2.523068904876709,95.08,4.534425258636475,89.13
30,467847198720.0,2.7542030811309814,96.48,5.552917003631592,90.08
40,618765649920.0,3.17801833152771,97.38,5.6094441413879395,90.35
50,769684101120.0,3.0435140132904053,97.72,5.5178728103637695,90.87
60,920602552320.0,2.943140745162964,97.96,6.0444560050964355,91.0
70,1071521003520.0,3.325646162033081,98.54,8.168048858642578,90.92
80,1222439454720.0,1.9885543584823608,98.84,6.929202556610107,91.23
90,1373357905920.0,1.431663990020752,98.94,6.325341701507568,91.2
100,1509184512000.0,3.0384609699249268,99.42,9.419944763183594,91.04
