Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,118932304.0,0.4320530593395233,6.297205459304678e-07,79.12,0.41525107622146606,5.551698905037483e-07,78.56
0,3686901424.0,0.4157262444496155,6.176982196848257e-07,81.32,0.4011855125427246,5.523159529730037e-07,80.71
10,39366592624.0,0.25589144229888916,5.078323397356144e-07,95.92,0.2518768906593323,4.884670943283709e-07,91.76
20,75046283824.0,0.24271255731582642,4.400801003612287e-07,96.08,0.23963457345962524,4.790725824932451e-07,91.93
30,110725975024.0,0.2261371910572052,3.971188959894789e-07,96.1,0.22500938177108765,5.118409944770974e-07,91.92
40,146405666224.0,0.20020529627799988,5.986556175230362e-07,95.24,0.20210792124271393,7.3439349534965e-07,91.34
50,182085357424.0,0.18639294803142548,1.032223622132733e-06,94.8,0.1876607984304428,1.151374590335763e-06,91.06
60,217765048624.0,0.18344531953334808,9.033089440890762e-07,94.8,0.1843893676996231,1.2487261074056732e-06,91.06
70,253444739824.0,0.17456169426441193,1.1302036000415683e-06,95.1,0.17742328345775604,1.45806541240745e-06,90.94
80,289124431024.0,0.1529519259929657,1.5984533092705533e-06,94.92,0.15356674790382385,2.3671245799050666e-06,90.88
90,324804122224.0,0.13234834372997284,3.0021192287676968e-06,94.62,0.13802975416183472,3.5408120311331004e-06,90.85
