Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,145901632.0,0.9607142210006714,2.691232339202543e-06,77.4,0.9101105332374573,2.9651603199454257e-06,77.52
0,4522950592.0,0.4957350790500641,1.9828878521366278e-06,91.26,0.4520410895347595,1.9020889112653094e-06,88.33
10,48293440192.0,0.1393875777721405,2.3639204300707206e-06,96.28,0.17652979493141174,2.1604828361887485e-06,91.8
20,92063929792.0,0.1352817714214325,1.7708210862110718e-06,96.84,0.16721458733081818,2.1894761630392168e-06,91.8
30,135834419392.0,0.12129368633031845,2.332770918656024e-06,96.58,0.1596728265285492,2.3645288820262067e-06,91.98
40,179604908992.0,0.08952479809522629,2.911181582021527e-06,96.76,0.13731199502944946,3.3258661460422445e-06,92.03
50,223375398592.0,0.08183740824460983,5.294854872772703e-06,96.9,0.13292182981967926,4.350221843196778e-06,92.14
60,267145888192.0,0.08317464590072632,4.363275365903974e-06,97.1,0.1313859075307846,4.693355094786966e-06,92.17
70,310916377792.0,0.07403060793876648,3.7412009987747297e-06,97.06,0.12678615748882294,5.020562184654409e-06,92.2
80,354686867392.0,0.07063306868076324,9.704333024274092e-06,97.44,0.12152125686407089,7.216906396934064e-06,92.33
90,398457356992.0,0.06865818798542023,6.397162906068843e-06,97.44,0.13463754951953888,8.101505045488011e-06,92.39
