Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,129414688.0,0.516974151134491,2.5695132421788003e-07,37.5,0.5232361555099487,3.4769448120641755e-07,38.23
0,4011855328.0,0.5082522630691528,2.702525989661808e-07,39.12,0.513998806476593,3.313858201181574e-07,39.6
10,42836261728.0,0.380085289478302,2.206657541137247e-07,70.44,0.3966737389564514,3.28957753481518e-07,68.98
20,81660668128.0,0.36317068338394165,2.7047295247939473e-07,74.42,0.3793318271636963,3.4030236406579206e-07,73.01
30,120485074528.0,0.33429214358329773,2.952354520857625e-07,80.46,0.3514522314071655,3.66826554909494e-07,78.34
40,159309480928.0,0.26803457736968994,4.114641569685773e-07,89.18,0.2864546477794647,5.537046376957733e-07,86.26
50,198133887328.0,0.25917187333106995,1.3432945706881583e-06,90.58,0.2767515480518341,1.2025212754451786e-06,87.23
60,236958293728.0,0.25897642970085144,1.3121500614943216e-06,89.78,0.2748242914676666,1.4153639540381846e-06,87.18
70,275782700128.0,0.25715285539627075,1.4689966292280587e-06,90.14,0.27001625299453735,1.8499671341487556e-06,87.23
80,314607106528.0,0.237539142370224,3.7352726849348983e-06,89.98,0.24429729580879211,4.833321781916311e-06,86.61
90,353431512928.0,0.20744435489177704,5.8555851865094155e-06,89.02,0.21017929911613464,9.62019112193957e-06,86.37
