Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152783392.0,0.5253037214279175,2.0913169009872945e-06,83.44,0.48584017157554626,1.9683664049807703e-06,82.41
0,4736285152.0,0.4304420053958893,1.8981299945153296e-06,88.66,0.39273643493652344,1.8621419712872012e-06,86.65
10,50571302752.0,0.18563593924045563,9.736447736941045e-07,94.24,0.2089243084192276,1.0842504707397893e-06,90.66
20,96406320352.0,0.1753331869840622,1.2076004622940673e-06,94.62,0.20238536596298218,1.1073932455474278e-06,90.62
30,142241337952.0,0.16851869225502014,1.3907903166909819e-06,94.28,0.18981587886810303,1.1767031082854373e-06,90.77
40,188076355552.0,0.13464568555355072,1.542008135402284e-06,94.34,0.17659687995910645,1.708834020064387e-06,90.71
50,233911373152.0,0.11145461350679398,2.78980451184907e-06,94.7,0.16392415761947632,2.4714590836083516e-06,90.83
60,279746390752.0,0.11513461917638779,2.7518794922798406e-06,94.64,0.16801781952381134,2.560950861152378e-06,90.86
70,325581408352.0,0.10748432576656342,3.886894774041139e-06,94.6,0.17276403307914734,2.7552887331694365e-06,90.91
80,371416425952.0,0.09947088360786438,4.584344424074516e-06,95.02,0.15849201381206512,3.924442808056483e-06,90.98
90,417251443552.0,0.08703973889350891,4.922203515889123e-06,95.2,0.16014495491981506,5.267694177746307e-06,91.12
