Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131628304.0,0.5952183604240417,2.8681600383606565e-07,31.26,0.5686773061752319,3.270634465479816e-07,32.34
0,4080477424.0,0.5883057713508606,2.817619417783135e-07,31.88,0.5612128973007202,3.2736301136537804e-07,33.1
10,43568968624.0,0.46885859966278076,2.9379972943388566e-07,55.7,0.44706374406814575,3.7138423181204416e-07,56.07
20,83057459824.0,0.45024704933166504,3.177535177201207e-07,61.32,0.42802006006240845,3.8132873214635765e-07,61.14
30,122545951024.0,0.4169101417064667,2.645652728006098e-07,69.22,0.39615148305892944,4.1654212168396043e-07,68.54
40,162034442224.0,0.31910228729248047,4.7349996634693525e-07,83.16,0.3185223340988159,6.64439426145691e-07,81.21
50,201522933424.0,0.29878881573677063,1.5816552831893205e-06,87.5,0.3102128803730011,1.6437705880889553e-06,84.39
60,241011424624.0,0.2950496971607208,1.6872988908289699e-06,87.78,0.30790311098098755,1.9811348010989605e-06,84.58
70,280499915824.0,0.28740420937538147,2.1026323793194024e-06,87.46,0.30635061860084534,2.660165819179383e-06,84.47
80,319988407024.0,0.2663465440273285,6.205250883795088e-06,86.5,0.2889368236064911,7.810272109054495e-06,84.39
90,359476898224.0,0.23212221264839172,1.4786078281758819e-05,86.52,0.25652453303337097,1.5735666238470003e-05,84.49
