Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,145762672.0,0.5374351739883423,2.290202928634244e-06,86.7,0.4878758490085602,2.0375853182486026e-06,84.58
0,4518642832.0,0.34033331274986267,2.1366929559007986e-06,92.5,0.3065502345561981,1.9616536519606598e-06,89.38
10,48247444432.0,0.15424515306949615,1.9122187495668186e-06,95.68,0.16873176395893097,1.8781875041895546e-06,92.1
20,91976246032.0,0.1394614726305008,2.831636720657116e-06,96.16,0.1648876816034317,1.909761749629979e-06,92.15
30,135705047632.0,0.1252574324607849,2.6181028260907624e-06,96.26,0.16168685257434845,1.9901240193576086e-06,92.19
40,179433849232.0,0.09899308532476425,2.598422724986449e-06,96.54,0.14095020294189453,2.7134574338560924e-06,92.38
50,223162650832.0,0.08116887509822845,4.111022462893743e-06,97.02,0.1418449878692627,3.420037501200568e-06,92.37
60,266891452432.0,0.08083057403564453,3.934283085982315e-06,96.88,0.1456359624862671,3.5423413464741316e-06,92.34
70,310620254032.0,0.07530516386032104,2.4816208679112606e-06,97.02,0.14719977974891663,3.739161002158653e-06,92.38
80,354349055632.0,0.07031075656414032,3.953990017180331e-06,96.94,0.14865104854106903,4.680028723669238e-06,92.4
90,398077857232.0,0.06032021716237068,5.492815034813248e-06,97.2,0.14850066602230072,5.649957529385574e-06,92.45
