Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,40314412800.0,12.415083885192871,28.06,12.870553970336914,28.62
0,52397976960.0,4.521377086639404,50.4,4.652663707733154,47.88
10,173233618560.0,4.0326313972473145,67.4,4.9723687171936035,64.94
20,294069260160.0,3.118530511856079,74.46,7.0420613288879395,71.45
30,414904901760.0,3.8911447525024414,79.78,8.85445785522461,76.26
40,535740543360.0,5.41674280166626,83.74,5.021315574645996,80.14
50,656576184960.0,4.247655868530273,86.88,9.225031852722168,82.14
60,777411826560.0,8.776806831359863,88.26,9.872689247131348,84.03
70,898247468160.0,6.905644416809082,90.7,7.719940662384033,85.62
80,1019083109760.0,5.0639967918396,92.48,5.475636959075928,86.72
90,1139918751360.0,6.515731334686279,93.18,10.087327003479004,87.02
100,1248670828800.0,6.3655266761779785,94.26,12.04491901397705,87.5
