Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,25.636985778808594,19.2,27.056623458862305,19.79
0,9096844800.0,12.907979965209961,47.34,14.194283485412598,43.89
10,100065292800.0,7.08040714263916,70.64,11.249555587768555,60.06
20,191033740800.0,4.972172737121582,76.84,9.178496360778809,63.27
30,282002188800.0,5.6944050788879395,80.54,9.742219924926758,64.6
40,372970636800.0,4.885079383850098,82.86,10.649913787841797,65.67
50,463939084800.0,5.868377208709717,85.92,12.577459335327148,65.97
60,554907532800.0,6.73964262008667,86.98,14.560779571533203,66.28
70,645875980800.0,4.324213981628418,88.9,12.605744361877441,66.74
80,736844428800.0,3.671800136566162,90.44,11.848204612731934,66.92
90,827812876800.0,4.067919731140137,91.26,12.398031234741211,67.0
100,909684480000.0,5.224035263061523,92.32,14.917170524597168,67.09
