Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,35.25937271118164,0.9,34.81599807739258,1.0
0,7992062880.0,4.154877185821533,1.2,4.9026055335998535,1.0
10,87912691680.0,0.574321448802948,1.68,1.574913501739502,1.25
20,167833320480.0,0.6208716630935669,1.34,1.3501917123794556,1.0
30,247753949280.0,0.4139578640460968,1.34,1.345776915550232,1.01
40,327674578080.0,0.41781991720199585,1.38,1.2919474840164185,1.04
50,407595206880.0,0.3423742651939392,1.42,1.1374194622039795,1.13
60,487515835680.0,0.3755244314670563,1.34,1.1895384788513184,1.02
70,567436464480.0,0.34630095958709717,1.66,1.2738701105117798,1.34
80,647357093280.0,0.4200335741043091,1.36,1.2733774185180664,1.03
90,727277722080.0,0.3708612620830536,1.56,1.3353649377822876,1.18
100,807198350880.0,0.3675380051136017,1.58,1.1982702016830444,1.2
110,887118979680.0,0.3878435790538788,1.4,1.2224169969558716,1.05
120,967039608480.0,0.6038168668746948,1.5,1.3835996389389038,1.14
130,1046960237280.0,0.5849369764328003,1.7,1.3815555572509766,1.31
140,1126880866080.0,0.5521524548530579,1.38,1.3893327713012695,1.05
150,1206801494880.0,0.5695494413375854,1.66,1.435347080230713,1.34
160,1286722123680.0,1.1768028736114502,1.6,1.7680678367614746,1.28
170,1366642752480.0,0.9015355110168457,1.98,1.6953489780426025,1.57
180,1446563381280.0,0.6560007929801941,2.44,1.4598361253738403,1.97
190,1526484010080.0,0.7162588238716125,2.3,1.5928446054458618,1.94
200,1598412576000.0,1.8918040990829468,2.28,2.06673002243042,1.81
