Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143797552.0,0.8744669556617737,4.987668035028037e-06,81.96,0.7669436931610107,3.7923405216133688e-06,80.72
0,4457724112.0,0.4829108417034149,3.3020371574821183e-06,91.78,0.4160730242729187,2.586058599263197e-06,88.6
10,47596989712.0,0.12023948132991791,3.954422027163673e-06,97.08,0.16359266638755798,3.789213906202349e-06,92.3
20,90736255312.0,0.11090945452451706,3.7800564314238727e-06,97.62,0.15529225766658783,3.955036845582072e-06,92.41
30,133875520912.0,0.09859329462051392,4.20552896684967e-06,97.68,0.15175752341747284,4.091328719368903e-06,92.44
40,177014786512.0,0.07079137861728668,4.569856628222624e-06,97.44,0.12838585674762726,5.734746991947759e-06,92.74
50,220154052112.0,0.06494083255529404,7.474806352547603e-06,97.84,0.1329723447561264,6.691165253869258e-06,92.95
60,263293317712.0,0.06302974373102188,5.860735200258205e-06,97.78,0.12931941449642181,7.070802439557156e-06,92.93
70,306432583312.0,0.058293312788009644,6.773004770366242e-06,97.92,0.13129718601703644,7.412228569592116e-06,92.94
80,349571848912.0,0.051052190363407135,9.542892257741187e-06,98.04,0.12842293083667755,9.046024388226215e-06,93.07
90,392711114512.0,0.052409976720809937,9.777536433830392e-06,98.02,0.12920795381069183,1.0360688065702561e-05,93.08
