Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131728576.0,0.6012768745422363,2.0747199869219912e-07,30.9,0.5630277991294861,2.8046216016264225e-07,32.49
0,4083585856.0,0.5926437377929688,2.506603493657167e-07,31.5,0.5549445748329163,2.778254213353648e-07,33.21
10,43602158656.0,0.4621824622154236,2.3565215201415413e-07,57.3,0.4345906972885132,3.7934216834401013e-07,58.14
20,83120731456.0,0.4389289915561676,3.1735538641441963e-07,63.28,0.4140656292438507,3.9735618884151336e-07,62.93
30,122639304256.0,0.40015968680381775,2.989572749356739e-07,70.68,0.3803865611553192,4.3613809452835994e-07,69.91
40,162157877056.0,0.3019012212753296,5.514007170859259e-07,83.86,0.3177909255027771,7.648212658750708e-07,81.71
50,201676449856.0,0.27893728017807007,1.5577726344417897e-06,87.86,0.3095364570617676,2.06480581255164e-06,84.17
60,241195022656.0,0.2762672007083893,1.8217828028355143e-06,87.4,0.3097955584526062,2.510771764718811e-06,84.22
70,280713595456.0,0.2712625563144684,2.928877620433923e-06,87.14,0.3119058907032013,3.3598983009142103e-06,84.34
80,320232168256.0,0.25798216462135315,9.465100447414443e-06,86.48,0.30087512731552124,9.569120265950914e-06,83.76
90,359750741056.0,0.22757038474082947,1.601771145942621e-05,85.86,0.291606068611145,1.82408512046095e-05,84.0
