Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3699870080.0,10.66247844696045,10.54,10.965513229370117,10.1
0,14799480320.0,2.812108278274536,9.7,2.901179313659668,9.12
10,125795582720.0,0.42369332909584045,10.0,0.871012806892395,8.32
20,236791685120.0,0.7760822176933289,11.3,0.9947390556335449,12.38
30,347787787520.0,0.38031595945358276,11.02,0.49114930629730225,10.18
40,458783889920.0,0.7039611339569092,11.88,0.950806200504303,11.02
50,569779992320.0,0.2834693491458893,14.68,0.5690334439277649,13.09
60,680776094720.0,0.47267720103263855,15.02,0.46590477228164673,12.32
70,791772197120.0,0.7019080519676208,14.44,0.8383695483207703,12.72
80,902768299520.0,0.8228414058685303,15.04,1.283092737197876,13.25
90,1013764401920.0,0.7613077759742737,14.38,1.529642939567566,13.18
100,1124760504320.0,1.257857084274292,15.86,1.2359944581985474,14.3
110,1235756606720.0,3.0753626823425293,15.16,7.019993305206299,13.44
120,1346752709120.0,7.539297103881836,15.6,14.421354293823242,13.78
130,1457748811520.0,5.026514530181885,16.76,2.67476749420166,15.37
140,1568744913920.0,14.687697410583496,17.0,6.797158241271973,16.92
150,1679741016320.0,13.520323753356934,20.38,4.472208023071289,19.57
160,1790737118720.0,13.227579116821289,21.16,3.230144500732422,20.8
170,1901733221120.0,8.777154922485352,22.44,2.31109619140625,22.14
180,2012729323520.0,3.240318536758423,22.42,8.279617309570312,22.52
190,2123725425920.0,27.51170539855957,23.0,16.03890609741211,23.1
200,2223621918080.0,24.617877960205078,23.98,34.350746154785156,22.95
