Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152683072.0,0.5301511287689209,2.5499778075754875e-06,84.12,0.4875176250934601,2.5349872885271907e-06,82.54
0,4733175232.0,0.4448777139186859,1.9327583231643075e-06,88.28,0.4138185679912567,2.326889898540685e-06,86.24
10,50538096832.0,0.19096551835536957,9.847743740465376e-07,93.82,0.1970246285200119,1.1852708894366515e-06,90.57
20,96343018432.0,0.1815703809261322,8.875892945070518e-07,94.04,0.18835613131523132,1.245486146217445e-06,90.62
30,142147940032.0,0.16879630088806152,1.062321302924829e-06,94.04,0.1774490624666214,1.3797454130326514e-06,90.55
40,187952861632.0,0.1351788341999054,1.4572214013242046e-06,93.96,0.149297297000885,1.94087510863028e-06,90.94
50,233757783232.0,0.11770771443843842,2.612534217405482e-06,94.2,0.13228164613246918,2.6708351015258813e-06,90.99
60,279562704832.0,0.11846651136875153,2.147210580005776e-06,94.74,0.13266906142234802,2.7982810024695937e-06,91.0
70,325367626432.0,0.10661403834819794,1.951784952325397e-06,94.32,0.12388699501752853,3.1580625545757357e-06,91.09
80,371172548032.0,0.09456079453229904,3.478718554106308e-06,94.92,0.1221604198217392,4.221205017529428e-06,91.25
90,416977469632.0,0.08659998327493668,3.81678000849206e-06,95.12,0.11729276925325394,5.318053808878176e-06,91.37
