Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,85.78878784179688,10.0,85.80665588378906,10.37
0,20286664320.0,7.891108989715576,48.4,8.863325119018555,48.3
10,223153307520.0,5.20529842376709,81.82,5.7115044593811035,79.39
20,426019950720.0,7.442407131195068,87.84,9.551714897155762,83.84
30,628886593920.0,7.984467029571533,90.94,8.81120777130127,86.22
40,831753237120.0,6.1349334716796875,92.76,7.298108100891113,87.61
50,1034619880320.0,3.8127496242523193,94.08,5.726094722747803,88.32
60,1237486523520.0,6.158890247344971,94.26,7.281309127807617,88.15
70,1440353166720.0,6.302445888519287,95.36,8.700129508972168,88.62
80,1643219809920.0,5.679498195648193,96.24,9.209592819213867,88.86
90,1846086453120.0,5.1073832511901855,96.3,10.553671836853027,88.82
100,2048953096320.0,5.896059513092041,97.1,8.114701271057129,89.26
110,2251819739520.0,3.408050775527954,97.34,8.222752571105957,89.69
120,2454686382720.0,5.212265968322754,97.5,8.196614265441895,89.48
130,2657553025920.0,3.644214630126953,97.98,7.0009307861328125,89.75
140,2860419669120.0,1.8870991468429565,98.36,6.529280662536621,89.79
150,3063286312320.0,4.1190972328186035,98.24,12.086435317993164,89.59
160,3266152955520.0,4.157087802886963,98.48,8.419893264770508,89.69
170,3469019598720.0,1.3381924629211426,98.7,6.416703224182129,89.93
180,3671886241920.0,2.449664831161499,99.24,8.62205696105957,89.76
190,3874752885120.0,3.9612317085266113,99.04,7.734466075897217,89.88
200,4057332864000.0,3.081540107727051,99.24,10.772789001464844,89.53
