layer_names,pr
conv1,0.0
layer1.0.conv1,0.6411133
layer1.0.conv2,0.8097331
layer1.0.conv3,0.7854614
layer1.0.shortcut.0,0.612854
layer1.1.conv1,1.0
layer1.1.conv2,1.0
layer1.1.conv3,1.0
layer1.2.conv1,1.0
layer1.2.conv2,1.0
layer1.2.conv3,1.0
layer2.0.conv1,0.8987427
layer2.0.conv2,0.890781
layer2.0.conv3,0.78053284
layer2.0.shortcut.0,0.77438354
layer2.1.conv1,0.98165894
layer2.1.conv2,0.9942491
layer2.1.conv3,0.9773865
layer2.2.conv1,0.7043152
layer2.2.conv2,0.6712036
layer2.2.conv3,0.83784485
layer2.3.conv1,0.60194397
layer2.3.conv2,0.5336575
layer2.3.conv3,0.78538513
layer3.0.conv1,0.52534485
layer3.0.conv2,0.5549706
layer3.0.conv3,0.6905632
layer3.0.shortcut.0,0.7769966
layer3.1.conv1,0.90541077
layer3.1.conv2,0.9352739
layer3.1.conv3,0.94773865
layer3.2.conv1,0.7094078
layer3.2.conv2,0.6702779
layer3.2.conv3,0.67251587
layer3.3.conv1,0.80490875
layer3.3.conv2,0.89890546
layer3.3.conv3,0.8901367
layer3.4.conv1,0.5851135
layer3.4.conv2,0.61347455
layer3.4.conv3,0.61834717
layer3.5.conv1,0.57077026
layer3.5.conv2,0.5456475
layer3.5.conv3,0.63708496
layer4.0.conv1,0.39673996
layer4.0.conv2,0.609528
layer4.0.conv3,0.6702738
layer4.0.shortcut.0,0.8448596
layer4.1.conv1,0.59312534
layer4.1.conv2,0.575517
layer4.1.conv3,0.75765896
layer4.2.conv1,0.66447735
layer4.2.conv2,0.7025265
layer4.2.conv3,0.8964529
linear,0.0
