layer_names,pr
conv1,0.0
layer1.0.conv1,0.66259766
layer1.0.conv2,0.8765462
layer1.0.conv3,0.79577637
layer1.0.shortcut.0,0.45007324
layer1.1.conv1,0.97442627
layer1.1.conv2,0.9995117
layer1.1.conv3,0.99884033
layer1.2.conv1,0.97320557
layer1.2.conv2,0.9995117
layer1.2.conv3,0.9984131
layer2.0.conv1,0.4618225
layer2.0.conv2,0.44181314
layer2.0.conv3,0.24768066
layer2.0.shortcut.0,0.3258133
layer2.1.conv1,0.3613739
layer2.1.conv2,0.5866225
layer2.1.conv3,0.68270874
layer2.2.conv1,0.18714905
layer2.2.conv2,0.21769884
layer2.2.conv3,0.34352112
layer2.3.conv1,0.33172607
layer2.3.conv2,0.41444907
layer2.3.conv3,0.29525757
layer3.0.conv1,0.08178711
layer3.0.conv2,0.11293708
layer3.0.conv3,0.3380394
layer3.0.shortcut.0,0.36244583
layer3.1.conv1,0.46308136
layer3.1.conv2,0.6377292
layer3.1.conv3,0.6739044
layer3.2.conv1,0.3456421
layer3.2.conv2,0.39541456
layer3.2.conv3,0.41614532
layer3.3.conv1,0.3325386
layer3.3.conv2,0.33472866
layer3.3.conv3,0.33127975
layer3.4.conv1,0.1841507
layer3.4.conv2,0.12660387
layer3.4.conv3,0.16977692
layer3.5.conv1,0.12817764
layer3.5.conv2,0.24376424
layer3.5.conv3,0.22916794
layer4.0.conv1,0.07501984
layer4.0.conv2,0.1468828
layer4.0.conv3,0.37099648
layer4.0.shortcut.0,0.45051956
layer4.1.conv1,0.33791447
layer4.1.conv2,0.19283336
layer4.1.conv3,0.40855503
layer4.2.conv1,0.2884121
layer4.2.conv2,0.17258453
layer4.2.conv3,0.44844437
linear,0.0
