layer_names,pr
conv1,0.0
layer1.0.conv1,0.6640625
layer1.0.conv2,0.6685113
layer1.0.conv3,0.49279785
layer1.0.shortcut.0,0.4465332
layer1.1.conv1,0.5186157
layer1.1.conv2,0.43123373
layer1.1.conv3,0.3805542
layer1.2.conv1,0.5392456
layer1.2.conv2,0.70673287
layer1.2.conv3,0.62835693
layer2.0.conv1,0.118255615
layer2.0.conv2,0.15176731
layer2.0.conv3,0.31915283
layer2.0.shortcut.0,0.3268814
layer2.1.conv1,0.41705322
layer2.1.conv2,0.48832193
layer2.1.conv3,0.6650543
layer2.2.conv1,0.29959106
layer2.2.conv2,0.34337023
layer2.2.conv3,0.41358948
layer2.3.conv1,0.19021606
layer2.3.conv2,0.35786948
layer2.3.conv3,0.4985962
layer3.0.conv1,0.10770416
layer3.0.conv2,0.1721734
layer3.0.conv3,0.2376709
layer3.0.shortcut.0,0.3019123
layer3.1.conv1,0.50998306
layer3.1.conv2,0.6421475
layer3.1.conv3,0.55352783
layer3.2.conv1,0.31698608
layer3.2.conv2,0.34503683
layer3.2.conv3,0.33984756
layer3.3.conv1,0.38041687
layer3.3.conv2,0.6478475
layer3.3.conv3,0.62966156
layer3.4.conv1,0.26680374
layer3.4.conv2,0.3609246
layer3.4.conv3,0.35311508
layer3.5.conv1,0.18367004
layer3.5.conv2,0.29022047
layer3.5.conv3,0.27498627
layer4.0.conv1,0.13309288
layer4.0.conv2,0.24998008
layer4.0.conv3,0.4839325
layer4.0.shortcut.0,0.5985346
layer4.1.conv1,0.4507084
layer4.1.conv2,0.30961525
layer4.1.conv3,0.48200226
layer4.2.conv1,0.44444466
layer4.2.conv2,0.40766442
layer4.2.conv3,0.5623474
linear,0.0
