layer_names,pr
conv1,0.0
layer1.0.conv1,0.6738281
layer1.0.conv2,0.68530273
layer1.0.conv3,0.538208
layer1.0.shortcut.0,0.4699707
layer1.1.conv1,0.5420532
layer1.1.conv2,0.45906577
layer1.1.conv3,0.46307373
layer1.2.conv1,0.5654297
layer1.2.conv2,0.7199978
layer1.2.conv3,0.6915283
layer2.0.conv1,0.16296387
layer2.0.conv2,0.2111206
layer2.0.conv3,0.3756714
layer2.0.shortcut.0,0.38617706
layer2.1.conv1,0.5079346
layer2.1.conv2,0.57903373
layer2.1.conv3,0.738739
layer2.2.conv1,0.3779297
layer2.2.conv2,0.40293375
layer2.2.conv3,0.48641968
layer2.3.conv1,0.2557373
layer2.3.conv2,0.4102173
layer2.3.conv3,0.5716553
layer3.0.conv1,0.15919495
layer3.0.conv2,0.2521447
layer3.0.conv3,0.28833008
layer3.0.shortcut.0,0.37929916
layer3.1.conv1,0.625103
layer3.1.conv2,0.7282528
layer3.1.conv3,0.62140274
layer3.2.conv1,0.4135933
layer3.2.conv2,0.44459194
layer3.2.conv3,0.4126892
layer3.3.conv1,0.49507904
layer3.3.conv2,0.7225223
layer3.3.conv3,0.6966286
layer3.4.conv1,0.362854
layer3.4.conv2,0.45009866
layer3.4.conv3,0.4382515
layer3.5.conv1,0.2639923
layer3.5.conv2,0.3771837
layer3.5.conv3,0.35466766
layer4.0.conv1,0.19543839
layer4.0.conv2,0.3610912
layer4.0.conv3,0.59007454
layer4.0.shortcut.0,0.7165327
layer4.1.conv1,0.5519352
layer4.1.conv2,0.43383068
layer4.1.conv3,0.5844612
layer4.2.conv1,0.54487324
layer4.2.conv2,0.53353626
layer4.2.conv3,0.6572752
linear,0.0
