layer_names,pr
conv1,0.0
layer1.0.conv1,0.7561035
layer1.0.conv2,0.8158095
layer1.0.conv3,0.73010254
layer1.0.shortcut.0,0.63830566
layer1.1.conv1,0.7034912
layer1.1.conv2,0.6603733
layer1.1.conv3,0.7225342
layer1.2.conv1,0.7513428
layer1.2.conv2,0.8222385
layer1.2.conv3,0.84869385
layer2.0.conv1,0.4777527
layer2.0.conv2,0.6260173
layer2.0.conv3,0.6902771
layer2.0.shortcut.0,0.73376465
layer2.1.conv1,0.88442993
layer2.1.conv2,0.8918728
layer2.1.conv3,0.8981781
layer2.2.conv1,0.80755615
layer2.2.conv2,0.76101345
layer2.2.conv3,0.8219452
layer2.3.conv1,0.6838074
layer2.3.conv2,0.7498576
layer2.3.conv3,0.80584717
layer3.0.conv1,0.53520966
layer3.0.conv2,0.7472636
layer3.0.conv3,0.6467743
layer3.0.shortcut.0,0.81942177
layer3.1.conv1,0.95337296
layer3.1.conv2,0.9601898
layer3.1.conv3,0.9083328
layer3.2.conv1,0.8854332
layer3.2.conv2,0.8945296
layer3.2.conv3,0.8088112
layer3.3.conv1,0.92707443
layer3.3.conv2,0.9603221
layer3.3.conv3,0.9397011
layer3.4.conv1,0.8574524
layer3.4.conv2,0.8875716
layer3.4.conv3,0.84714127
layer3.5.conv1,0.7637062
layer3.5.conv2,0.85027736
layer3.5.conv3,0.7972717
layer4.0.conv1,0.6396961
layer4.0.conv2,0.90196145
layer4.0.conv3,0.93586445
layer4.0.shortcut.0,0.98024607
layer4.1.conv1,0.9171839
layer4.1.conv2,0.95144314
layer4.1.conv3,0.92946815
layer4.2.conv1,0.9174061
layer4.2.conv2,0.97740597
layer4.2.conv3,0.9476414
linear,0.0
