Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,6757757440.0,69.98504638671875,10.86,70.07876586914062,10.92
0,27031029760.0,7.809613227844238,52.54,8.252848625183105,54.05
10,229763752960.0,4.1827239990234375,82.3,5.423909664154053,80.45
20,432496476160.0,8.171631813049316,88.08,9.479645729064941,84.85
30,635229199360.0,5.649286270141602,90.32,7.456785678863525,86.84
40,837961922560.0,4.541709899902344,92.62,5.428486347198486,87.87
50,1040694645760.0,3.3665473461151123,93.86,6.28668212890625,88.58
60,1243427368960.0,6.080440521240234,94.24,9.032800674438477,88.69
70,1446160092160.0,5.819608688354492,95.14,4.717386245727539,89.31
80,1648892815360.0,4.490092754364014,96.2,6.4348039627075195,89.55
90,1851625538560.0,2.5980663299560547,96.84,5.701557159423828,89.8
100,2054358261760.0,4.184960842132568,97.14,5.28509521484375,89.84
110,2257090984960.0,3.894493579864502,97.48,8.238171577453613,89.7
120,2459823708160.0,7.356636047363281,97.68,13.079222679138184,89.54
130,2662556431360.0,3.3297247886657715,97.98,8.608134269714355,89.91
140,2865289154560.0,4.295358180999756,98.22,9.080323219299316,89.6
150,3068021877760.0,3.285438060760498,98.56,8.505753517150879,89.96
160,3270754600960.0,2.2524807453155518,98.78,5.914755344390869,90.24
170,3473487324160.0,3.382317304611206,98.56,9.136431694030762,90.03
180,3676220047360.0,3.786376714706421,99.06,10.310681343078613,90.15
190,3878952770560.0,2.749008893966675,99.12,8.674935340881348,90.17
200,4061412221440.0,4.793787956237793,99.14,14.633874893188477,89.7
