Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,53316288000.0,78.83517456054688,23.4,82.47037506103516,23.73
0,69335178240.0,12.899927139282227,78.34,13.166900634765625,76.45
10,229524080640.0,4.464582443237305,91.38,5.08971643447876,86.7
20,389712983040.0,6.579872131347656,94.4,8.254671096801758,88.45
30,549901885440.0,3.8103432655334473,95.4,5.806981563568115,89.49
40,710090787840.0,4.693268775939941,96.4,6.87806510925293,90.0
50,870279690240.0,3.1910688877105713,97.06,5.478975296020508,90.36
60,1030468592640.0,3.0011003017425537,97.92,6.885814189910889,90.63
70,1190657495040.0,2.6242897510528564,98.44,5.945956707000732,90.78
80,1350846397440.0,1.8956477642059326,98.6,4.5755205154418945,91.03
90,1511035299840.0,1.5988121032714844,98.78,5.612186908721924,91.28
100,1655205312000.0,4.779777526855469,98.7,9.129846572875977,91.03
