Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,16.5640869140625,1.1,16.727384567260742,1.0
0,15585354240.0,1.4412930011749268,7.74,1.4779391288757324,7.24
10,171438896640.0,0.3237244486808777,15.32,0.6357579827308655,13.84
20,327292439040.0,0.3328199088573456,18.3,0.7652861475944519,16.97
30,483145981440.0,0.5436723828315735,20.32,0.9640126824378967,19.12
40,638999523840.0,0.9694281816482544,23.0,1.335275650024414,22.26
50,794853066240.0,1.6571158170700073,23.98,1.9800264835357666,22.42
60,950706608640.0,2.0579521656036377,27.44,2.323704242706299,24.94
70,1106560151040.0,2.4857964515686035,29.22,2.9746651649475098,25.9
80,1262413693440.0,2.8376028537750244,31.08,3.2714831829071045,27.69
90,1418267235840.0,3.027456283569336,32.42,3.597919464111328,29.22
100,1574120778240.0,3.3596131801605225,34.96,3.6982505321502686,31.25
101,1574120778240.0,3.395129680633545,34.46,3.6982505321502686,31.25
