Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,168727600.0,0.7355250120162964,3.925843543584051e-07,17.92,0.7052650451660156,4.81032884636079e-07,18.66
0,5230555600.0,0.6361744403839111,4.0507472931494704e-07,20.12,0.6052736639976501,4.7248178702830046e-07,21.38
10,55848835600.0,0.1742832511663437,4.0792355093799415e-07,61.94,0.2099035680294037,6.286487632678472e-07,63.43
20,106467115600.0,0.17965984344482422,4.5894446998318017e-07,63.18,0.2146836668252945,6.90694662353053e-07,64.57
30,157085395600.0,0.1840248554944992,5.884906499886711e-07,63.96,0.22104130685329437,7.792878022883087e-07,65.86
40,207703675600.0,0.20899590849876404,1.1017014003300574e-06,67.56,0.2506903409957886,1.5175846783677116e-06,68.09
50,258321955600.0,0.2123853862285614,1.8963802403959562e-06,69.64,0.24354733526706696,2.7226215024711564e-06,69.75
60,308940235600.0,0.21075090765953064,2.8519257284642663e-06,69.98,0.24036835134029388,2.976747964567039e-06,70.03
70,359558515600.0,0.20236186683177948,3.179748318871134e-06,70.2,0.23709070682525635,3.5579864743340295e-06,70.41
80,410176795600.0,0.18378297984600067,3.2466159609612077e-06,71.74,0.221103698015213,6.2011558839003555e-06,71.41
90,460795075600.0,0.15830904245376587,8.211129170376807e-06,72.22,0.2172268033027649,9.389421393279918e-06,72.21
