Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131671600.0,0.6066485047340393,3.3377381214449997e-07,29.64,0.5718408823013306,3.732633331310353e-07,31.01
0,4081819600.0,0.5968095064163208,3.9457373190998624e-07,30.58,0.5631716251373291,3.624227815635095e-07,31.9
10,43583299600.0,0.4649254381656647,2.7937508662034816e-07,56.24,0.43889784812927246,3.5861924629898567e-07,56.93
20,83084779600.0,0.4458121061325073,3.1064635663824447e-07,62.18,0.41924169659614563,3.752099644316331e-07,62.1
30,122586259600.0,0.41061535477638245,2.9051884098407754e-07,70.48,0.3865649700164795,4.1854625010273594e-07,69.9
40,162087739600.0,0.31258511543273926,6.851363423265866e-07,83.86,0.2951180934906006,7.838455644559872e-07,82.74
50,201589219600.0,0.2850645184516907,2.254289938719012e-06,87.44,0.2807067632675171,2.066876277240226e-06,84.6
60,241090699600.0,0.2833857834339142,2.052214995273971e-06,86.62,0.2814793288707733,2.50383300226531e-06,84.51
70,280592179600.0,0.27777180075645447,2.3316652004723437e-06,87.28,0.2831931412220001,3.3055425774364267e-06,84.43
80,320093659600.0,0.2727075517177582,7.489036761398893e-06,85.44,0.2970663011074066,9.36535798246041e-06,83.58
90,359595139600.0,0.24364115297794342,2.078555007756222e-05,85.36,0.2748199701309204,1.784839878382627e-05,83.85
