Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,2.3774051666259766,59.02,2.2403628826141357,53.0
0,44979686400.0,0.5558496713638306,90.34,0.5140746831893921,71.71
10,494776550400.0,0.17746558785438538,94.86,0.38046032190322876,74.26
20,944573414400.0,0.1222691461443901,96.78,0.3782535195350647,75.08
30,1394370278400.0,0.12525419890880585,97.48,0.424421489238739,75.37
40,1844167142400.0,0.11711232364177704,98.04,0.4182046353816986,75.44
50,2293964006400.0,0.1282745748758316,98.54,0.44037824869155884,75.75
60,2743760870400.0,0.11211562156677246,98.68,0.5025153160095215,75.68
70,3193557734400.0,0.09863334894180298,98.9,0.5031213760375977,75.7
80,3643354598400.0,0.10131976753473282,98.94,0.49117591977119446,75.61
90,4093151462400.0,0.07217635214328766,98.92,0.4898386001586914,75.75
100,4542948326400.0,0.08413878083229065,98.94,0.4876219928264618,75.83
101,4542948326400.0,0.0844070091843605,99.48,0.4876220226287842,75.83
