Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 7 train accuracy,Prob 8 train accuracy,Prob 9 train accuracy,Prob 10 train accuracy,Prob 11 train accuracy,Prob 12 train accuracy,Prob 13 train accuracy,Prob 14 train accuracy,Prob 15 train accuracy,Prob 16 train accuracy,Prob 17 train accuracy,Prob 18 train accuracy,Prob 19 train accuracy,Prob 20 train accuracy,Prob 21 train accuracy,Prob 22 train accuracy,Prob 23 train accuracy,Prob 24 train accuracy,Prob 25 train accuracy,Prob 26 train accuracy,Prob 27 train accuracy,Prob 28 train accuracy,Prob 29 train accuracy,Prob 30 train accuracy,Prob 31 train accuracy,Prob 32 train accuracy,Prob 33 train accuracy,Prob 34 train accuracy,Prob 35 train accuracy,Prob 36 train accuracy,Prob 37 train accuracy,Prob 38 train accuracy,Prob 39 train accuracy,Prob 40 train accuracy,Prob 41 train accuracy,Prob 42 train accuracy,Prob 43 train accuracy,Prob 44 train accuracy,Prob 45 train accuracy,Prob 46 train accuracy,Prob 47 train accuracy,Prob 48 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy,Prob 7 test accuracy,Prob 8 test accuracy,Prob 9 test accuracy,Prob 10 test accuracy,Prob 11 test accuracy,Prob 12 test accuracy,Prob 13 test accuracy,Prob 14 test accuracy,Prob 15 test accuracy,Prob 16 test accuracy,Prob 17 test accuracy,Prob 18 test accuracy,Prob 19 test accuracy,Prob 20 test accuracy,Prob 21 test accuracy,Prob 22 test accuracy,Prob 23 test accuracy,Prob 24 test accuracy,Prob 25 test accuracy,Prob 26 test accuracy,Prob 27 test accuracy,Prob 28 test accuracy,Prob 29 test accuracy,Prob 30 test accuracy,Prob 31 test accuracy,Prob 32 test accuracy,Prob 33 test accuracy,Prob 34 test accuracy,Prob 35 test accuracy,Prob 36 test accuracy,Prob 37 test accuracy,Prob 38 test accuracy,Prob 39 test accuracy,Prob 40 test accuracy,Prob 41 test accuracy,Prob 42 test accuracy,Prob 43 test accuracy,Prob 44 test accuracy,Prob 45 test accuracy,Prob 46 test accuracy,Prob 47 test accuracy,Prob 48 test accuracy,Final test accuracy
0,1.5399999999598453,0.5947368420651085,0.6126315789473684,2.3389473683407433,0.7105263157894737,0.6178947368421053,2.2168421051828484,0.6536842105263158,0.6631578947368421,2.212631578867059,0.6484210526315789,0.8010526315789473,3.5178947367617956,1.6063157894335296,1.218947368380898,3.5052631578947366,0.9031578947368422,0.7431578947368421,3.4263157893130654,0.9273684210526316,0.6978947368421052,3.4,1.7347368420651084,2.0989473684210527,7.875789473523592,1.5115789473684211,0.9378947368421052,7.4536842105263155,1.6852631578947368,1.04,7.4242105261551705,1.5315789473282664,1.4242105263157894,7.265263157573499,1.9210526315387926,1.3010526315789475,7.367368420731394,1.688421052631579,1.3589473684210527,7.405263157573499,6.109473684170371,19.26842105231034,42.15578947368421,22.647368421052633,31.33157894736842,62.39368421020508,37.12421052631579,51.14210526219418,75.2526315783049,2.16,0.65,0.7,2.97,1.18,0.61,3.41,0.84,0.6,3.58,0.64,1.31,4.5,1.61,1.67,4.52,0.83,1.11,4.87,1.72,0.81,4.89,4.01,4.2,9.31,2.36,0.88,9.39,2.47,1.4,9.47,1.82,1.74,10.33,3.29,2.41,11.13,3.73,2.72,11.57,8.45,26.04,46.18,30.12,38.04,55.79,40.21,46.61,57.85,59.46
1,2.0926315789072136,0.5736842105263158,0.5757894736842105,2.8189473683407433,0.8947368420651084,0.6884210526315789,2.707368420972322,0.8084210526315789,0.7126315789473684,2.7484210525512696,0.7347368421052631,0.9663157894736842,4.026315789393375,1.6999999999598452,1.573684210486161,4.096842105182849,0.9810526315789474,0.7957894736842105,4.119999999919691,1.0,0.6842105262756347,4.08421052623548,1.7368421052230032,2.2505263157894735,9.277894736681487,1.8189473683808979,0.9484210526315789,8.831578947207802,1.9315789472881117,1.1221052631578947,8.778947368260434,1.7905263157091642,1.4831578946565327,8.606315789473685,2.42210526311774,1.6515789473282663,8.695789473523591,1.90210526311774,1.6094736841703716,8.466315789313064,7.283157894736842,22.7,50.591578946725946,26.886315789152448,37.62736842041016,70.4778947368421,44.33368421020508,59.806315789473686,79.37894736842105,2.32,0.69,0.76,2.91,1.1,0.66,3.03,0.79,0.81,3.16,1.06,0.84,4.08,1.42,1.48,4.19,1.02,1.45,4.27,1.56,1.18,4.37,1.6,2.72,8.25,2.09,1.27,7.93,2.5,1.76,7.97,2.75,2.34,8.59,3.38,2.18,8.94,2.59,1.98,9.52,9.61,24.37,47.29,27.98,36.45,56.61,40.08,47.91,57.97,59.46
2,2.1926315789473683,0.6926315789072137,0.6494736841703717,2.9357894736842107,0.9463157894736842,0.7778947368421053,2.8357894736842106,0.7336842105263158,0.7347368421052631,2.8557894736842107,0.7378947368421053,0.8810526315789474,4.2021052631177405,1.7136842105263157,1.6431578947368422,4.274736842065108,1.0389473684210526,0.9126315789473685,4.183157894696687,0.98,0.7378947368421053,4.145263157854582,1.7894736842105263,2.328421052631579,9.442105263077586,1.910526315749319,0.9557894736842105,8.96947368417037,1.971578947368421,1.1705263157894736,8.825263157814428,1.88210526311774,1.6557894736440557,8.723157894656532,2.4568421052631577,1.90210526311774,8.693684210486161,2.011578947328266,1.7294736841703715,8.390526315789474,7.218947368421053,23.294736841784026,51.08736842041016,27.727368420892013,38.19578947336297,70.84947368356805,44.74736842073139,60.9789473671361,79.54421052567331,2.08,1.06,0.65,3.62,0.99,0.59,2.86,0.81,0.63,2.87,0.51,0.81,4.67,1.46,1.47,4.63,1.25,1.19,4.3,0.64,0.57,4.39,1.54,1.4,9.29,1.94,0.99,8.93,2.0,1.2,8.55,2.52,2.24,8.3,2.52,2.26,8.06,2.42,2.08,7.7,8.02,21.27,47.46,25.85,35.94,56.59,38.67,46.5,58.13,59.46
3,2.048421052631579,0.6494736842105263,0.6431578947368422,2.788421052631579,0.9126315789473685,0.7010526315789474,2.7021052631578946,0.7442105263157894,0.6947368421052632,2.728421052631579,0.6842105263157895,0.8168421052631579,4.001052631578947,1.6642105263157896,1.563157894736842,4.078947368421052,0.9863157894736843,0.8778947368421053,4.04421052631579,0.9305263157894736,0.6947368421052632,3.9810526315789474,1.7063157894736842,2.1010526315789475,9.306315789473684,1.723157894736842,0.888421052631579,8.790526315789474,1.971578947368421,1.1610526315789473,8.597894736842106,1.743157894736842,1.5578947368421052,8.42842105255127,2.2810526315387927,1.6821052631578948,8.37789473680195,1.8747368421052633,1.6705263157894736,8.16210526311774,7.050526315749319,23.026315789473685,51.19473684114155,27.205263157894738,38.10105263125771,70.610526315147,44.528421051989106,60.82736842041015,79.35999999935753,2.04,0.5,0.5,3.14,1.02,0.91,3.2,0.49,0.55,3.25,0.5,0.69,4.48,1.64,1.43,4.27,1.01,0.89,4.14,0.5,0.5,4.16,1.3,1.13,8.82,1.57,0.61,8.58,1.17,0.81,8.61,1.17,1.09,8.57,2.0,0.79,8.52,0.68,0.74,8.61,5.38,22.69,48.04,26.26,36.23,56.79,37.0,46.21,57.56,59.46
4,2.1789473684210527,0.6652631578947369,0.6705263157894736,2.8989473684210525,0.9663157894736842,0.7610526315789473,2.7926315789473684,0.7421052631578947,0.708421052631579,2.8473684210526318,0.7010526315789474,0.8621052631578947,4.212631578947368,1.7810526315789474,1.5947368421052632,4.324210526315789,1.030526315749319,0.9052631578947369,4.294736842105263,1.0252631578947369,0.7684210526315789,4.287368421052632,1.7336842105263157,2.2242105263157894,9.513684210486161,1.8010526315789475,1.0052631578947369,9.016842105263159,1.9410526315789474,1.2052631578947368,8.886315789473684,1.8852631578947368,1.5042105263157894,8.76421052631579,2.4989473684210526,1.8578947368421053,8.68,1.8568421052631578,1.6410526315789473,8.433684210526316,7.042105263157895,22.951578947288112,51.450526315789475,26.806315789473683,37.63263157894737,70.94,43.53894736826043,59.88736842073139,79.56736841976767,2.02,0.81,0.61,2.92,1.42,0.74,2.78,1.15,0.88,2.83,1.31,0.97,4.14,1.61,1.31,4.27,1.28,0.76,4.07,1.39,1.01,3.85,2.41,1.39,9.04,1.58,0.96,8.65,1.88,1.04,8.48,1.94,1.95,8.19,2.64,2.13,7.77,1.55,1.71,7.39,7.26,20.74,48.53,25.03,35.0,56.33,37.68,47.86,57.78,59.46
5,2.167368421012477,0.748421052631579,0.6642105263157895,2.8463157894335294,1.0084210525914243,0.6421052631177401,2.808421052591424,0.828421052631579,0.7242105262756348,2.8452631578144274,0.7357894736440558,0.8284210525914243,4.088421052551269,1.7642105262756347,1.5263157894335295,4.131578947288111,0.9978947368421053,0.8357894736440559,4.116842105182848,1.0715789473282664,0.7442105263157894,4.090526315749319,1.6684210525914243,2.228421052591424,9.381052631578948,1.8157894736440559,0.9810526315387926,8.839999999839382,2.0094736841703718,1.2357894736440558,8.617894736842105,1.8789473684210527,1.5326315789072138,8.342105263157896,2.295789473603901,1.790526315749319,8.225263157734117,1.9368421052230032,1.7284210525914243,7.8978947368421055,6.518947368421053,22.652631578947368,51.34526315725226,26.632631578947368,37.582105262836656,70.83789473652087,43.98631578915245,60.916842104620684,79.37789473619964,2.11,1.0,1.17,3.03,1.42,1.07,2.69,1.7,0.51,2.72,0.92,0.58,4.4,1.62,1.37,4.39,1.12,0.68,4.2,1.43,1.17,4.24,1.68,2.67,8.93,1.74,1.14,8.57,1.99,1.32,8.33,2.53,2.28,8.42,3.05,2.55,8.23,2.05,2.97,8.6,7.71,23.16,47.23,27.85,37.59,56.59,41.29,48.79,57.97,59.46
6,2.1357894736842105,0.6568421052631579,0.6978947368421052,2.9410526315789474,0.9694736841703716,0.7442105263157894,2.8505263157894736,0.7726315789473684,0.7147368421052631,2.9010526315789473,0.7621052631578947,0.9231578947368421,4.20421052631579,1.7378947368421052,1.6136842105263158,4.257894736842105,1.0210526315387927,0.8905263157894737,4.2357894736842105,1.1,0.7863157894736842,4.185263157894737,1.894736842105263,2.5168421052230032,9.156842105223003,1.916842105263158,1.0157894736842106,8.753684210486162,2.0557894736842104,1.2621052631578948,8.639999999959846,2.0042105263157897,1.5473684210526315,8.399999999959846,2.568421052631579,1.8821052631578947,8.443157894656533,2.170526315789474,1.8705263157894736,8.233684210446006,7.374736842024954,22.94736842097232,51.062105262515416,26.8715789472078,38.18631578947368,70.65789473587839,44.08736842041016,60.33473684114155,79.13684210526316,1.95,0.89,0.6,2.6,1.26,0.92,2.89,0.7,0.58,2.99,0.52,0.65,3.88,1.46,1.52,3.74,1.02,0.76,3.79,0.84,0.58,3.95,1.78,3.09,7.75,2.01,1.18,7.65,2.07,1.63,7.72,1.81,1.99,7.57,2.79,2.18,7.87,2.17,2.03,8.5,8.44,21.19,47.31,25.95,35.15,57.16,39.82,46.98,57.96,59.46
7,2.1126315789473686,0.7063157894736842,0.6547368421052632,2.9326315789473685,0.9863157894736843,0.7105263157894737,2.8821052631578947,0.7536842105263157,0.7073684210526315,2.8810526315789473,0.7389473684210527,0.8642105263157894,4.1,1.7147368421052631,1.6042105263157895,4.187368421052631,1.0442105263157895,0.9052631578947369,4.091578947368421,1.0326315789473683,0.7210526315789474,4.06,1.8705263157894736,2.403157894736842,9.16,1.8621052631578947,1.0105263157894737,8.66842105263158,2.0,1.1368421052631579,8.507368421052632,1.7757894736842106,1.5473684210526315,8.370526315789474,2.4757894736842103,1.8463157894736841,8.373684210526315,2.0505263157894738,1.6726315789473685,8.141052631578948,7.251578947368421,22.67473684206511,51.27368420988384,26.78,37.402105262997274,70.83473684210526,44.37789473668148,60.11894736809982,79.50631578818873,2.19,0.59,0.5,3.79,1.22,0.76,3.5,1.07,1.08,3.51,0.55,0.74,4.75,1.79,1.96,4.92,0.78,1.06,4.48,1.01,0.53,4.27,1.7,2.23,9.51,2.24,1.02,9.03,2.03,1.39,8.7,2.18,2.04,8.53,2.25,1.52,8.24,1.92,2.04,7.57,7.04,23.4,48.51,27.01,36.81,56.72,39.79,46.43,57.56,59.46
8,2.0873684210526315,0.7231578947368421,0.6673684210526316,2.8810526315387928,0.9378947368019506,0.7284210525914242,2.8463157894335294,0.9326315789473684,0.7663157894736842,2.878947368380898,0.7463157894736843,0.8610526315789474,4.105263157854582,1.7442105263157894,1.696842105263158,4.218947368380898,1.0178947368019506,0.898947368380898,4.1747368420651085,1.1273684210526316,0.8294736842105264,4.1547368420249535,1.7589473683808978,2.4242105262756346,9.427368420892012,1.9284210525914243,1.0821052631177401,8.94,2.1736842105263157,1.2915789473684212,8.843157894736843,1.9505263157894737,1.6778947368421053,8.633684210526315,2.5726315789473686,2.0778947368421052,8.610526315628855,2.2863157894736843,2.0326315789473686,8.405263157734119,7.62421052623548,23.38526315773412,51.090526315146995,27.557894736681487,38.04421052599455,70.6357894727205,44.58210526315789,60.45789473587839,79.24,1.95,0.86,0.82,2.26,1.09,0.8,2.45,1.24,0.85,2.65,1.04,2.01,3.94,1.52,1.58,3.58,0.89,0.95,3.6,1.43,0.72,3.56,2.66,3.0,8.38,1.46,1.28,8.18,2.56,1.7,8.23,1.56,1.82,8.38,2.26,1.91,8.51,2.05,1.3,8.54,8.84,23.3,48.08,27.63,36.73,56.52,40.19,49.0,57.8,59.46
9,2.1126315789072136,0.7157894736842105,0.7010526315789474,2.8736842104861613,1.0115789473684211,0.7189473684210527,2.8073684210124767,0.7589473684210526,0.728421052631579,2.825263157854582,0.7673684210526316,0.911578947368421,4.096842105223003,1.7484210525914243,1.7115789473282663,4.089473684170372,0.9515789473684211,0.8494736842105263,4.038947368380898,1.028421052631579,0.8031578947368421,3.978947368380898,1.7526315789473683,2.006315789473684,9.274736842065108,1.6915789473282663,0.9852631578947368,8.84210526311774,1.8315789473282664,1.1578947368421053,8.705263157814427,1.810526315749319,1.483157894736842,8.458947368421052,2.3294736841703716,1.710526315749319,8.446315789473685,1.875789473644056,1.6789473684210525,8.036842105263158,6.997894736842105,22.243157894736843,51.40105263157895,26.635789473362973,36.87473684178403,70.84947368356805,43.502105263157894,60.31473684146279,79.6326315783049,2.42,0.94,0.52,2.55,0.89,0.51,2.9,0.88,1.21,2.93,0.71,1.1,4.02,1.7,1.96,3.95,0.88,0.86,4.16,1.3,0.85,4.18,1.35,1.78,8.52,1.45,0.65,8.44,1.56,1.12,8.21,2.03,2.13,8.16,2.26,1.81,8.52,1.58,2.0,8.82,5.94,23.09,47.65,24.87,34.06,56.32,37.53,46.03,57.89,59.46
