Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,34620628800.0,40.821685791015625,20.58,41.08293533325195,19.35
0,44997091680.0,6.551634788513184,29.38,6.893759727478027,28.33
10,148761720480.0,3.7156786918640137,91.12,3.1908552646636963,87.64
20,252526349280.0,4.497860431671143,90.48,6.265789985656738,83.07
30,356290978080.0,3.5121660232543945,96.2,4.139883518218994,89.32
40,460055606880.0,2.476357936859131,97.9,7.561240196228027,90.44
50,563820235680.0,1.203352689743042,98.14,5.6211090087890625,91.05
60,667584864480.0,1.0083343982696533,98.62,3.9954020977020264,91.49
70,771349493280.0,1.2160166501998901,98.94,3.1228339672088623,91.76
80,875114122080.0,0.7611808180809021,99.24,4.717587471008301,91.78
90,978878750880.0,0.7595162391662598,99.38,5.15529203414917,91.9
100,1072266916800.0,0.5833740234375,99.34,3.3612799644470215,92.11
