Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3015585440.0,53.931461334228516,38.14,54.016448974609375,36.06
0,12062341760.0,9.37523078918457,77.6,7.772665023803711,74.48
10,102529904960.0,3.3175599575042725,91.66,2.988659143447876,85.95
20,192997468160.0,3.164537191390991,93.96,4.225415229797363,87.91
30,283465031360.0,3.8821640014648438,95.34,4.09359884262085,89.02
40,373932594560.0,2.286451816558838,96.5,2.9960691928863525,89.4
50,464400157760.0,2.897149085998535,96.96,4.266617774963379,89.68
60,554867720960.0,1.6213650703430176,97.48,3.231393575668335,90.05
70,645335284160.0,2.421052932739258,97.6,3.492431163787842,90.12
80,735802847360.0,2.599353313446045,97.94,4.492700576782227,90.3
90,826270410560.0,3.9336209297180176,98.44,7.01934814453125,90.19
100,916737973760.0,2.200839042663574,98.28,5.423205375671387,90.46
110,1007205536960.0,2.651773452758789,98.8,4.802017688751221,90.4
120,1097673100160.0,1.2821855545043945,98.56,4.473717212677002,90.51
130,1188140663360.0,1.1560256481170654,98.82,3.8860256671905518,90.6
140,1278608226560.0,2.145646095275879,99.04,6.025049209594727,90.45
150,1369075789760.0,1.286851406097412,99.12,4.452674865722656,90.54
160,1459543352960.0,1.538426160812378,99.16,3.5389344692230225,90.68
170,1550010916160.0,1.4642047882080078,99.36,5.5534348487854,90.93
180,1640478479360.0,1.1847243309020996,99.36,3.550288438796997,90.82
190,1730946042560.0,1.7150038480758667,99.48,4.919058799743652,90.65
200,1812366849440.0,0.8668326139450073,99.34,4.94188117980957,90.68
