Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,161658160.0,0.6103846430778503,1.056067389981763e-06,55.16,0.5843104124069214,9.6120891157625e-07,56.88
0,5011402960.0,0.528890073299408,9.622081051929854e-07,63.88,0.5033791661262512,9.306911579187727e-07,65.86
10,53508850960.0,0.2092355191707611,6.221293347152823e-07,87.74,0.2190668284893036,8.417929961979098e-07,85.57
20,102006298960.0,0.20751841366291046,6.372345069394214e-07,87.96,0.21662141382694244,9.083910299523268e-07,85.71
30,150503746960.0,0.2087761014699936,8.281468240056711e-07,88.46,0.21545788645744324,1.032402451528469e-06,85.75
40,199001194960.0,0.19174619019031525,1.3268371503727394e-06,89.06,0.20190775394439697,1.6727987031117664e-06,85.76
50,247498642960.0,0.1734946221113205,1.8560238004283747e-06,89.1,0.19607463479042053,2.495154376447317e-06,85.79
60,295996090960.0,0.16625340282917023,1.377506805511075e-06,88.8,0.19001129269599915,2.648158670126577e-06,85.91
70,344493538960.0,0.16116996109485626,2.5512135835015215e-06,88.88,0.18674829602241516,2.9594168609037297e-06,85.97
80,392990986960.0,0.1453772336244583,2.6219488518108847e-06,88.9,0.19739627838134766,4.29560486736591e-06,86.13
90,441488434960.0,0.12285580486059189,5.301808869262459e-06,89.6,0.17435115575790405,5.6644394135219045e-06,86.49
