Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,4.026993274688721,9.4,3.9171810150146484,10.0
0,9194620800.0,0.8631092309951782,10.68,1.1182901859283447,10.0
10,101140828800.0,0.16273105144500732,10.68,0.47972339391708374,10.0
20,193087036800.0,0.35164475440979004,10.68,0.5945532321929932,10.0
30,285033244800.0,0.16253171861171722,10.68,0.4322431981563568,10.0
40,376979452800.0,0.6345245838165283,10.24,0.576002836227417,10.0
50,468925660800.0,0.3786744177341461,10.68,0.6091747879981995,10.0
60,560871868800.0,0.14738404750823975,10.68,0.43471115827560425,10.0
70,652818076800.0,0.12462374567985535,10.68,0.402531236410141,10.0
80,744764284800.0,0.13976261019706726,10.68,0.3539107143878937,10.0
90,836710492800.0,0.19879207015037537,10.68,0.4566875398159027,10.0
100,928656700800.0,0.1614067554473877,10.68,0.38792991638183594,10.0
110,1020602908800.0,0.24622702598571777,10.68,0.4789257049560547,10.0
120,1112549116800.0,0.18806196749210358,10.68,0.3704877197742462,10.0
130,1204495324800.0,0.10656909644603729,10.68,0.33647722005844116,10.0
140,1296441532800.0,0.15185612440109253,10.68,0.3865039050579071,10.0
150,1388387740800.0,0.1914488822221756,10.68,0.4607545733451843,10.0
160,1480333948800.0,0.2483086884021759,10.14,0.41851183772087097,10.0
170,1572280156800.0,0.11024493724107742,10.68,0.3893754184246063,10.0
180,1664226364800.0,0.24049776792526245,10.68,0.4706936478614807,10.0
190,1756172572800.0,0.15367300808429718,10.68,0.39342930912971497,10.0
200,1838924160000.0,0.19541633129119873,10.68,0.34635868668556213,10.0
