Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,21.836990356445312,78.46,18.978599548339844,77.8
0,17325886080.0,6.270827293395996,96.9,7.013383388519287,91.02
10,190584746880.0,1.607338786125183,97.92,3.74934983253479,92.3
20,363843607680.0,1.1867609024047852,98.44,3.103795051574707,92.55
30,537102468480.0,0.879772961139679,98.84,4.2025837898254395,92.71
40,710361329280.0,0.8341898322105408,98.96,3.8461523056030273,92.67
50,883620190080.0,0.7510478496551514,98.96,4.030191421508789,92.8
60,1056879050880.0,0.7092350125312805,99.26,4.012966156005859,92.75
70,1230137911680.0,0.6972963809967041,99.4,3.6735787391662598,92.91
80,1403396772480.0,0.6391332745552063,99.32,4.295783996582031,92.81
90,1576655633280.0,0.7832400798797607,99.4,4.559394359588623,92.8
100,1732588608000.0,0.6021180748939514,99.44,3.9746978282928467,92.8
